Index (sec),latitude,longitude,elevation,time_gps,speed,sat,sys_time,sim_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac,node_id,cid,psc_pci,rssi,rsrq,rssnr,slev,gps,accuracy,lat,long,band,arfcn,Network Throughput,Time tcp,Throughput tcp,Predicted Throughput
20,22.30975751,87.30804805,1.0,17:32:53,1.65,12,17:32:53,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,699819641,15958688,0,0,2,-109,LTE,405,51,42,60004,1,381,-99,-12,80,3,0,-1,-1.0,-1.0,1800,1566,996220,17:32:53,1049876,252430.5416666667
21,22.30975471,87.3080691,1.0,17:32:54,1.7,9,17:32:54,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,700715125,15969036,0,0,2,-109,LTE,405,51,42,60004,1,381,-99,-12,80,3,0,-1,-1.0,-1.0,1800,1566,980312,17:32:54,947908,355396.0833333333
22,22.30975298,87.30809121,-1.0,17:32:55,1.65,12,17:32:55,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,701621154,15982431,0,0,2,-109,LTE,405,51,42,60004,1,381,-99,-12,80,3,0,-1,-1.0,-1.0,1800,1566,905832,17:32:55,944932,252430.5416666667
23,22.30975297,87.30811351,-1.0,17:32:56,1.78,8,17:32:56,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,702587398,15993143,0,0,4,-110,LTE,405,51,42,60004,1,381,-97,-12,80,3,0,-1,-1.0,-1.0,1800,1566,919424,17:32:56,954199,231406.0
24,22.30975454,87.30813757,-2.0,17:32:57,2.21,12,17:32:57,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,703583122,16009031,0,0,4,-110,LTE,405,51,42,60004,1,381,-97,-12,80,3,0,-1,-1.0,-1.0,1800,1566,976956,17:32:57,960440,211661.75
25,22.30975458,87.3081562,4.0,17:32:58,1.17,11,17:32:58,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,704682078,16023175,0,0,4,-110,LTE,405,51,42,60004,1,381,-97,-12,80,3,0,-1,-1.0,-1.0,1800,1566,1011612,17:32:58,1096484,69316.0625
26,22.30975486,87.30816886,2.0,17:32:59,1.14,11,17:32:59,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,705546378,16033835,0,0,5,-106,LTE,405,51,42,60004,1,381,-99,-12,80,3,0,-1,-1.0,-1.0,1800,1566,1113100,17:32:59,1118692,455347.875
27,22.30975448,87.30818778,1.0,17:33:00,2.25,12,17:33:00,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,706492418,16046783,0,0,5,-106,LTE,405,51,42,60004,1,381,-99,-12,80,3,0,-1,-1.0,-1.0,1800,1566,874960,17:33:0,861520,290173.4875
28,22.30975703,87.30821142,-1.0,17:33:01,2.07,11,17:33:01,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,707514838,16061530,0,0,5,-106,LTE,405,51,42,60004,1,381,-99,-12,80,3,0,-1,-1.0,-1.0,1800,1566,958988,17:33:1,1035536,137806.5
29,22.3097622,87.30822764,-2.0,17:33:02,1.49,11,17:33:02,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,708581478,16083002,0,0,4,-108,LTE,405,51,42,60004,1,381,-99,-12,80,3,0,-1,-1.0,-1.0,1800,1566,1037167,17:33:2,1053583,375350.2760416667
30,22.30976665,87.30823999,-4.0,17:33:03,1.73,10,17:33:03,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,709480618,16111650,0,0,4,-108,LTE,405,51,42,60004,1,381,-99,-12,80,3,0,-1,-1.0,-1.0,1800,1566,1088112,17:33:3,1060728,420821.53125
31,22.30976914,87.30825378,2.0,17:33:04,1.45,13,17:33:04,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,710271218,16131902,0,0,3,-112,LTE,405,51,42,60004,1,381,-100,-12,80,3,0,-1,-1.0,-1.0,1800,1566,927788,17:33:4,975292,87018.875
32,22.30977346,87.30827065,0.0,17:33:05,2.06,13,17:33:05,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,711061818,16157274,0,0,3,-112,LTE,405,51,42,60004,1,381,-100,-12,80,3,0,-1,-1.0,-1.0,1800,1566,810852,17:33:5,830364,283897.55
33,22.30977977,87.30829033,0.0,17:33:06,1.91,11,17:33:06,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,711644718,16181798,0,0,3,-112,LTE,405,51,42,60004,1,381,-100,-12,80,3,0,-1,-1.0,-1.0,1800,1566,815972,17:33:6,829100,198162.08333333334
34,22.30978662,87.30831027,-1.0,17:33:07,1.8,13,17:33:07,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,712228958,16196818,0,0,2,-100,LTE,405,51,42,60004,1,381,-99,-13,80,3,0,-1,-1.0,-1.0,1800,1566,607424,17:33:7,635424,259761.84375
35,22.30979224,87.30833125,2.0,17:33:08,1.89,14,17:33:08,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,712592098,16210118,0,0,2,-100,LTE,405,51,42,60004,1,381,-99,-13,80,3,0,-1,-1.0,-1.0,1800,1566,599260,17:33:8,575944,426864.625
36,22.30979924,87.30836593,0.0,17:33:09,3.85,11,17:33:09,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,713039658,16227246,0,0,2,-100,LTE,405,51,42,60004,1,381,-99,-13,80,3,0,-1,-1.0,-1.0,1800,1566,376440,17:33:9,428444,472800.625
37,22.30980701,87.30840848,2.0,17:33:10,3.84,11,17:33:10,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,713380018,16234990,0,0,4,-108,LTE,405,51,42,60004,1,381,-102,-14,80,3,0,-1,-1.0,-1.0,1800,1566,464688,17:33:10,434464,699993.5
38,22.30981461,87.30843632,-2.0,17:33:11,2.37,11,17:33:11,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,713863758,16253494,0,0,4,-108,LTE,405,51,42,60004,1,381,-102,-14,80,3,0,-1,-1.0,-1.0,1800,1566,348104,17:33:11,348660,413060.40625
39,22.30981875,87.30845769,-3.0,17:33:12,2.37,11,17:33:12,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,714551178,16266858,0,0,4,-108,LTE,405,51,42,60004,1,381,-102,-14,80,3,0,-1,-1.0,-1.0,1800,1566,502244,17:33:12,567660,413060.40625
40,22.30982088,87.30847301,-5.0,17:33:13,1.88,13,17:33:13,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,715186338,16281398,0,0,2,-111,LTE,405,51,42,60004,1,381,-95,-12,80,4,0,-1,-1.0,-1.0,1800,1566,700784,17:33:13,668384,273569.375
41,22.30981988,87.30848607,-1.0,17:33:14,2.06,13,17:33:14,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,715816138,16293670,0,0,2,-111,LTE,405,51,42,60004,1,381,-95,-12,80,4,0,-1,-1.0,-1.0,1800,1566,649700,17:33:14,752768,321023.9166666667
42,22.30981846,87.3085012,-2.0,17:33:15,2.06,13,17:33:15,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,716667038,16310102,0,0,1,-107,LTE,405,51,42,60004,1,381,-91,-12,80,4,0,-1,-1.0,-1.0,1800,1566,642072,17:33:15,592488,728864.0535714286
43,22.30981345,87.30852082,-3.0,17:33:16,2.24,13,17:33:16,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,717580918,16331466,0,0,1,-107,LTE,405,51,42,60004,1,381,-91,-12,80,4,0,-1,-1.0,-1.0,1800,1566,867332,17:33:16,967316,1138980.4375
44,22.3098065,87.3085404,-3.0,17:33:17,2.1,15,17:33:17,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,718356778,16348658,0,0,1,-107,LTE,405,51,42,60004,1,381,-91,-12,80,4,0,-1,-1.0,-1.0,1800,1566,935244,17:33:17,930308,679676.4166666667
45,22.30979869,87.30855915,-3.0,17:33:18,2.1,15,17:33:18,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,719178198,16367522,0,0,2,-107,LTE,405,51,42,60004,1,381,-99,-12,80,3,0,-1,-1.0,-1.0,1800,1566,793052,17:33:18,829868,452796.9270833334
46,22.30979474,87.30857948,-1.0,17:33:19,2.11,14,17:33:19,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,719909838,16382286,0,0,2,-107,LTE,405,51,42,60004,1,381,-99,-12,80,3,0,-1,-1.0,-1.0,1800,1566,840284,17:33:19,831808,695278.625
47,22.3097945,87.3085995,-2.0,17:33:20,1.77,13,17:33:20,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,720758058,16398770,0,0,2,-107,LTE,405,51,42,60004,1,381,-99,-12,80,3,0,-1,-1.0,-1.0,1800,1566,746404,17:33:20,752624,900260.0
48,22.30979568,87.30861571,-2.0,17:33:21,1.62,13,17:33:21,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,721299418,16409274,0,0,2,-111,LTE,405,51,42,60004,1,381,-103,-13,80,3,0,-1,-1.0,-1.0,1800,1566,864704,17:33:21,915408,383931.875
49,22.30979801,87.30863598,2.0,17:33:22,2.35,12,17:33:22,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,722092698,16424666,0,0,2,-111,LTE,405,51,42,60004,1,381,-103,-13,80,3,0,-1,-1.0,-1.0,1800,1566,551864,17:33:22,540500,194249.125
50,22.30979846,87.3086598,3.0,17:33:23,2.22,10,17:33:23,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,723314778,16451478,0,0,2,-111,LTE,405,51,42,60004,1,381,-103,-13,80,3,0,-1,-1.0,-1.0,1800,1566,808672,17:33:23,891580,288676.2083333333
51,22.30979596,87.30868466,3.0,17:33:24,2.19,11,17:33:24,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,724516758,16474774,0,0,2,-114,LTE,405,51,42,60004,1,381,-99,-12,80,3,0,-1,-1.0,-1.0,1800,1566,1248892,17:33:24,1324064,323983.59375
52,22.30979219,87.30871144,1.0,17:33:25,2.41,11,17:33:25,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,725598138,16495834,0,0,2,-114,LTE,405,51,42,60004,1,381,-99,-12,80,3,0,-1,-1.0,-1.0,1800,1566,1225276,17:33:25,1204712,526905.375
53,22.3097898,87.30873872,0.0,17:33:26,2.47,11,17:33:26,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,726891238,16517934,0,0,2,-114,LTE,405,51,42,60004,1,381,-99,-12,80,3,0,-1,-1.0,-1.0,1800,1566,1102440,17:33:26,1242500,266397.625
54,22.30978822,87.30876449,0.0,17:33:27,2.36,11,17:33:27,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,728307618,16529530,0,0,0,-114,LTE,405,51,42,60004,1,381,-91,-11,80,4,0,-1,-1.0,-1.0,1800,1566,1315200,17:33:27,1252948,448722.625
55,22.30978992,87.30878862,0.0,17:33:28,2.22,11,17:33:28,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,729962518,16546802,0,0,0,-114,LTE,405,51,42,60004,1,381,-91,-11,80,4,0,-1,-1.0,-1.0,1800,1566,1427976,17:33:28,1609948,1048292.05
56,22.30979479,87.30881069,-1.0,17:33:29,2.24,10,17:33:29,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,731405710,16566510,0,0,0,-110,LTE,405,51,42,60004,1,381,-91,-11,80,4,0,-1,-1.0,-1.0,1800,1566,1672172,17:33:29,1623924,403800.875
57,22.30980047,87.30883238,-2.0,17:33:30,2.19,12,17:33:30,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,732414978,16581286,0,0,2,-108,LTE,405,51,42,60004,1,381,-90,-10,80,4,0,-1,-1.0,-1.0,1800,1566,1462900,17:33:30,1438436,766867.0
58,22.30980573,87.30885374,-2.0,17:33:31,2.19,12,17:33:31,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,733444202,16593714,0,0,2,-108,LTE,405,51,42,60004,1,381,-90,-10,80,4,0,-1,-1.0,-1.0,1800,1566,1024044,17:33:31,1050568,766867.0
59,22.30980705,87.30887397,-1.0,17:33:32,2.14,11,17:33:32,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,734849966,16614918,0,0,1,-111,LTE,405,51,42,60004,1,381,-94,-10,80,4,0,-1,-1.0,-1.0,1800,1566,1041652,17:33:32,1098516,532918.125
60,22.30980621,87.30889382,4.0,17:33:33,2.03,11,17:33:33,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,736290622,16634366,0,0,1,-111,LTE,405,51,42,60004,1,381,-94,-10,80,4,0,-1,-1.0,-1.0,1800,1566,1426968,17:33:33,1474836,453952.09375
61,22.30980376,87.30891284,4.0,17:33:34,2.13,11,17:33:34,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,737445806,16656234,0,0,1,-111,LTE,405,51,42,60004,1,381,-94,-10,80,4,0,-1,-1.0,-1.0,1800,1566,1460104,17:33:34,1552016,511601.5
62,22.30980284,87.30893875,3.0,17:33:35,3.18,8,17:33:35,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,738456270,16668038,0,0,2,-114,LTE,405,51,42,60004,1,381,-94,-9,80,4,0,-1,-1.0,-1.0,1800,1566,1177052,17:33:35,1134384,291985.25
63,22.30980405,87.30897103,3.0,17:33:36,3.47,10,17:33:36,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,739448710,16680154,0,0,2,-114,LTE,405,51,42,60004,1,381,-94,-9,80,4,0,-1,-1.0,-1.0,1800,1566,1022268,17:33:36,1020372,662116.875
64,22.30980955,87.30899915,2.0,17:33:37,2.46,10,17:33:37,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,740485906,16693414,0,0,2,-114,LTE,405,51,42,60004,1,381,-94,-9,80,4,0,-1,-1.0,-1.0,1800,1566,1004556,17:33:37,1037860,196445.875
65,22.30981633,87.30901878,0.0,17:33:38,2.16,6,17:33:38,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,741700258,16709430,0,0,2,-111,LTE,405,51,42,60004,1,381,-94,-10,80,4,0,-1,-1.0,-1.0,1800,1566,1050456,17:33:38,1109900,177093.20416666666
66,22.3098215,87.30903516,-1.0,17:33:39,1.73,9,17:33:39,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,742817358,16724874,0,0,2,-111,LTE,405,51,42,60004,1,381,-94,-10,80,4,0,-1,-1.0,-1.0,1800,1566,1230368,17:33:39,1225820,324624.65208333335
67,22.30982209,87.30904985,0.0,17:33:40,1.82,10,17:33:40,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,743481430,16732830,0,0,1,-113,LTE,405,51,42,60004,1,381,-99,-12,80,3,0,-1,-1.0,-1.0,1800,1566,1132544,17:33:40,1166772,923751.875
68,22.30982115,87.30906281,-1.0,17:33:41,1.49,10,17:33:41,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,744032946,16738030,0,0,1,-113,LTE,405,51,42,60004,1,381,-99,-12,80,3,0,-1,-1.0,-1.0,1800,1566,672028,17:33:41,632652,575950.225
69,22.30981849,87.30907821,-3.0,17:33:42,1.87,12,17:33:42,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,745062066,16747078,0,0,1,-113,LTE,405,51,42,60004,1,381,-99,-12,80,3,0,-1,-1.0,-1.0,1800,1566,556716,17:33:42,586136,552878.75
70,22.30981545,87.30909493,-5.0,17:33:43,1.87,13,17:33:43,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,745945282,16757842,0,0,3,-115,LTE,405,51,42,60004,1,381,-103,-12,80,3,0,-1,-1.0,-1.0,1800,1566,1038168,17:33:43,1057764,240527.78125
71,22.30981552,87.30911179,-5.0,17:33:44,1.83,13,17:33:44,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,746910134,16771206,0,0,3,-115,LTE,405,51,42,60004,1,381,-103,-12,80,3,0,-1,-1.0,-1.0,1800,1566,893980,17:33:44,935976,214839.3125
72,22.30981929,87.30912609,-5.0,17:33:45,1.78,16,17:33:45,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,748160458,16787977,0,0,3,-115,LTE,405,51,42,60004,1,381,-103,-12,80,3,0,-1,-1.0,-1.0,1800,1566,978216,17:33:45,1086876,83898.0
73,22.30982248,87.30914363,-5.0,17:33:46,2.08,16,17:33:46,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,749517878,16816393,0,0,2,-115,LTE,405,51,42,60004,1,381,-100,-12,80,3,0,-1,-1.0,-1.0,1800,1566,1267095,17:33:46,1300543,394970.8458333333
74,22.30982542,87.3091615,-5.0,17:33:47,2.06,16,17:33:47,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,750588574,16831525,0,0,2,-115,LTE,405,51,42,60004,1,381,-100,-12,80,3,0,-1,-1.0,-1.0,1800,1566,1385836,17:33:47,1360736,516976.375
75,22.30982871,87.30917957,-6.0,17:33:48,2.08,16,17:33:48,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,751533394,16872441,0,0,2,-115,LTE,405,51,42,60004,1,381,-100,-12,80,3,0,-1,-1.0,-1.0,1800,1566,1085828,17:33:48,1067216,394970.8458333333
76,22.30983227,87.30919856,-6.0,17:33:49,2.08,16,17:33:49,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,752689814,16894361,0,0,2,-115,LTE,405,51,42,60004,1,381,-100,-12,80,3,0,-1,-1.0,-1.0,1800,1566,985736,17:33:49,1083836,394970.8458333333
77,22.30983578,87.30921778,-6.0,17:33:50,2.03,16,17:33:50,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,753493814,16913161,0,0,2,-115,LTE,405,51,42,60004,1,381,-100,-12,80,3,0,-1,-1.0,-1.0,1800,1566,1178340,17:33:50,1147888,619459.78125
78,22.30983997,87.30923834,-7.0,17:33:51,2.07,16,17:33:51,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,754240194,16934617,0,0,2,-115,LTE,405,51,42,60004,1,381,-100,-12,80,3,0,-1,-1.0,-1.0,1800,1566,822800,17:33:51,844708,491362.7145833333
79,22.30984418,87.30925855,-7.0,17:33:52,2.05,16,17:33:52,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,754953074,16945093,0,0,4,-113,LTE,405,51,42,60004,1,381,-107,-13,80,2,0,-1,-1.0,-1.0,1800,1566,767836,17:33:52,808632,55166.149999999994
80,22.3098487,87.30927746,-7.0,17:33:53,2.01,16,17:33:53,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,755482374,16958473,0,0,4,-113,LTE,405,51,42,60004,1,381,-107,-13,80,2,0,-1,-1.0,-1.0,1800,1566,723356,17:33:53,699200,140501.125
81,22.30985249,87.30929608,-6.0,17:33:54,2.0,16,17:33:54,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,756286374,16980553,0,0,4,-113,LTE,405,51,42,60004,1,381,-107,-13,80,2,0,-1,-1.0,-1.0,1800,1566,542680,17:33:54,556832,344669.64285714284
82,22.30985564,87.30931367,-6.0,17:33:55,2.14,15,17:33:55,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,757082334,16996049,0,0,4,-113,LTE,405,51,42,60004,1,381,-110,-14,80,2,0,-1,-1.0,-1.0,1800,1566,826080,17:33:55,895588,735651.75
83,22.3098599,87.30933111,-6.0,17:33:56,2.1,13,17:33:56,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,757725534,17008581,0,0,4,-113,LTE,405,51,42,60004,1,381,-110,-14,80,2,0,-1,-1.0,-1.0,1800,1566,811456,17:33:56,796108,424518.3541666667
84,22.30986367,87.30934727,-6.0,17:33:57,1.74,14,17:33:57,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,758293694,17021801,0,0,4,-113,LTE,405,51,42,60004,1,381,-110,-14,80,2,0,-1,-1.0,-1.0,1800,1566,655732,17:33:57,679616,282412.75
85,22.30986685,87.3093622,-6.0,17:33:58,1.74,15,17:33:58,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,758855154,17037665,0,0,4,-114,LTE,405,51,42,60004,1,381,-111,-15,80,2,0,-1,-1.0,-1.0,1800,1566,581380,17:33:58,586056,275938.0
86,22.30986898,87.30938092,-7.0,17:33:59,2.02,15,17:33:59,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,759332194,17046973,0,0,4,-114,LTE,405,51,42,60004,1,381,-111,-15,80,2,0,-1,-1.0,-1.0,1800,1566,577324,17:33:59,580912,77749.125
87,22.30987011,87.3094016,-7.0,17:34:00,1.97,15,17:34:00,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,759783774,17055709,0,0,4,-114,LTE,405,51,42,60004,1,381,-111,-15,80,2,0,-1,-1.0,-1.0,1800,1566,486348,17:34:0,506804,31296.625
88,22.30986939,87.30942172,-8.0,17:34:01,2.02,12,17:34:01,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,760019614,17067773,0,0,3,-114,LTE,405,51,42,60004,1,381,-112,-15,80,2,0,-1,-1.0,-1.0,1800,1566,460316,17:34:1,442428,75941.75
