Index (sec),latitude,longitude,elevation,time_gps,speed,sat,sys_time,sim_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac,node_id,cid,psc_pci,rssi,rsrq,rssnr,slev,gps,accuracy,lat,long,band,arfcn,Network Throughput,Time tcp,Throughput tcp,Predicted Throughput
39,22.31774378,87.3116289,11.0,16:40:07,1.18,13,16:40:07,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,4885802,427270,0,0,4,-108,LTE,405,51,42,62289,2,336,-103,-13,-40,3,0,-1,-1.0,-1.0,1800,1566,17784,16:40:7,16928,219222.0625
40,22.3177462,87.31165079,11.0,16:40:08,1.84,13,16:40:08,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,4896522,427478,0,0,4,-108,LTE,405,51,42,62289,2,336,-103,-13,-40,3,0,-1,-1.0,-1.0,1800,1566,17836,16:40:8,16928,179846.375
41,22.31774843,87.31167764,12.0,16:40:09,2.21,13,16:40:09,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,4916622,427842,0,0,7,-107,LTE,405,51,42,62289,2,336,-104,-13,-40,3,0,-1,-1.0,-1.0,1800,1566,10928,16:40:9,14040,34189.01041666667
42,22.31775167,87.31170985,11.0,16:40:10,2.25,13,16:40:10,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,4939402,428310,0,0,7,-107,LTE,405,51,42,62289,2,336,-104,-13,-40,3,0,-1,-1.0,-1.0,1800,1566,20464,16:40:10,19656,30330.65625
43,22.31775572,87.31174015,8.0,16:40:11,2.19,13,16:40:11,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,4964862,428830,0,0,7,-107,LTE,405,51,42,62289,2,336,-104,-13,-40,3,0,-1,-1.0,-1.0,1800,1566,23248,16:40:11,22464,23219.84375
44,22.31775749,87.31177014,6.0,16:40:12,2.17,13,16:40:12,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,4983622,429194,0,0,6,-111,LTE,405,51,42,62289,2,336,-106,-13,-40,2,0,-1,-1.0,-1.0,1800,1566,25980,16:40:12,29524,49972.75
45,22.31775907,87.31179864,3.0,16:40:13,2.06,13,16:40:13,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,4995682,429506,0,0,6,-111,LTE,405,51,42,62289,2,336,-106,-13,-40,2,0,-1,-1.0,-1.0,1800,1566,19124,16:40:13,16928,155338.0
46,22.31775887,87.31182535,3.0,16:40:14,2.08,13,16:40:14,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,5021142,430670,0,0,6,-111,LTE,405,51,42,62289,2,336,-106,-13,-40,2,0,-1,-1.0,-1.0,1800,1566,12372,16:40:14,14040,130533.8125
47,22.31775809,87.31185281,3.0,16:40:15,2.26,13,16:40:15,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,5030522,431230,0,0,5,-112,LTE,405,51,42,62289,2,336,-107,-13,-40,2,0,-1,-1.0,-1.0,1800,1566,26624,16:40:15,26192,134772.1875
48,22.31775545,87.31187752,2.0,16:40:16,1.79,13,16:40:16,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,5033202,431390,0,0,5,-112,LTE,405,51,42,62289,2,336,-107,-13,-40,2,0,-1,-1.0,-1.0,1800,1566,9940,16:40:16,10304,304557.625
49,22.31775364,87.31190282,3.0,16:40:17,2.07,13,16:40:17,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,5035882,431550,0,0,5,-112,LTE,405,51,42,62289,2,336,-107,-13,-40,2,0,-1,-1.0,-1.0,1800,1566,2840,16:40:17,4416,108535.125
50,22.3177556,87.31193001,2.0,16:40:18,2.22,13,16:40:18,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,5053302,432590,0,0,4,-112,LTE,405,51,42,62289,2,336,-108,-14,-40,2,0,-1,-1.0,-1.0,1800,1566,2840,16:40:18,1472,396187.34375
51,22.31776021,87.31195452,1.0,16:40:19,1.94,13,16:40:19,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,5066702,433374,0,0,4,-112,LTE,405,51,42,62289,2,336,-108,-14,-40,2,0,-1,-1.0,-1.0,1800,1566,18460,16:40:19,26496,134615.9324404762
52,22.3177664,87.31197606,-1.0,16:40:20,1.96,13,16:40:20,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,5080102,434078,0,0,4,-112,LTE,405,51,42,62289,2,336,-108,-14,-40,2,0,-1,-1.0,-1.0,1800,1566,14184,16:40:20,8800,119246.15625
53,22.31776743,87.31199357,-4.0,16:40:21,1.83,13,16:40:21,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,5097522,434822,0,0,6,-113,LTE,405,51,42,62289,2,336,-109,-15,-40,2,0,-1,-1.0,-1.0,1800,1566,14104,16:40:21,17472,262176.0
54,22.31776926,87.31201313,-3.0,16:40:22,2.0,13,16:40:22,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,5102882,435102,0,0,6,-113,LTE,405,51,42,62289,2,336,-109,-15,-40,2,0,-1,-1.0,-1.0,1800,1566,18164,16:40:22,14536,102332.0
55,22.31777417,87.3120373,-2.0,16:40:23,2.38,13,16:40:23,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,5106902,435318,0,0,6,-113,LTE,405,51,42,62289,2,336,-109,-15,-40,2,0,-1,-1.0,-1.0,1800,1566,5640,16:40:23,10240,34351.489583333336
56,22.31777559,87.3120637,-3.0,16:40:24,2.64,13,16:40:24,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,5106902,435318,0,0,7,-110,LTE,405,51,42,62289,2,336,-112,-17,-40,2,0,-1,-1.0,-1.0,1800,1566,4236,16:40:24,0,0.0
57,22.3177827,87.31208509,-1.0,16:40:25,1.87,13,16:40:25,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,5106902,435405,0,0,7,-110,LTE,405,51,42,62289,2,336,-112,-17,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:25,0,1399.25
58,22.31779202,87.31210825,-1.0,16:40:26,2.17,13,16:40:26,READY,airtel,40551,0,LTE,IDLE,CONNECTED,OUT,5106902,435405,0,0,7,-110,LTE,405,51,42,62289,2,336,-112,-17,-40,2,0,-1,-1.0,-1.0,1800,1566,87,16:40:26,115,232.59375
59,22.31780006,87.31213648,-1.0,16:40:27,2.5,13,16:40:27,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,5106902,435405,0,0,5,-110,LTE,405,51,42,62289,2,336,-108,-11,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:27,0,1362.5
60,22.31780734,87.31216404,-1.0,16:40:28,2.35,13,16:40:28,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,5106902,435405,0,0,5,-110,LTE,405,51,42,62289,2,336,-108,-11,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:28,0,1805.0
61,22.31781358,87.31219,-1.0,16:40:29,2.22,13,16:40:29,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,5106902,435405,0,0,5,-110,LTE,405,51,42,62289,2,336,-108,-11,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:29,0,6.09375
62,22.31781897,87.31221454,-2.0,16:40:30,2.16,13,16:40:30,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,5106902,435405,0,0,6,-110,LTE,405,51,42,62289,2,336,-111,-16,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:30,0,243.4375
63,22.31782511,87.31224032,1.0,16:40:31,2.28,13,16:40:31,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,5108242,435485,0,0,6,-110,LTE,405,51,42,62289,2,336,-111,-16,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:31,0,25.15625
64,22.31782933,87.31226594,1.0,16:40:32,2.24,13,16:40:32,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,5108242,435485,0,0,6,-110,LTE,405,51,42,62289,2,336,-111,-16,-40,2,0,-1,-1.0,-1.0,1800,1566,1420,16:40:32,1472,73713.34375
65,22.31783338,87.31228945,1.0,16:40:33,2.17,13,16:40:33,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108242,435485,8,0,0,-98,LTE,405,51,43,68212,1,234,-111,-18,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:33,0,385079.5
66,22.31783493,87.31231412,3.0,16:40:34,2.38,13,16:40:34,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108242,435485,8,0,0,-114,LTE,405,51,43,68212,1,234,-111,-18,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:34,0,118256.34375
67,22.31783611,87.31234091,3.0,16:40:35,2.36,13,16:40:35,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108242,435553,8,0,0,-104,LTE,405,51,43,68212,1,234,-111,-18,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:35,0,151647.8359375
68,22.31783644,87.31236551,2.0,16:40:36,2.09,13,16:40:36,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,5108418,435629,0,0,7,-112,LTE,405,51,43,68212,1,234,-114,-20,-40,2,0,-1,-1.0,-1.0,1800,1566,68,16:40:36,96,1926.0
69,22.3178354,87.31238793,2.0,16:40:37,2.01,13,16:40:37,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,5108418,435629,0,0,7,-112,LTE,405,51,43,68212,1,234,-114,-20,-40,2,0,-1,-1.0,-1.0,1800,1566,252,16:40:37,328,633.25
70,22.31783392,87.31240776,2.0,16:40:38,1.85,13,16:40:38,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,5108418,435629,0,0,7,-112,LTE,405,51,43,68212,1,234,-114,-20,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:38,0,1128.5
71,22.31783176,87.31242768,3.0,16:40:39,2.02,13,16:40:39,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,0,0,0,-71,LTE,405,51,43,68212,1,2147483647,-105,-14,-40,2147483647,0,-1,-1.0,-1.0,-1,2147483647,0,16:40:39,0,284107.59375
72,22.31783246,87.31245235,3.0,16:40:40,2.43,13,16:40:40,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,0,0,0,-63,LTE,405,51,43,68212,1,2147483647,-105,-14,-40,2147483647,0,-1,-1.0,-1.0,-1,2147483647,146,16:40:40,174,1128814.5
73,22.31783442,87.31248146,3.0,16:40:41,2.54,13,16:40:41,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,0,0,0,-56,LTE,405,51,43,68212,1,2147483647,-105,-14,-40,2147483647,0,-1,-1.0,-1.0,-1,2147483647,0,16:40:41,0,841876.75
74,22.31783686,87.31250732,4.0,16:40:42,2.47,13,16:40:42,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,8,3,3,0,LTE,405,51,43,68212,1,234,-113,-18,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:42,0,164695.9583333333
75,22.31784094,87.31253316,3.0,16:40:43,2.46,13,16:40:43,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,8,3,3,0,LTE,405,51,43,68212,1,234,-113,-18,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:43,0,164878.8333333333
76,22.31784484,87.31255626,4.0,16:40:44,1.9,13,16:40:44,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,8,3,3,0,LTE,405,51,43,68212,1,234,-113,-18,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:44,0,225321.375
77,22.31784914,87.31257716,3.0,16:40:45,2.04,13,16:40:45,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,8,3,1,-116,LTE,405,51,43,68212,1,234,-111,-19,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:45,0,16422.6875
78,22.31785332,87.31260097,4.0,16:40:46,2.32,12,16:40:46,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,8,3,1,-116,LTE,405,51,43,68212,1,234,-111,-19,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:46,0,26984.625
79,22.31785801,87.31262719,4.0,16:40:47,2.4,12,16:40:47,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,8,3,1,-116,LTE,405,51,43,68212,1,234,-111,-19,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:47,0,12031.53125
80,22.31785987,87.31265527,4.0,16:40:48,2.58,12,16:40:48,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,8,3,2,0,LTE,405,51,43,68212,1,234,-114,-20,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:48,0,179074.4583333333
81,22.31785499,87.3126806,4.0,16:40:49,2.17,13,16:40:49,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,8,3,2,0,LTE,405,51,43,68212,1,234,-114,-20,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:49,0,246915.875
82,22.31785273,87.31269135,4.0,16:40:50,0.55,13,16:40:50,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,8,3,2,0,LTE,405,51,43,68212,1,234,-114,-20,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:50,0,254584.125
83,22.31785592,87.31270201,4.0,16:40:51,1.51,13,16:40:51,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,8,3,1,-116,LTE,405,51,43,68212,1,234,-107,-14,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:51,0,18280.3125
84,22.31786268,87.31271658,3.0,16:40:52,1.56,12,16:40:52,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,8,3,1,-116,LTE,405,51,43,68212,1,234,-107,-14,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:52,0,18280.3125
85,22.31787083,87.31273527,3.0,16:40:53,1.82,12,16:40:53,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,8,3,1,-116,LTE,405,51,43,68212,1,234,-107,-14,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:53,0,15300.5625
86,22.31787783,87.31275976,1.0,16:40:54,1.69,12,16:40:54,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,8,3,0,-112,LTE,405,51,43,68212,1,234,-109,-17,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:54,0,12537.1875
87,22.31788175,87.31278808,1.0,16:40:55,2.44,12,16:40:55,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,8,3,0,-104,LTE,405,51,43,68212,1,234,-109,-17,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:55,0,132967.0
88,22.31788383,87.31281961,0.0,16:40:56,2.51,14,16:40:56,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,8,3,0,-108,LTE,405,51,43,68212,1,234,-109,-17,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:56,0,18929.3125
89,22.31788363,87.31285096,3.0,16:40:57,2.44,14,16:40:57,READY,airtel,40551,0,LTE,IDLE,CONNECTED,DORMANT,5108418,435775,8,3,1,-109,LTE,405,51,43,68212,1,234,-107,-15,-40,2,0,-1,-1.0,-1.0,1800,1566,0,16:40:57,0,22595.1875
