Index (sec),latitude,longitude,elevation,time_gps,speed,sat,sys_time,sim_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac,node_id,cid,psc_pci,rssi,rsrq,rssnr,slev,gps,accuracy,lat,long,band,arfcn,Network Throughput,Time tcp,Throughput tcp,Predicted Throughput
18,22.30992566,87.30622847,10.855,15:21:08,2.39,17,15:21:08,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,569865558,14333365,0,0,2,-98,LTE,405,51,42,62289,2,336,-99,-9,90,3,0,-1,-1.0,-1.0,1800,1566,81584,15:21:8,74996,386532.25
19,22.309921,87.30625196,10.937000000000001,15:21:09,1.834,17,15:21:09,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,569938998,14335813,0,0,2,-98,LTE,405,51,42,62289,2,336,-99,-9,90,3,0,-1,-1.0,-1.0,1800,1566,68940,15:21:9,77556,152969.625
20,22.30991438,87.30627415,10.842,15:21:10,2.235,17,15:21:10,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,570055638,14338205,0,0,4,-98,LTE,405,51,42,62289,2,336,-99,-8,90,3,0,-1,-1.0,-1.0,1800,1566,75888,15:21:10,82456,173528.5
21,22.30990841,87.30629829,10.642999999999999,15:21:11,2.077,17,15:21:11,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,570139158,14339869,0,0,4,-98,LTE,405,51,42,62289,2,336,-99,-8,90,3,0,-1,-1.0,-1.0,1800,1566,119032,15:21:11,111616,249277.875
22,22.30990256,87.30632351,10.383,15:21:12,2.217,17,15:21:12,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,570265878,14342901,0,0,4,-98,LTE,405,51,42,62289,2,336,-99,-8,90,3,0,-1,-1.0,-1.0,1800,1566,85184,15:21:12,116320,177102.75
23,22.30989715,87.30634672,10.111,15:21:13,2.403,17,15:21:13,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,570586998,14348829,0,0,2,-101,LTE,405,51,42,60004,1,381,-94,-9,90,4,0,-1,-1.0,-1.0,1800,1566,129752,15:21:13,100192,480505.0625
24,22.30989632,87.30637096,9.998,15:21:14,2.174,17,15:21:14,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,571219158,14360269,0,0,2,-101,LTE,405,51,42,60004,1,381,-94,-9,90,4,0,-1,-1.0,-1.0,1800,1566,327048,15:21:14,415184,183671.16666666666
25,22.30990118,87.30639587,9.587,15:21:15,2.502,17,15:21:15,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,572047158,14375245,0,0,2,-101,LTE,405,51,42,60004,1,381,-94,-9,90,4,0,-1,-1.0,-1.0,1800,1566,643600,15:21:15,681352,176721.04910714284
26,22.30990441,87.30641895,9.336,15:21:16,2.237,17,15:21:16,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,573014838,14392717,0,0,3,-104,LTE,405,51,42,60004,1,381,-99,-12,90,3,0,-1,-1.0,-1.0,1800,1566,842976,15:21:16,908416,433031.4114583334
27,22.30990392,87.30643987,9.001,15:21:17,2.015,17,15:21:17,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,574384278,14417053,0,0,3,-104,LTE,405,51,42,60004,1,381,-99,-12,90,3,0,-1,-1.0,-1.0,1800,1566,985152,15:21:17,1051336,563541.3333333333
28,22.3099005,87.30646292,8.836,15:21:18,2.115,17,15:21:18,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,575396598,14424125,0,0,3,-104,LTE,405,51,42,60004,1,381,-99,-12,90,3,0,-1,-1.0,-1.0,1800,1566,1393776,15:21:18,1416336,263355.125
29,22.30989748,87.30648752,8.847999999999999,15:21:19,2.345,17,15:21:19,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,576335478,14431041,0,0,3,-104,LTE,405,51,42,60004,1,381,-99,-12,90,3,0,-1,-1.0,-1.0,1800,1566,1019392,15:21:19,1045768,354871.975
30,22.30989466,87.30651526,8.631,15:21:20,2.539,17,15:21:20,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,577189398,14443193,0,0,3,-104,LTE,405,51,42,60004,1,381,-99,-12,90,3,0,-1,-1.0,-1.0,1800,1566,945796,15:21:20,941664,793456.8392857143
31,22.30989094,87.3065433,8.407,15:21:21,2.699,17,15:21:21,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,577964118,14484957,0,0,3,-104,LTE,405,51,42,60004,1,381,-99,-12,90,3,0,-1,-1.0,-1.0,1800,1566,866072,15:21:21,838236,671879.6666666667
32,22.30988854,87.30656648,8.401,15:21:22,2.213,17,15:21:22,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,578753238,14502361,0,0,5,-105,LTE,405,51,42,60004,1,381,-101,-12,90,3,0,-1,-1.0,-1.0,1800,1566,816484,15:21:22,888960,62380.5
33,22.30988935,87.30658825,8.575,15:21:23,2.092,17,15:21:23,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,579483318,14508497,0,0,5,-105,LTE,405,51,42,60004,1,381,-101,-12,90,3,0,-1,-1.0,-1.0,1800,1566,806524,15:21:23,777660,222127.75
34,22.30988684,87.30661113,8.499,15:21:24,2.301,17,15:21:24,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,580345878,14515881,0,0,5,-105,LTE,405,51,42,60004,1,381,-101,-12,90,3,0,-1,-1.0,-1.0,1800,1566,736216,15:21:24,763800,148981.75
35,22.30988153,87.30663862,8.07,15:21:25,2.444,17,15:21:25,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,581336598,14523785,0,0,3,-104,LTE,405,51,42,60004,1,381,-99,-11,90,3,0,-1,-1.0,-1.0,1800,1566,869944,15:21:25,916272,619854.1666666667
36,22.30987461,87.30666733,7.787000000000001,15:21:26,2.492,17,15:21:26,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,582210678,14530805,0,0,3,-104,LTE,405,51,42,60004,1,381,-99,-11,90,3,0,-1,-1.0,-1.0,1800,1566,998624,15:21:26,1010368,256326.5625
37,22.309867,87.30669204,7.377000000000001,15:21:27,2.506,17,15:21:27,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,583339638,14540373,0,0,3,-103,LTE,405,51,42,60004,1,381,-100,-11,90,3,0,-1,-1.0,-1.0,1800,1566,881100,15:21:27,970840,178821.24166666667
38,22.30986518,87.30671635,7.053999999999999,15:21:28,2.146,17,15:21:28,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,584308758,14548381,0,0,3,-103,LTE,405,51,42,60004,1,381,-100,-11,90,3,0,-1,-1.0,-1.0,1800,1566,1138528,15:21:28,1085168,196132.27083333334
39,22.30986575,87.30674002,7.0,15:21:29,2.319,17,15:21:29,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,585359958,14557689,0,0,3,-103,LTE,405,51,42,60004,1,381,-100,-11,90,3,0,-1,-1.0,-1.0,1800,1566,977128,15:21:29,1055568,818703.125
40,22.30986172,87.3067673,6.656000000000001,15:21:30,2.571,17,15:21:30,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,586648758,14568713,0,0,2,-110,LTE,405,51,42,60004,1,381,-95,-11,90,4,0,-1,-1.0,-1.0,1800,1566,1060508,15:21:30,1058736,350550.6875
41,22.30985588,87.30679762,6.332000000000001,15:21:31,2.432,17,15:21:31,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,587936118,14580777,0,0,2,-110,LTE,405,51,42,60004,1,381,-95,-11,90,4,0,-1,-1.0,-1.0,1800,1566,1299824,15:21:31,1369592,456276.53125
42,22.30985161,87.30682594,6.019,15:21:32,2.512,17,15:21:32,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,589106838,14595257,0,0,2,-110,LTE,405,51,42,60004,1,381,-95,-11,90,4,0,-1,-1.0,-1.0,1800,1566,1299424,15:21:32,1265088,579356.5741815476
43,22.30984704,87.30685712,5.482,15:21:33,2.5789999999999997,17,15:21:33,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,590296278,14638629,0,0,1,-109,LTE,405,51,42,60004,1,381,-94,-11,90,4,0,-1,-1.0,-1.0,1800,1566,1185200,15:21:33,1250452,743880.1875
44,22.30984742,87.30688598,5.269,15:21:34,2.718,17,15:21:34,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,591430998,14658545,0,0,1,-109,LTE,405,51,42,60004,1,381,-94,-11,90,4,0,-1,-1.0,-1.0,1800,1566,1232812,15:21:34,1246940,936332.5625
45,22.30984579,87.3069169,5.206,15:21:35,2.76,17,15:21:35,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,592489398,14673157,0,0,1,-109,LTE,405,51,42,60004,1,381,-94,-11,90,4,0,-1,-1.0,-1.0,1800,1566,1154636,15:21:35,1188352,781538.0625
46,22.30984569,87.30694722,5.199,15:21:36,2.7460000000000004,17,15:21:36,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,593775318,14708345,0,0,1,-107,LTE,405,51,42,60004,1,381,-92,-10,90,4,0,-1,-1.0,-1.0,1800,1566,1073012,15:21:36,1124324,953641.0625
47,22.30984351,87.30697756,4.92,15:21:37,2.695,16,15:21:37,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,595288758,14724621,0,0,1,-107,LTE,405,51,42,60004,1,381,-92,-10,90,4,0,-1,-1.0,-1.0,1800,1566,1321108,15:21:37,1358948,1532766.625
48,22.3098434,87.30700549,4.533,15:21:38,2.657,16,15:21:38,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,596861238,14745057,0,0,1,-107,LTE,405,51,42,60004,1,381,-92,-10,90,4,0,-1,-1.0,-1.0,1800,1566,1529716,15:21:38,1644120,1422426.875
49,22.30983638,87.30703359,3.969,15:21:39,2.7239999999999998,16,15:21:39,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,598500010,14768717,0,0,1,-109,LTE,405,51,42,60004,1,381,-91,-10,90,4,0,-1,-1.0,-1.0,1800,1566,1592916,15:21:39,1567760,936332.5625
50,22.30983346,87.3070627,3.616,15:21:40,2.844,16,15:21:40,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,599702462,14783745,0,0,1,-109,LTE,405,51,42,60004,1,381,-91,-10,90,4,0,-1,-1.0,-1.0,1800,1566,1662432,15:21:40,1676876,1372484.0
51,22.30982747,87.30709397,2.971,15:21:41,3.014,16,15:21:41,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,601290782,14803037,0,0,1,-109,LTE,405,51,42,60004,1,381,-91,-10,90,4,0,-1,-1.0,-1.0,1800,1566,1217480,15:21:41,1244940,1387496.25
52,22.30982202,87.30712738,2.28,15:21:42,3.035,16,15:21:42,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,602879102,14824513,0,0,1,-102,LTE,405,51,42,60004,1,381,-91,-10,90,4,0,-1,-1.0,-1.0,1800,1566,1607612,15:21:42,1676576,461138.25
53,22.30982386,87.30716222,2.036,15:21:43,3.178,16,15:21:43,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,604692114,14850721,0,0,1,-102,LTE,405,51,42,60004,1,381,-91,-10,90,4,0,-1,-1.0,-1.0,1800,1566,1609796,15:21:43,1716536,821629.375
54,22.30981948,87.30719297,1.89,15:21:44,2.93,16,15:21:44,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,606708218,14879841,0,0,1,-102,LTE,405,51,42,60004,1,381,-91,-10,90,4,0,-1,-1.0,-1.0,1800,1566,1839220,15:21:44,1891612,355862.625
55,22.30981346,87.30723752,1.6440000000000001,15:21:45,2.653,17,15:21:45,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,609261390,14917125,0,0,1,-97,LTE,405,51,42,60004,1,381,-85,-10,90,4,0,-1,-1.0,-1.0,1800,1566,2045224,15:21:45,2079752,1365660.5
56,22.30980403,87.30727587,1.151,15:21:46,2.316,17,15:21:46,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,612239550,14936209,0,0,1,-97,LTE,405,51,42,60004,1,381,-85,-10,90,4,0,-1,-1.0,-1.0,1800,1566,2590456,15:21:46,2715612,2145664.5
57,22.30981255,87.30730863,1.496,15:21:47,1.966,17,15:21:47,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,614107250,14939017,0,0,1,-97,LTE,405,51,42,60004,1,381,-85,-10,90,4,0,-1,-1.0,-1.0,1800,1566,2997244,15:21:47,3144456,1160512.9375
58,22.30980906,87.30733522,1.8030000000000002,15:21:48,1.931,17,15:21:48,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,616064850,14950873,0,0,1,-103,LTE,405,51,42,60004,1,381,-91,-10,90,4,0,-1,-1.0,-1.0,1800,1566,1870508,15:21:48,1850580,449531.5
59,22.3098083,87.30736398,2.06,15:21:49,2.289,17,15:21:49,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,617982550,14970321,0,0,1,-103,LTE,405,51,42,60004,1,381,-91,-10,90,4,0,-1,-1.0,-1.0,1800,1566,1969456,15:21:49,1776452,284150.0
60,22.30981324,87.30739264,2.354,15:21:50,2.477,17,15:21:50,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,619778334,14972869,0,0,1,-103,LTE,405,51,42,60004,1,381,-91,-10,90,4,0,-1,-1.0,-1.0,1800,1566,1937148,15:21:50,2226032,839064.28125
61,22.30981352,87.30742348,2.573,15:21:51,2.659,17,15:21:51,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,621997426,15044109,0,0,1,-98,LTE,405,51,42,60004,1,381,-85,-10,90,4,0,-1,-1.0,-1.0,1800,1566,1798332,15:21:51,1738044,1132175.75
62,22.30981889,87.30744824,2.875,15:21:52,2.463,17,15:21:52,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,624392146,15057733,0,0,1,-98,LTE,405,51,42,60004,1,381,-85,-10,90,4,0,-1,-1.0,-1.0,1800,1566,2290332,15:21:52,2365284,1205402.375
63,22.30981637,87.30747176,3.426,15:21:53,2.5340000000000003,16,15:21:53,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,626719238,15061477,0,0,1,-98,LTE,405,51,42,60004,1,381,-85,-10,90,4,0,-1,-1.0,-1.0,1800,1566,2408344,15:21:53,2635104,1061183.5
64,22.30981753,87.30749363,3.687,15:21:54,2.386,16,15:21:54,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,628501958,15081969,0,0,1,-100,LTE,405,51,42,60004,1,381,-86,-10,90,4,0,-1,-1.0,-1.0,1800,1566,2330836,15:21:54,2165260,738504.25
65,22.30981538,87.30751645,3.787,15:21:55,2.419,16,15:21:55,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,630556838,15124625,0,0,1,-100,LTE,405,51,42,60004,1,381,-86,-10,90,4,0,-1,-1.0,-1.0,1800,1566,1803212,15:21:55,1823452,920201.8333333334
66,22.30979727,87.30754378,3.6310000000000002,15:21:56,2.735,16,15:21:56,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,632463398,15127693,0,0,1,-100,LTE,405,51,42,60004,1,381,-86,-10,90,4,0,-1,-1.0,-1.0,1800,1566,2097536,15:21:56,2113468,1178264.375
67,22.3097938,87.30757095,3.339,15:21:57,2.6889999999999996,16,15:21:57,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,634518278,15130761,0,0,1,-88,LTE,405,51,42,60004,1,381,-80,-11,90,4,0,-1,-1.0,-1.0,1800,1566,1909628,15:21:57,1918248,1434983.25
68,22.30979484,87.30759933,3.16,15:21:58,2.717,16,15:21:58,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,636411338,15138457,0,0,1,-88,LTE,405,51,42,60004,1,381,-80,-11,90,4,0,-1,-1.0,-1.0,1800,1566,2057948,15:21:58,2210968,1283998.0
69,22.30979127,87.30762903,3.042,15:21:59,2.783,16,15:21:59,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,639063230,15152133,0,0,1,-89,LTE,405,51,42,60004,1,381,-80,-11,90,4,0,-1,-1.0,-1.0,1800,1566,1900756,15:21:59,1855132,1148295.3125
70,22.30978951,87.3076609,2.8489999999999998,15:22:00,3.016,16,15:22:00,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,642263834,15167369,0,0,1,-89,LTE,405,51,42,60004,1,381,-80,-11,90,4,0,-1,-1.0,-1.0,1800,1566,2665568,15:22:0,2869556,2033971.5
71,22.30978585,87.30769231,2.467,15:22:01,2.905,15,15:22:01,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,644943114,15170333,0,0,1,-89,LTE,405,51,42,60004,1,381,-80,-11,90,4,0,-1,-1.0,-1.0,1800,1566,3215840,15:22:1,3376916,1853447.875
72,22.30978373,87.30772384,1.912,15:22:02,3.014,15,15:22:02,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,647677726,15179225,0,0,1,-101,LTE,405,51,42,60004,1,381,-90,-11,90,4,0,-1,-1.0,-1.0,1800,1566,2682244,15:22:2,2688992,1464554.75
73,22.30977697,87.30775531,1.629,15:22:03,3.17,16,15:22:03,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,649671302,15182137,0,0,1,-101,LTE,405,51,42,60004,1,381,-90,-11,90,4,0,-1,-1.0,-1.0,1800,1566,2743504,15:22:3,2557572,1548256.125
74,22.30977175,87.30778814,1.148,15:22:04,3.0810000000000004,16,15:22:04,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,652148978,15185257,0,0,1,-101,LTE,405,51,42,60004,1,381,-90,-11,90,4,0,-1,-1.0,-1.0,1800,1566,1996488,15:22:4,2040980,1509879.625
75,22.30977059,87.30781781,1.046,15:22:05,3.037,16,15:22:05,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,653308074,15187493,0,0,2,-104,LTE,405,51,42,60004,1,381,-94,-8,90,4,0,-1,-1.0,-1.0,1800,1566,2480796,15:22:5,2829784,321965.875
76,22.30976819,87.30784766,0.764,15:22:06,2.728,17,15:22:06,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,655152826,15200817,0,0,2,-104,LTE,405,51,42,60004,1,381,-94,-8,90,4,0,-1,-1.0,-1.0,1800,1566,1161332,15:22:6,881904,304800.25
77,22.30976042,87.3078793,0.726,15:22:07,3.5869999999999997,17,15:22:07,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,657448798,15222709,0,0,2,-104,LTE,405,51,42,60004,1,381,-94,-8,90,4,0,-1,-1.0,-1.0,1800,1566,1858076,15:22:7,1998844,997768.5
78,22.30975895,87.30791015,0.8690000000000001,15:22:08,2.8369999999999997,16,15:22:08,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,659251222,15271405,0,0,1,-109,LTE,405,51,42,60004,1,381,-96,-11,90,3,0,-1,-1.0,-1.0,1800,1566,2317864,15:22:8,2290680,1396843.625
79,22.30976733,87.3079387,1.3430000000000002,15:22:09,3.2039999999999997,15,15:22:09,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,660620662,15291093,0,0,1,-109,LTE,405,51,42,60004,1,381,-96,-11,90,3,0,-1,-1.0,-1.0,1800,1566,1851120,15:22:9,1839712,1267476.0
80,22.30977648,87.30796863,1.4140000000000001,15:22:10,3.0789999999999997,15,15:22:10,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,661991542,15345441,0,0,1,-109,LTE,405,51,42,60004,1,381,-96,-11,90,3,0,-1,-1.0,-1.0,1800,1566,1389128,15:22:10,1418868,1317343.375
81,22.30978062,87.30799759,0.872,15:22:11,2.935,15,15:22:11,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,663281782,15354881,0,0,1,-112,LTE,405,51,42,60004,1,381,-99,-11,90,3,0,-1,-1.0,-1.0,1800,1566,1425228,15:22:11,1493432,822240.625
82,22.30978248,87.30802963,0.29100000000000004,15:22:12,2.9010000000000002,15,15:22:12,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,664515862,15376313,0,0,1,-112,LTE,405,51,42,60004,1,381,-99,-11,90,3,0,-1,-1.0,-1.0,1800,1566,1299680,15:22:12,1235304,896362.625
83,22.30978317,87.30806187,-0.444,15:22:13,2.863,15,15:22:13,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,665693782,15379277,0,0,1,-112,LTE,405,51,42,60004,1,381,-99,-11,90,3,0,-1,-1.0,-1.0,1800,1566,1255512,15:22:13,1317944,764695.0
84,22.30978299,87.30809523,-1.321,15:22:14,2.8160000000000003,15,15:22:14,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,666867382,15404629,0,0,3,-107,LTE,405,51,42,60004,1,381,-96,-11,90,3,0,-1,-1.0,-1.0,1800,1566,1180884,15:22:14,1186976,436198.82946428575
85,22.30978469,87.30812632,-2.075,15:22:15,2.535,16,15:22:15,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,667800502,15407593,0,0,3,-107,LTE,405,51,42,60004,1,381,-96,-11,90,3,0,-1,-1.0,-1.0,1800,1566,1198952,15:22:15,1218088,494102.84375
86,22.30978452,87.30815512,-2.7680000000000002,15:22:16,2.344,16,15:22:16,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,668881942,15421721,0,0,3,-107,LTE,405,51,42,60004,1,381,-96,-11,90,3,0,-1,-1.0,-1.0,1800,1566,936084,15:22:16,937344,806294.75
87,22.3097823,87.30817997,-3.341,15:22:17,2.399,16,15:22:17,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,670035806,15424997,0,0,2,-115,LTE,405,51,42,60004,1,381,-101,-11,90,3,0,-1,-1.0,-1.0,1800,1566,1095568,15:22:17,1162980,84451.25
