Index (sec),latitude,longitude,elevation,time_gps,speed,sat,sys_time,sim_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac,node_id,cid,psc_pci,rssi,rsrq,rssnr,slev,gps,accuracy,lat,long,band,arfcn,Network Throughput,Time tcp,Throughput tcp,Predicted Throughput
11,22.31675451,87.30113299,-4.0,17:16:46,0.0,14,17:16:46,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,444290114,10074446,0,0,2,-101,LTE,405,51,42,60005,2,124,-99,-14,66,3,0,-1,-1.0,-1.0,1800,1566,551916,17:16:46,540660,880033.7422596501
12,22.31675428,87.30114292,-4.0,17:16:47,0.95,14,17:16:47,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,444773854,10085350,0,0,2,-101,LTE,405,51,42,60005,2,124,-99,-14,66,3,0,-1,-1.0,-1.0,1800,1566,378776,17:16:47,399360,305852.9375
13,22.31675659,87.30115907,-5.0,17:16:48,1.11,14,17:16:48,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,445262954,10094918,0,0,3,-102,LTE,405,51,42,60005,2,124,-100,-13,66,3,0,-1,-1.0,-1.0,1800,1566,494644,17:16:48,479432,163206.25
14,22.31675714,87.30117189,-4.0,17:16:49,1.11,14,17:16:49,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,445735974,10104122,0,0,3,-102,LTE,405,51,42,60005,2,124,-100,-13,66,3,0,-1,-1.0,-1.0,1800,1566,498668,17:16:49,564488,163206.25
15,22.31675547,87.30118285,-4.0,17:16:50,0.95,14,17:16:50,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,446038814,10116658,0,0,3,-102,LTE,405,51,42,60005,2,124,-100,-13,66,3,0,-1,-1.0,-1.0,1800,1566,482224,17:16:50,466128,167579.6770833333
16,22.31675066,87.30119228,-6.0,17:16:51,0.96,14,17:16:51,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,446561414,10134637,0,0,3,-102,LTE,405,51,42,60005,2,124,-99,-13,66,3,0,-1,-1.0,-1.0,1800,1566,315376,17:16:51,308304,143023.8333333333
17,22.31674218,87.301197,-7.0,17:16:52,1.03,14,17:16:52,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,447185854,10146493,0,0,3,-102,LTE,405,51,42,60005,2,124,-99,-13,66,3,0,-1,-1.0,-1.0,1800,1566,540579,17:16:52,601923,113574.125
18,22.31673148,87.30119961,-6.0,17:16:53,1.06,14,17:16:53,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,447850494,10159181,0,0,3,-102,LTE,405,51,42,60005,2,124,-99,-13,66,3,0,-1,-1.0,-1.0,1800,1566,636296,17:16:53,643996,97840.75
19,22.31671981,87.3012008,-5.0,17:16:54,1.18,14,17:16:54,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,448618314,10174105,0,0,2,-107,LTE,405,51,42,60005,2,124,-93,-12,66,4,0,-1,-1.0,-1.0,1800,1566,677328,17:16:54,736820,523232.25
20,22.31670796,87.30119944,-6.0,17:16:55,1.27,14,17:16:55,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,448954654,10180657,0,0,2,-107,LTE,405,51,42,60005,2,124,-93,-12,66,4,0,-1,-1.0,-1.0,1800,1566,782744,17:16:55,744200,527290.625
21,22.31669535,87.30119527,-5.0,17:16:56,1.3,14,17:16:56,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,449370054,10188717,0,0,4,-106,LTE,405,51,42,60005,2,124,-93,-12,66,4,0,-1,-1.0,-1.0,1800,1566,342892,17:16:56,334152,129157.375
22,22.3166818,87.30118976,-6.0,17:16:57,1.53,14,17:16:57,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,449869874,10198389,0,0,4,-106,LTE,405,51,42,60005,2,124,-93,-12,66,4,0,-1,-1.0,-1.0,1800,1566,423460,17:16:57,426816,177636.28125
23,22.31666804,87.30118453,-5.0,17:16:58,1.5,14,17:16:58,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,450224974,10209953,0,0,4,-106,LTE,405,51,42,60005,2,124,-93,-12,66,4,0,-1,-1.0,-1.0,1800,1566,509492,17:16:58,551732,174442.875
24,22.31665513,87.30117912,-5.0,17:16:59,1.49,14,17:16:59,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,450598834,10218837,0,0,2,-106,LTE,405,51,42,60005,2,124,-95,-13,66,4,0,-1,-1.0,-1.0,1800,1566,366664,17:16:59,370440,487480.3125
25,22.31664191,87.3011735,-5.0,17:17:00,1.46,14,17:17:00,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,451091954,10228457,0,0,2,-106,LTE,405,51,42,60005,2,124,-95,-13,66,4,0,-1,-1.0,-1.0,1800,1566,382744,17:17:0,399376,489124.125
26,22.31662897,87.30116798,-6.0,17:17:01,1.43,14,17:17:01,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,451559614,10237505,0,0,2,-106,LTE,405,51,42,60005,2,124,-95,-13,66,4,0,-1,-1.0,-1.0,1800,1566,502740,17:17:1,567136,486877.9375
27,22.31661449,87.30116074,-6.0,17:17:02,1.7,14,17:17:02,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,452028614,10246709,0,0,2,-104,LTE,405,51,42,60005,2,124,-93,-12,66,4,0,-1,-1.0,-1.0,1800,1566,476708,17:17:2,442380,284474.89166666666
28,22.31659797,87.30115223,-5.0,17:17:03,1.79,14,17:17:03,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,452338154,10258313,0,0,2,-104,LTE,405,51,42,60005,2,124,-93,-12,66,4,0,-1,-1.0,-1.0,1800,1566,478204,17:17:3,463400,1072999.3333333333
29,22.3165832,87.30114596,-5.0,17:17:04,1.36,14,17:17:04,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,452608834,10265633,0,0,2,-104,LTE,405,51,42,60005,2,124,-93,-12,66,4,0,-1,-1.0,-1.0,1800,1566,321144,17:17:4,341804,126503.3125
30,22.31656932,87.30114488,-6.0,17:17:05,1.35,14,17:17:05,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,453052374,10277185,0,0,4,-103,LTE,405,51,42,60005,2,124,-96,-13,66,3,0,-1,-1.0,-1.0,1800,1566,278000,17:17:5,290196,127709.25
31,22.316556,87.30114439,-5.0,17:17:06,1.27,14,17:17:06,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,453581674,10287377,0,0,4,-103,LTE,405,51,42,60005,2,124,-96,-13,66,3,0,-1,-1.0,-1.0,1800,1566,455092,17:17:6,523832,75663.375
32,22.3165431,87.30114325,-5.0,17:17:07,1.34,14,17:17:07,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,454157874,10298401,0,0,4,-103,LTE,405,51,42,60005,2,124,-96,-13,66,3,0,-1,-1.0,-1.0,1800,1566,539492,17:17:7,578288,174556.9375
33,22.31653086,87.30114091,-4.0,17:17:08,1.34,14,17:17:08,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,454543794,10307409,0,0,3,-104,LTE,405,51,42,60005,2,124,-98,-13,66,3,0,-1,-1.0,-1.0,1800,1566,587224,17:17:8,551652,180886.23333333334
34,22.31651542,87.30113196,-4.0,17:17:09,1.87,14,17:17:09,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,454876114,10314905,0,0,3,-104,LTE,405,51,42,60005,2,124,-98,-13,66,3,0,-1,-1.0,-1.0,1800,1566,394928,17:17:9,405924,98984.54166666666
35,22.31649873,87.30112106,-4.0,17:17:10,1.78,14,17:17:10,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,455110614,10326205,0,0,3,-104,LTE,405,51,42,60005,2,124,-98,-13,66,3,0,-1,-1.0,-1.0,1800,1566,339816,17:17:10,304008,141825.125
36,22.31648541,87.30111111,-5.0,17:17:11,1.36,14,17:17:11,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,455445614,10335245,0,0,3,-104,LTE,405,51,42,60005,2,124,-102,-13,66,3,0,-1,-1.0,-1.0,1800,1566,245800,17:17:11,271512,181728.67083333334
37,22.31647555,87.30110368,-4.0,17:17:12,1.1,14,17:17:12,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,455641254,10339041,0,0,3,-104,LTE,405,51,42,60005,2,124,-102,-13,66,3,0,-1,-1.0,-1.0,1800,1566,344040,17:17:12,375116,258492.25
38,22.31646615,87.30109576,-3.0,17:17:13,1.31,14,17:17:13,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,455781954,10346949,0,0,3,-105,LTE,405,51,42,60005,2,124,-99,-13,66,3,0,-1,-1.0,-1.0,1800,1566,199436,17:17:13,156432,297381.375
39,22.31645401,87.30108554,-2.0,17:17:14,1.82,14,17:17:14,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,455919974,10352541,0,0,3,-105,LTE,405,51,42,60005,2,124,-99,-13,66,3,0,-1,-1.0,-1.0,1800,1566,148608,17:17:14,151224,87477.125
40,22.31644037,87.30107565,-2.0,17:17:15,1.55,14,17:17:15,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,456009754,10355605,0,0,3,-105,LTE,405,51,42,60005,2,124,-99,-13,66,3,0,-1,-1.0,-1.0,1800,1566,143612,17:17:15,145584,271696.375
41,22.31642786,87.30106674,-1.0,17:17:16,1.43,14,17:17:16,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,456191994,10361441,0,0,3,-102,LTE,405,51,42,60005,2,124,-101,-13,66,3,0,-1,-1.0,-1.0,1800,1566,92844,17:17:16,108008,109688.75
42,22.31641427,87.30105717,-2.0,17:17:17,1.6,14,17:17:17,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,456466694,10366745,0,0,3,-102,LTE,405,51,42,60005,2,124,-101,-13,66,3,0,-1,-1.0,-1.0,1800,1566,188076,17:17:17,188856,188966.0
43,22.31639864,87.30104513,-4.0,17:17:18,1.7,14,17:17:18,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,456857974,10374337,0,0,3,-102,LTE,405,51,42,60005,2,124,-101,-13,66,3,0,-1,-1.0,-1.0,1800,1566,280004,17:17:18,276548,150945.5208333333
44,22.31638237,87.3010347,-4.0,17:17:19,1.69,14,17:17:19,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,457243894,10381721,0,0,3,-100,LTE,405,51,42,60005,2,124,-98,-14,66,3,0,-1,-1.0,-1.0,1800,1566,398872,17:17:19,505360,69889.375
45,22.31636776,87.30102627,-4.0,17:17:20,1.36,14,17:17:20,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,457541374,10387545,0,0,3,-100,LTE,405,51,42,60005,2,124,-98,-14,66,3,0,-1,-1.0,-1.0,1800,1566,393304,17:17:20,327092,243880.0
46,22.31635122,87.30101831,-6.0,17:17:21,1.63,14,17:17:21,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,457743714,10391497,0,0,3,-100,LTE,405,51,42,60005,2,124,-98,-14,66,3,0,-1,-1.0,-1.0,1800,1566,303304,17:17:21,297728,143203.0625
47,22.31633557,87.30101215,-5.0,17:17:22,1.28,14,17:17:22,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,457992954,10396333,0,0,3,-97,LTE,405,51,42,60005,2,124,-93,-13,66,4,0,-1,-1.0,-1.0,1800,1566,206292,17:17:22,237236,312678.15625
48,22.31631958,87.30100902,-5.0,17:17:23,1.52,13,17:17:23,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,458409694,10404341,0,0,3,-97,LTE,405,51,42,60005,2,124,-93,-13,66,4,0,-1,-1.0,-1.0,1800,1566,254076,17:17:23,271012,474276.875
49,22.31630347,87.30100636,-4.0,17:17:24,1.58,13,17:17:24,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,458976514,10415157,0,0,3,-97,LTE,405,51,42,60005,2,124,-93,-13,66,4,0,-1,-1.0,-1.0,1800,1566,424748,17:17:24,440776,198615.46875
50,22.31628759,87.30100539,-3.0,17:17:25,1.55,13,17:17:25,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,459886374,10438301,0,0,3,-100,LTE,405,51,42,60005,2,124,-92,-12,66,4,0,-1,-1.0,-1.0,1800,1566,577636,17:17:25,655308,435436.8625
51,22.31627106,87.30100501,-2.0,17:17:26,1.63,13,17:17:26,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,460829734,10460921,0,0,3,-100,LTE,405,51,42,60005,2,124,-92,-12,66,4,0,-1,-1.0,-1.0,1800,1566,933004,17:17:26,1012768,143203.0625
52,22.31625619,87.30100307,-1.0,17:17:27,1.53,13,17:17:27,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,461419334,10493045,0,0,3,-100,LTE,405,51,42,60005,2,124,-92,-12,66,4,0,-1,-1.0,-1.0,1800,1566,965980,17:17:27,906104,285274.5708333333
53,22.31624003,87.30099903,0.0,17:17:28,1.82,13,17:17:28,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,461850814,10518805,0,0,3,-98,LTE,405,51,42,60005,2,124,-94,-12,66,4,0,-1,-1.0,-1.0,1800,1566,621724,17:17:28,626176,396911.6875
54,22.31622301,87.30099308,0.0,17:17:29,1.85,13,17:17:29,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,462231374,10535889,0,0,3,-98,LTE,405,51,42,60005,2,124,-94,-12,66,4,0,-1,-1.0,-1.0,1800,1566,457240,17:17:29,490064,471499.125
55,22.31620554,87.30098626,-1.0,17:17:30,1.91,13,17:17:30,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,462579774,10554941,0,0,3,-98,LTE,405,51,42,60005,2,124,-94,-12,66,4,0,-1,-1.0,-1.0,1800,1566,397644,17:17:30,381208,496316.25
56,22.31618874,87.30097989,0.0,17:17:31,1.89,15,17:17:31,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,462822314,10563321,0,0,2,-98,LTE,405,51,42,60005,2,124,-96,-14,66,3,0,-1,-1.0,-1.0,1800,1566,367452,17:17:31,396800,481897.5833333333
57,22.31617182,87.30097253,0.0,17:17:32,1.87,15,17:17:32,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,463011254,10573993,0,0,2,-98,LTE,405,51,42,60005,2,124,-96,-14,66,3,0,-1,-1.0,-1.0,1800,1566,250920,17:17:32,229620,385590.8020833334
58,22.31615709,87.30096241,0.0,17:17:33,1.86,15,17:17:33,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,463263174,10580961,0,0,2,-98,LTE,405,51,42,60005,2,124,-96,-14,66,3,0,-1,-1.0,-1.0,1800,1566,199612,17:17:33,206908,287643.1145833334
59,22.31614154,87.30095246,1.0,17:17:34,1.92,15,17:17:34,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,463741554,10590217,0,0,2,-97,LTE,405,51,42,60005,2,124,-95,-13,66,4,0,-1,-1.0,-1.0,1800,1566,258888,17:17:34,322044,328946.875
60,22.3161251,87.30094352,1.0,17:17:35,1.97,15,17:17:35,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,464064494,10596613,0,0,2,-97,LTE,405,51,42,60005,2,124,-95,-13,66,4,0,-1,-1.0,-1.0,1800,1566,487636,17:17:35,453612,386740.40625
61,22.31610949,87.30093521,2.0,17:17:36,1.89,15,17:17:36,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,464229314,10599837,0,0,2,-97,LTE,405,51,42,60005,2,124,-95,-13,66,4,0,-1,-1.0,-1.0,1800,1566,329336,17:17:36,331424,691573.25
62,22.31609121,87.30093002,2.0,17:17:37,2.07,14,17:17:37,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,464396814,10608297,0,0,2,-98,LTE,405,51,42,60005,2,124,-97,-14,66,3,0,-1,-1.0,-1.0,1800,1566,168044,17:17:37,151712,413587.5859375
63,22.31607327,87.30092427,2.0,17:17:38,2.09,14,17:17:38,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,464510714,10610869,0,0,2,-98,LTE,405,51,42,60005,2,124,-97,-14,66,3,0,-1,-1.0,-1.0,1800,1566,175960,17:17:38,202080,542861.78125
64,22.31605457,87.30091974,2.0,17:17:39,2.09,14,17:17:39,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,464691614,10618389,0,0,2,-98,LTE,405,51,42,60005,2,124,-97,-14,66,3,0,-1,-1.0,-1.0,1800,1566,116472,17:17:39,118040,542861.78125
65,22.31603651,87.30091418,3.0,17:17:40,2.03,14,17:17:40,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,464919414,10622861,0,0,2,-95,LTE,405,51,42,60005,2,124,-96,-14,66,3,0,-1,-1.0,-1.0,1800,1566,188420,17:17:40,193812,597118.375
66,22.31601806,87.30091018,3.0,17:17:41,2.05,13,17:17:41,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,465132474,10627021,0,0,2,-95,LTE,405,51,42,60005,2,124,-96,-14,66,3,0,-1,-1.0,-1.0,1800,1566,232272,17:17:41,224720,699547.625
67,22.31599909,87.30090502,3.0,17:17:42,2.11,15,17:17:42,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,465425974,10632833,0,0,2,-95,LTE,405,51,42,60005,2,124,-96,-14,66,3,0,-1,-1.0,-1.0,1800,1566,217220,17:17:42,271092,569523.1947916667
68,22.31597914,87.30089906,-1.0,17:17:43,2.14,13,17:17:43,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,465562654,10635537,0,0,3,-97,LTE,405,51,42,62289,2,336,-95,-11,66,4,0,-1,-1.0,-1.0,1800,1566,299312,17:17:43,292164,454722.5
69,22.31595884,87.30089034,-2.0,17:17:44,2.08,13,17:17:44,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,465735514,10643037,0,0,3,-97,LTE,405,51,42,62289,2,336,-95,-11,66,4,0,-1,-1.0,-1.0,1800,1566,139384,17:17:44,112716,541992.4947916667
70,22.31593996,87.30087982,-1.0,17:17:45,2.02,13,17:17:45,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,465905694,10646365,0,0,3,-97,LTE,405,51,42,62289,2,336,-95,-11,66,4,0,-1,-1.0,-1.0,1800,1566,180360,17:17:45,200344,418233.75
71,22.31592141,87.30087155,-1.0,17:17:46,2.04,13,17:17:46,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,466023614,10650921,0,0,2,-96,LTE,405,51,42,62289,2,336,-94,-10,66,4,0,-1,-1.0,-1.0,1800,1566,173508,17:17:46,174176,815995.15625
72,22.31590162,87.30086449,-1.0,17:17:47,2.03,13,17:17:47,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,466095974,10654641,0,0,2,-96,LTE,405,51,42,62289,2,336,-94,-10,66,4,0,-1,-1.0,-1.0,1800,1566,122476,17:17:47,118740,774179.875
73,22.31587952,87.30085567,-2.0,17:17:48,2.3,12,17:17:48,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,466175034,10658061,0,0,2,-96,LTE,405,51,42,62289,2,336,-94,-10,66,4,0,-1,-1.0,-1.0,1800,1566,76080,17:17:48,68652,1265242.625
74,22.31585933,87.30084712,-3.0,17:17:49,2.06,12,17:17:49,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,466266154,10660089,0,0,2,-98,LTE,405,51,42,62289,2,336,-95,-11,66,4,0,-1,-1.0,-1.0,1800,1566,82480,17:17:49,95244,415116.8375
75,22.3158409,87.30083979,-2.0,17:17:50,2.01,13,17:17:50,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,466310374,10661837,0,0,2,-98,LTE,405,51,42,62289,2,336,-95,-11,66,4,0,-1,-1.0,-1.0,1800,1566,93148,17:17:50,81672,1050373.65625
76,22.31582483,87.30083364,-2.0,17:17:51,1.67,15,17:17:51,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,466329134,10662613,0,0,2,-98,LTE,405,51,42,62289,2,336,-95,-11,66,4,0,-1,-1.0,-1.0,1800,1566,45968,17:17:51,47556,638069.625
77,22.3158064,87.30082811,-3.0,17:17:52,1.98,15,17:17:52,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,466351914,10663721,0,0,2,-94,LTE,405,51,42,62289,2,336,-91,-11,66,4,0,-1,-1.0,-1.0,1800,1566,19536,17:17:52,20264,192877.5
78,22.31579043,87.30082298,-2.0,17:17:53,1.55,15,17:17:53,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,466386754,10664993,0,0,2,-94,LTE,405,51,42,62289,2,336,-91,-11,66,4,0,-1,-1.0,-1.0,1800,1566,23888,17:17:53,30536,511432.8125
79,22.31577612,87.30081718,-1.0,17:17:54,1.59,15,17:17:54,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,466408194,10665869,0,0,2,-94,LTE,405,51,42,62289,2,336,-91,-11,66,4,0,-1,-1.0,-1.0,1800,1566,36112,17:17:54,33076,1020543.2291666667
80,22.31576066,87.30081247,0.0,17:17:55,1.72,15,17:17:55,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,466430974,10666505,0,0,2,-97,LTE,405,51,42,62289,2,336,-93,-12,66,4,0,-1,-1.0,-1.0,1800,1566,22316,17:17:55,27304,728684.0416666667
81,22.31574324,87.30080757,1.0,17:17:56,1.86,15,17:17:56,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,466491274,10667961,0,0,2,-97,LTE,405,51,42,62289,2,336,-93,-12,66,4,0,-1,-1.0,-1.0,1800,1566,23416,17:17:56,18452,274295.625
82,22.31572411,87.30080309,1.0,17:17:57,1.94,15,17:17:57,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,466585074,10669989,0,0,2,-92,LTE,405,51,42,62289,2,336,-91,-9,66,4,0,-1,-1.0,-1.0,1800,1566,61756,17:17:57,73568,412273.15625
83,22.31570519,87.30079982,2.0,17:17:58,1.91,15,17:17:58,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,466650734,10671405,0,0,2,-92,LTE,405,51,42,62289,2,336,-91,-9,66,4,0,-1,-1.0,-1.0,1800,1566,95828,17:17:58,106944,868203.03125
84,22.31568741,87.30079905,3.0,17:17:59,1.94,15,17:17:59,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,466771334,10675749,0,0,2,-92,LTE,405,51,42,62289,2,336,-91,-9,66,4,0,-1,-1.0,-1.0,1800,1566,67076,17:17:59,59452,412273.15625
85,22.31566938,87.30079922,4.0,17:18:00,1.93,15,17:18:00,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,466899974,10678557,0,0,2,-94,LTE,405,51,42,62289,2,336,-92,-10,66,4,0,-1,-1.0,-1.0,1800,1566,124944,17:18:0,133196,606727.25
86,22.31565096,87.30079972,4.0,17:18:01,1.96,15,17:18:01,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,466983054,10680325,0,0,2,-94,LTE,405,51,42,62289,2,336,-92,-10,66,4,0,-1,-1.0,-1.0,1800,1566,131448,17:18:1,128204,532105.8020833334
87,22.31563126,87.30079852,4.0,17:18:02,2.16,15,17:18:02,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,467068814,10684553,0,0,2,-94,LTE,405,51,42,62289,2,336,-92,-10,66,4,0,-1,-1.0,-1.0,1800,1566,84848,17:18:2,90016,442216.625
88,22.31561079,87.30079919,5.0,17:18:03,2.13,15,17:18:03,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,467139834,10686581,0,0,2,-98,LTE,405,51,42,62289,2,336,-93,-10,66,4,0,-1,-1.0,-1.0,1800,1566,89988,17:18:3,107884,678094.25
