Index (sec),latitude,longitude,elevation,time_gps,speed,sat,sys_time,sim_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac,node_id,cid,psc_pci,rssi,rsrq,rssnr,slev,gps,accuracy,lat,long,band,arfcn,Network Throughput,Time tcp,Throughput tcp,Predicted Throughput
12,22.31166476,87.30693309,-4.0,17:38:37,1.69,16,17:38:37,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,28082140,1603046,0,0,5,-114,LTE,405,51,42,62289,2,336,-106,-8,72,2,0,-1,-1.0,-1.0,1800,1566,65136,17:38:37,68896,55804.875
13,22.31167021,87.30691616,-3.0,17:38:38,1.58,16,17:38:38,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,28295200,1607310,0,0,4,-112,LTE,405,51,42,62289,2,336,-101,-7,72,3,0,-1,-1.0,-1.0,1800,1566,105548,17:38:38,117300,107033.125
14,22.31167664,87.30689785,-3.0,17:38:39,1.92,16,17:38:39,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,28547120,1612302,0,0,4,-112,LTE,405,51,42,62289,2,336,-101,-7,72,3,0,-1,-1.0,-1.0,1800,1566,217324,17:38:39,234668,113559.375
15,22.31168304,87.30688226,-3.0,17:38:40,1.51,16,17:38:40,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,28662360,1614538,0,0,4,-112,LTE,405,51,42,62289,2,336,-101,-7,72,3,0,-1,-1.0,-1.0,1800,1566,256912,17:38:40,272536,146965.5625
16,22.31168491,87.30686862,-3.0,17:38:41,1.55,16,17:38:41,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,28758840,1616566,0,0,4,-109,LTE,405,51,42,62289,2,336,-102,-8,72,3,0,-1,-1.0,-1.0,1800,1566,117476,17:38:41,94108,121583.1875
17,22.31168587,87.30685379,-3.0,17:38:42,1.58,15,17:38:42,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,28899540,1621114,0,0,4,-109,LTE,405,51,42,62289,2,336,-102,-8,72,3,0,-1,-1.0,-1.0,1800,1566,98508,17:38:42,111324,95066.5625
18,22.31168723,87.30683685,-2.0,17:38:43,1.9,15,17:38:43,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,29059000,1624338,0,0,4,-109,LTE,405,51,42,62289,2,336,-102,-8,72,3,0,-1,-1.0,-1.0,1800,1566,145248,17:38:43,151080,116473.03125000001
19,22.31169103,87.30681864,-2.0,17:38:44,1.96,15,17:38:44,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,29230520,1629330,0,0,2,-108,LTE,405,51,42,62289,2,336,-101,-7,72,3,0,-1,-1.0,-1.0,1800,1566,162684,17:38:44,178508,266621.75
20,22.31169504,87.30679787,-5.0,17:38:45,1.99,15,17:38:45,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,29376580,1635266,0,0,2,-108,LTE,405,51,42,62289,2,336,-101,-7,72,3,0,-1,-1.0,-1.0,1800,1566,176512,17:38:45,175416,304217.875
21,22.31169973,87.30677557,-5.0,17:38:46,2.17,15,17:38:46,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,29506560,1638417,0,0,2,-108,LTE,405,51,42,62289,2,336,-101,-7,72,3,0,-1,-1.0,-1.0,1800,1566,151996,17:38:46,142764,191961.375
22,22.31170395,87.30675485,-6.0,17:38:47,1.85,15,17:38:47,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,29647380,1641225,0,0,4,-108,LTE,405,51,42,62289,2,336,-103,-8,72,3,0,-1,-1.0,-1.0,1800,1566,133131,17:38:47,152527,269475.125
23,22.31170636,87.30673675,-6.0,17:38:48,1.79,15,17:38:48,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,29769320,1647593,0,0,4,-108,LTE,405,51,42,62289,2,336,-103,-8,72,3,0,-1,-1.0,-1.0,1800,1566,143628,17:38:48,129376,220922.0
24,22.31170857,87.30671723,-6.0,17:38:49,1.92,15,17:38:49,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,29871160,1651377,0,0,4,-108,LTE,405,51,42,62289,2,336,-103,-8,72,3,0,-1,-1.0,-1.0,1800,1566,128308,17:38:49,125896,253539.6875
25,22.31171009,87.30669908,-6.0,17:38:50,1.59,15,17:38:50,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,30035980,1654861,0,0,3,-111,LTE,405,51,42,62289,2,336,-105,-8,72,3,0,-1,-1.0,-1.0,1800,1566,105624,17:38:50,134752,109576.875
26,22.31171235,87.30668127,-6.0,17:38:51,1.8,15,17:38:51,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,30135140,1658197,0,0,3,-111,LTE,405,51,42,62289,2,336,-105,-8,72,3,0,-1,-1.0,-1.0,1800,1566,168304,17:38:51,170084,56429.8125
27,22.31171613,87.30666006,-6.0,17:38:52,1.78,15,17:38:52,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,30330780,1664937,0,0,3,-111,LTE,405,51,42,62289,2,336,-105,-8,72,3,0,-1,-1.0,-1.0,1800,1566,102496,17:38:52,127364,44054.58482142857
28,22.31172157,87.30663803,-5.0,17:38:53,1.84,15,17:38:53,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,30484880,1667901,0,0,3,-112,LTE,405,51,42,62289,2,336,-102,-8,72,3,0,-1,-1.0,-1.0,1800,1566,202380,17:38:53,188720,232202.57083333333
29,22.31172913,87.30661446,-5.0,17:38:54,2.17,15,17:38:54,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,30640320,1670917,0,0,3,-112,LTE,405,51,42,62289,2,336,-102,-8,72,3,0,-1,-1.0,-1.0,1800,1566,157064,17:38:54,157248,275809.0875
30,22.31173717,87.30659156,-4.0,17:38:55,2.08,15,17:38:55,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,30732780,1674473,0,0,3,-112,LTE,405,51,42,62289,2,336,-102,-8,72,3,0,-1,-1.0,-1.0,1800,1566,158456,17:38:55,161500,195291.1875
31,22.31174345,87.30657196,-4.0,17:38:56,1.73,15,17:38:56,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,30831940,1677697,0,0,3,-113,LTE,405,51,42,62289,2,336,-101,-7,72,3,0,-1,-1.0,-1.0,1800,1566,96016,17:38:56,101284,137050.36607142858
32,22.31174919,87.30655131,-4.0,17:38:57,2.15,15,17:38:57,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,31058400,1682221,0,0,3,-113,LTE,405,51,42,62289,2,336,-101,-7,72,3,0,-1,-1.0,-1.0,1800,1566,102384,17:38:57,115000,68522.1875
33,22.31175515,87.30652785,-5.0,17:38:58,2.27,15,17:38:58,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,31283520,1686589,0,0,3,-113,LTE,405,51,42,62289,2,336,-101,-7,72,3,0,-1,-1.0,-1.0,1800,1566,230984,17:38:58,236032,105512.41875
34,22.31176136,87.30650234,-4.0,17:38:59,2.42,15,17:38:59,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,31400100,1688929,0,0,3,-109,LTE,405,51,42,62289,2,336,-102,-7,72,3,0,-1,-1.0,-1.0,1800,1566,229488,17:38:59,227448,112918.5
35,22.31176804,87.30647665,-4.0,17:39:00,2.33,14,17:39:00,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,31585020,1694633,0,0,3,-109,LTE,405,51,42,62289,2,336,-102,-7,72,3,0,-1,-1.0,-1.0,1800,1566,118920,17:39:0,108228,106411.8455357143
36,22.3117737,87.30645178,-5.0,17:39:01,2.34,14,17:39:01,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,31795400,1698845,0,0,3,-109,LTE,405,51,42,62289,2,336,-102,-7,72,3,0,-1,-1.0,-1.0,1800,1566,190624,17:39:1,219164,133603.7375
37,22.31177937,87.30642821,-5.0,17:39:02,2.19,15,17:39:02,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,32003100,1702901,0,0,4,-112,LTE,405,51,42,62289,2,336,-103,-7,72,3,0,-1,-1.0,-1.0,1800,1566,214592,17:39:2,230336,145580.75
38,22.31178413,87.3064048,-5.0,17:39:03,2.39,15,17:39:03,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,32208120,1706853,0,0,4,-112,LTE,405,51,42,62289,2,336,-103,-7,72,3,0,-1,-1.0,-1.0,1800,1566,211756,17:39:3,199368,120094.05625
39,22.31178667,87.30638647,-5.0,17:39:04,1.52,15,17:39:04,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,32343460,1713445,0,0,4,-112,LTE,405,51,42,62289,2,336,-103,-7,72,3,0,-1,-1.0,-1.0,1800,1566,208972,17:39:4,207792,119887.375
40,22.31178809,87.30637068,-5.0,17:39:05,1.86,15,17:39:05,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,32443960,1718085,0,0,2,-112,LTE,405,51,42,62289,2,336,-107,-9,72,2,0,-1,-1.0,-1.0,1800,1566,141932,17:39:5,147416,116370.9375
41,22.31179064,87.3063504,-5.0,17:39:06,2.08,15,17:39:06,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,32523020,1719801,0,0,2,-112,LTE,405,51,42,62289,2,336,-107,-9,72,2,0,-1,-1.0,-1.0,1800,1566,105140,17:39:6,114032,247874.375
42,22.31179516,87.30633072,-2.0,17:39:07,1.84,15,17:39:07,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,32606100,1721517,0,0,2,-112,LTE,405,51,42,62289,2,336,-107,-9,72,2,0,-1,-1.0,-1.0,1800,1566,80776,17:39:7,67632,132577.125
43,22.31179974,87.30630783,-5.0,17:39:08,2.2,15,17:39:08,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,32678460,1725169,0,0,2,-113,LTE,405,51,42,62289,2,336,-106,-7,72,2,0,-1,-1.0,-1.0,1800,1566,84796,17:39:8,104496,503026.5833333334
44,22.31180516,87.30628265,-5.0,17:39:09,2.38,16,17:39:09,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,32816480,1731225,0,0,2,-113,LTE,405,51,42,62289,2,336,-106,-7,72,2,0,-1,-1.0,-1.0,1800,1566,76012,17:39:9,76196,198377.15625
45,22.31181183,87.30625669,-5.0,17:39:10,2.53,16,17:39:10,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,32923680,1733409,0,0,2,-113,LTE,405,51,42,62289,2,336,-106,-7,72,2,0,-1,-1.0,-1.0,1800,1566,144076,17:39:10,139880,594529.65625
46,22.31181869,87.30622912,-6.0,17:39:11,2.59,16,17:39:11,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,33101900,1736997,0,0,3,-111,LTE,405,51,42,62289,2,336,-106,-8,72,2,0,-1,-1.0,-1.0,1800,1566,109384,17:39:11,130852,99845.775
47,22.31182533,87.30620281,-6.0,17:39:12,2.37,16,17:39:12,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,33316300,1741261,0,0,3,-111,LTE,405,51,42,62289,2,336,-106,-8,72,2,0,-1,-1.0,-1.0,1800,1566,181808,17:39:12,178428,103776.265625
48,22.31183117,87.30617785,-6.0,17:39:13,2.38,16,17:39:13,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,33403400,1743785,0,0,3,-111,LTE,405,51,42,62289,2,336,-106,-8,72,2,0,-1,-1.0,-1.0,1800,1566,218664,17:39:13,216296,163860.5729166667
49,22.31183645,87.30615635,-6.0,17:39:14,1.92,16,17:39:14,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,33517300,1748093,0,0,3,-108,LTE,405,51,42,62289,2,336,-105,-7,72,3,0,-1,-1.0,-1.0,1800,1566,89624,17:39:14,92796,36609.90625
50,22.31184318,87.30613468,-6.0,17:39:15,2.21,15,17:39:15,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,33682120,1751369,0,0,3,-108,LTE,405,51,42,62289,2,336,-105,-7,72,3,0,-1,-1.0,-1.0,1800,1566,118208,17:39:15,140256,147470.4791666667
51,22.31184786,87.30611335,-6.0,17:39:16,2.01,15,17:39:16,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,33826840,1754177,0,0,3,-108,LTE,405,51,42,62289,2,336,-105,-7,72,3,0,-1,-1.0,-1.0,1800,1566,168096,17:39:16,162944,269202.3125
52,22.31185149,87.3060927,-6.0,17:39:17,2.07,15,17:39:17,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,33883120,1756209,0,0,3,-109,LTE,405,51,42,62289,2,336,-108,-8,72,2,0,-1,-1.0,-1.0,1800,1566,147528,17:39:17,150188,102151.42291666666
53,22.31185474,87.30607029,-6.0,17:39:18,2.14,14,17:39:18,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,33978260,1760901,0,0,3,-109,LTE,405,51,42,62289,2,336,-108,-8,72,2,0,-1,-1.0,-1.0,1800,1566,58312,17:39:18,52172,194522.3333333333
54,22.31185795,87.30604364,-6.0,17:39:19,2.54,15,17:39:19,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,34108240,1763553,0,0,3,-109,LTE,405,51,42,62289,2,336,-108,-8,72,2,0,-1,-1.0,-1.0,1800,1566,99832,17:39:19,111484,243641.125
55,22.31186557,87.30601505,-5.0,17:39:20,2.44,15,17:39:20,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,34256980,1766569,0,0,4,-114,LTE,405,51,42,62289,2,336,-106,-8,72,2,0,-1,-1.0,-1.0,1800,1566,132632,17:39:20,139196,129654.25
56,22.31187393,87.30598606,-6.0,17:39:21,2.23,15,17:39:21,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,34306560,1767609,0,0,4,-114,LTE,405,51,42,62289,2,336,-106,-8,72,2,0,-1,-1.0,-1.0,1800,1566,151756,17:39:21,147700,31606.96875
57,22.31188046,87.30596046,-6.0,17:39:22,1.99,15,17:39:22,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,34364180,1769285,0,0,4,-114,LTE,405,51,42,62289,2,336,-106,-8,72,2,0,-1,-1.0,-1.0,1800,1566,50620,17:39:22,51988,81014.0
58,22.31188742,87.30593662,-4.0,17:39:23,2.11,15,17:39:23,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,34381934,1770432,0,0,2,-118,LTE,405,51,42,62289,2,336,-109,-8,72,2,0,-1,-1.0,-1.0,1800,1566,59296,17:39:23,49908,103036.125
59,22.31189654,87.30591135,-4.0,17:39:24,2.42,15,17:39:24,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,34430449,1771873,0,0,2,-118,LTE,405,51,42,62289,2,336,-109,-8,72,2,0,-1,-1.0,-1.0,1800,1566,18901,17:39:24,22651,233369.71875
60,22.31190655,87.30588537,-4.0,17:39:25,2.33,15,17:39:25,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,34536349,1774109,0,0,2,-118,LTE,405,51,42,62289,2,336,-109,-8,72,2,0,-1,-1.0,-1.0,1800,1566,49956,17:39:25,50305,266395.6875
61,22.31191578,87.30586065,-4.0,17:39:26,2.36,15,17:39:26,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,34667669,1776709,0,0,4,-121,LTE,405,51,42,62289,2,336,-112,-7,72,2,0,-1,-1.0,-1.0,1800,1566,108136,17:39:26,116796,162787.20833333334
62,22.31192497,87.30583767,-4.0,17:39:27,2.24,15,17:39:27,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,34820429,1779673,0,0,4,-121,LTE,405,51,42,62289,2,336,-112,-7,72,2,0,-1,-1.0,-1.0,1800,1566,133920,17:39:27,147540,48471.5625
63,22.31193355,87.30581567,-4.0,17:39:28,2.18,15,17:39:28,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,34857949,1780475,0,0,4,-121,LTE,405,51,42,62289,2,336,-112,-7,72,2,0,-1,-1.0,-1.0,1800,1566,155724,17:39:28,152996,100187.48125
64,22.31194141,87.30579377,-3.0,17:39:29,2.22,15,17:39:29,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,34951749,1783567,0,0,2,-121,LTE,405,51,42,62289,2,336,-111,-9,72,2,0,-1,-1.0,-1.0,1800,1566,38322,17:39:29,32434,291697.54583333334
65,22.31194871,87.30577239,-4.0,17:39:30,2.23,14,17:39:30,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,35004009,1786659,0,0,2,-121,LTE,405,51,42,62289,2,336,-111,-9,72,2,0,-1,-1.0,-1.0,1800,1566,96892,17:39:30,107356,295343.9833333334
66,22.31195524,87.30575299,-3.0,17:39:31,1.9,14,17:39:31,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,35124609,1793859,0,0,2,-121,LTE,405,51,42,62289,2,336,-111,-9,72,2,0,-1,-1.0,-1.0,1800,1566,55352,17:39:31,47104,198779.375
67,22.31196064,87.30573667,-3.0,17:39:32,1.68,13,17:39:32,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,35215729,1799283,0,0,3,-113,LTE,405,51,42,62289,2,336,-112,-8,72,2,0,-1,-1.0,-1.0,1800,1566,127800,17:39:32,179584,58967.5
68,22.31196567,87.30572056,-3.0,17:39:33,1.75,13,17:39:33,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,35309529,1804589,0,0,3,-113,LTE,405,51,42,62289,2,336,-112,-8,72,2,0,-1,-1.0,-1.0,1800,1566,96544,17:39:33,67696,135953.61607142858
69,22.31197241,87.30570181,-3.0,17:39:34,2.1,13,17:39:34,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,35423429,1809129,0,0,4,-118,LTE,405,51,42,62289,2,336,-107,-7,72,2,0,-1,-1.0,-1.0,1800,1566,99106,17:39:34,108390,71139.625
70,22.31197891,87.30568248,-2.0,17:39:35,1.93,13,17:39:35,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,35573509,1814745,0,0,4,-118,LTE,405,51,42,62289,2,336,-107,-7,72,2,0,-1,-1.0,-1.0,1800,1566,118440,17:39:35,118408,104877.25
71,22.31198631,87.30566438,-2.0,17:39:36,1.98,12,17:39:36,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,35664629,1816565,0,0,4,-118,LTE,405,51,42,62289,2,336,-107,-7,72,2,0,-1,-1.0,-1.0,1800,1566,155696,17:39:36,145524,72694.0
72,22.31199267,87.3056449,-6.0,17:39:37,1.79,11,17:39:37,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,35868309,1821145,0,0,4,-114,LTE,405,51,42,62289,2,336,-104,-7,72,3,0,-1,-1.0,-1.0,1800,1566,92940,17:39:37,112400,145228.125
73,22.3120021,87.30562719,-6.0,17:39:38,1.96,12,17:39:38,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,36081369,1833843,0,0,4,-114,LTE,405,51,42,62289,2,336,-104,-7,72,3,0,-1,-1.0,-1.0,1800,1566,208260,17:39:38,225244,190083.28125
74,22.3120139,87.3056116,-7.0,17:39:39,1.88,12,17:39:39,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,36145689,1837575,0,0,4,-114,LTE,405,51,42,62289,2,336,-104,-7,72,3,0,-1,-1.0,-1.0,1800,1566,225758,17:39:39,212054,125607.875
75,22.31202576,87.30559699,-9.0,17:39:40,1.95,12,17:39:40,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,36309169,1841423,0,0,4,-115,LTE,405,51,42,62289,2,336,-106,-7,72,2,0,-1,-1.0,-1.0,1800,1566,68052,17:39:40,100120,131864.53125
76,22.31203882,87.30558479,-10.0,17:39:41,1.73,13,17:39:41,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,36386889,1842931,0,0,4,-115,LTE,405,51,42,62289,2,336,-106,-7,72,2,0,-1,-1.0,-1.0,1800,1566,167328,17:39:41,145292,140376.875
77,22.31205391,87.3055767,-10.0,17:39:42,1.93,13,17:39:42,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,36484709,1845475,0,0,4,-115,LTE,405,51,42,62289,2,336,-106,-7,72,2,0,-1,-1.0,-1.0,1800,1566,79228,17:39:42,91300,149281.03125
78,22.31207346,87.30557096,-10.0,17:39:43,2.27,13,17:39:43,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,36531609,1848269,0,0,5,-113,LTE,405,51,42,62289,2,336,-107,-8,72,2,0,-1,-1.0,-1.0,1800,1566,100364,17:39:43,93920,110140.125
79,22.31209624,87.30556825,-9.0,17:39:44,2.39,13,17:39:44,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,36656229,1854937,0,0,5,-113,LTE,405,51,42,62289,2,336,-107,-8,72,2,0,-1,-1.0,-1.0,1800,1566,49694,17:39:44,48650,39189.125
80,22.31212096,87.30556698,-9.0,17:39:45,2.46,14,17:39:45,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,36697769,1857417,0,0,5,-113,LTE,405,51,42,62289,2,336,-107,-8,72,2,0,-1,-1.0,-1.0,1800,1566,131288,17:39:45,143428,300358.5
81,22.31214638,87.30556635,-9.0,17:39:46,2.46,14,17:39:46,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,36717869,1858617,0,0,4,-116,LTE,405,51,42,62289,2,336,-107,-8,72,2,0,-1,-1.0,-1.0,1800,1566,44020,17:39:46,32384,129160.5
82,22.3121713,87.30556804,-8.0,17:39:47,2.44,14,17:39:47,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,36735289,1859657,0,0,4,-116,LTE,405,51,42,62289,2,336,-107,-8,72,2,0,-1,-1.0,-1.0,1800,1566,21300,17:39:47,26496,155170.125
83,22.31219604,87.30557258,-8.0,17:39:48,2.53,14,17:39:48,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,36774149,1862023,0,0,4,-116,LTE,405,51,42,62289,2,336,-107,-8,72,2,0,-1,-1.0,-1.0,1800,1566,18460,17:39:48,17664,142516.1875
84,22.31222007,87.30557858,-7.0,17:39:49,2.42,14,17:39:49,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,36818306,1864741,0,0,4,-115,LTE,405,51,42,62289,2,336,-111,-11,72,2,0,-1,-1.0,-1.0,1800,1566,41226,17:39:49,44234,159076.375
85,22.31224281,87.30558546,-7.0,17:39:50,2.35,13,17:39:50,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,36982542,1870598,0,0,4,-115,LTE,405,51,42,62289,2,336,-111,-11,72,2,0,-1,-1.0,-1.0,1800,1566,46875,17:39:50,72742,147726.625
86,22.31226385,87.30559213,-7.0,17:39:51,2.25,14,17:39:51,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,37066962,1873091,0,0,4,-115,LTE,405,51,42,62289,2,336,-111,-11,72,2,0,-1,-1.0,-1.0,1800,1566,170093,17:39:51,168321,66332.21875
87,22.31228475,87.30559813,-7.0,17:39:52,2.28,14,17:39:52,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,37150042,1875155,0,0,3,-116,LTE,405,51,42,62289,2,336,-110,-10,72,2,0,-1,-1.0,-1.0,1800,1566,86913,17:39:52,86981,126911.625
88,22.31230726,87.30560356,-6.0,17:39:53,2.6,14,17:39:53,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,37207662,1878766,0,0,3,-116,LTE,405,51,42,62289,2,336,-110,-10,72,2,0,-1,-1.0,-1.0,1800,1566,85144,17:39:53,76576,148501.625
