Index (sec),latitude,longitude,elevation,time_gps,speed,sat,sys_time,sim_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac,node_id,cid,psc_pci,rssi,rsrq,rssnr,slev,gps,accuracy,lat,long,band,arfcn,Network Throughput,Time tcp,Throughput tcp,Predicted Throughput
11,22.31211018,87.30518525,-3.0,17:18:04,1.43,13,17:18:04,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1065542473,26173932,0,0,4,-107,LTE,405,51,42,62289,2,336,-100,-9,82,3,0,-1,-1.0,-1.0,1800,1566,140688,17:18:4,145196,139172.6979166667
12,22.3121099,87.30519776,-3.0,17:18:05,1.02,11,17:18:05,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1065689457,26179468,0,0,4,-107,LTE,405,51,42,62289,2,336,-100,-9,82,3,0,-1,-1.0,-1.0,1800,1566,127984,17:18:5,143956,140468.125
13,22.312108,87.30520738,-2.0,17:18:06,1.04,14,17:18:06,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1065817669,26185912,0,0,4,-107,LTE,405,51,42,62289,2,336,-100,-9,82,3,0,-1,-1.0,-1.0,1800,1566,152520,17:18:6,156516,86662.75
14,22.31210517,87.30521844,-3.0,17:18:07,1.23,12,17:18:07,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1065891109,26188380,0,0,3,-108,LTE,405,51,42,62289,2,336,-101,-8,82,3,0,-1,-1.0,-1.0,1800,1566,134656,17:18:7,131312,98476.625
15,22.31210198,87.30523018,-3.0,17:18:08,1.08,13,17:18:08,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1065989029,26191032,0,0,3,-108,LTE,405,51,42,62289,2,336,-101,-8,82,3,0,-1,-1.0,-1.0,1800,1566,75908,17:18:8,90776,186320.125
16,22.3121017,87.30524138,-1.0,17:18:09,0.99,14,17:18:09,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066079749,26195684,0,0,3,-108,LTE,405,51,42,62289,2,336,-101,-8,82,3,0,-1,-1.0,-1.0,1800,1566,100572,17:18:9,83560,96773.75
17,22.31210216,87.30525195,-2.0,17:18:10,0.89,11,17:18:10,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066089829,26196048,0,0,4,-108,LTE,405,51,42,62289,2,336,-102,-8,82,3,0,-1,-1.0,-1.0,1800,1566,95372,17:18:10,101708,251859.625
18,22.31210362,87.30526297,4.0,17:18:11,1.1,13,17:18:11,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066140229,26197556,0,0,4,-108,LTE,405,51,42,62289,2,336,-102,-8,82,3,0,-1,-1.0,-1.0,1800,1566,10444,17:18:11,7720,109576.875
19,22.31210367,87.30527618,3.0,17:18:12,1.33,12,17:18:12,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066157509,26198024,0,0,4,-108,LTE,405,51,42,62289,2,336,-102,-8,82,3,0,-1,-1.0,-1.0,1800,1566,51908,17:18:12,59656,43846.83482142857
20,22.31210202,87.30528977,2.0,17:18:13,0.9,11,17:18:13,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066158949,26198076,0,0,3,-112,LTE,405,51,42,62289,2,336,-102,-6,82,3,0,-1,-1.0,-1.0,1800,1566,17748,17:18:13,13736,237147.125
21,22.31209854,87.30530861,5.0,17:18:14,2.17,12,17:18:14,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066174789,26198388,0,0,3,-112,LTE,405,51,42,62289,2,336,-102,-6,82,3,0,-1,-1.0,-1.0,1800,1566,1492,17:18:14,0,310911.6875
22,22.31209165,87.30533155,4.0,17:18:15,1.81,13,17:18:15,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066225189,26200256,0,0,3,-112,LTE,405,51,42,62289,2,336,-102,-6,82,3,0,-1,-1.0,-1.0,1800,1566,16152,17:18:15,16584,334793.875
23,22.31208449,87.30534913,2.0,17:18:16,1.37,12,17:18:16,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066256869,26201920,0,0,3,-108,LTE,405,51,42,62289,2,336,-97,-7,82,3,0,-1,-1.0,-1.0,1800,1566,52268,17:18:16,60264,109461.625
24,22.31207775,87.30536265,4.0,17:18:17,1.05,12,17:18:17,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066258309,26201972,0,0,3,-108,LTE,405,51,42,62289,2,336,-97,-7,82,3,0,-1,-1.0,-1.0,1800,1566,33344,17:18:17,29744,162289.375
25,22.31206824,87.30537727,3.0,17:18:18,1.7,12,17:18:18,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066261189,26202076,0,0,3,-108,LTE,405,51,42,62289,2,336,-97,-7,82,3,0,-1,-1.0,-1.0,1800,1566,1492,17:18:18,0,179511.32291666666
26,22.31205771,87.30539428,3.0,17:18:19,1.63,13,17:18:19,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,1066261189,26202076,0,0,5,-108,LTE,405,51,42,62289,2,336,-103,-8,82,3,0,-1,-1.0,-1.0,1800,1566,2984,17:18:19,3088,1214.25
27,22.31204788,87.30540463,-1.0,17:18:20,0.73,14,17:18:20,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066266949,26202284,0,0,5,-108,LTE,405,51,42,62289,2,336,-103,-8,82,3,0,-1,-1.0,-1.0,1800,1566,0,17:18:20,0,33997.25
28,22.31203703,87.30541048,-2.0,17:18:21,1.36,14,17:18:21,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066284229,26202980,0,0,5,-108,LTE,405,51,42,62289,2,336,-103,-8,82,3,0,-1,-1.0,-1.0,1800,1566,5968,17:18:21,6176,73387.16666666666
29,22.31202058,87.30541455,-2.0,17:18:22,1.7,10,17:18:22,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066313029,26204380,0,0,2,-113,LTE,405,51,42,62289,2,336,-103,-7,82,3,0,-1,-1.0,-1.0,1800,1566,17976,17:18:22,23276,456843.5
30,22.31200559,87.3054218,-3.0,17:18:23,0.86,13,17:18:23,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066347589,26206108,0,0,2,-113,LTE,405,51,42,62289,2,336,-103,-7,82,3,0,-1,-1.0,-1.0,1800,1566,30200,17:18:23,28128,484093.75
31,22.31199008,87.30542968,-2.0,17:18:24,1.79,13,17:18:24,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066347589,26206108,0,0,2,-113,LTE,405,51,42,62289,2,336,-103,-7,82,3,0,-1,-1.0,-1.0,1800,1566,36288,17:18:24,35972,478249.625
32,22.31197216,87.30543609,-3.0,17:18:25,1.48,14,17:18:25,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,1066347589,26206108,0,0,3,-110,LTE,405,51,42,62289,2,336,-99,-8,82,3,0,-1,-1.0,-1.0,1800,1566,0,17:18:25,0,19949.083333333336
33,22.3119593,87.30544106,-4.0,17:18:26,0.92,13,17:18:26,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,1066347589,26206108,0,0,3,-110,LTE,405,51,42,62289,2,336,-99,-8,82,3,0,-1,-1.0,-1.0,1800,1566,0,17:18:26,0,9797.875
34,22.31195019,87.30544891,-4.0,17:18:27,0.65,12,17:18:27,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,1066347589,26206108,0,0,3,-110,LTE,405,51,42,62289,2,336,-99,-8,82,3,0,-1,-1.0,-1.0,1800,1566,0,17:18:27,0,7163.875
35,22.31193842,87.30545717,-3.0,17:18:28,1.38,11,17:18:28,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066349029,26206188,0,0,5,-108,LTE,405,51,42,62289,2,336,-90,-6,82,4,0,-1,-1.0,-1.0,1800,1566,0,17:18:28,0,25782.45
36,22.31192545,87.30546294,-3.0,17:18:29,0.92,12,17:18:29,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066374949,26207332,0,0,5,-108,LTE,405,51,42,62289,2,336,-90,-6,82,4,0,-1,-1.0,-1.0,1800,1566,1520,17:18:29,4700,42070.84375
37,22.31191477,87.3054638,-3.0,17:18:30,1.19,12,17:18:30,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066399429,26208008,0,0,5,-108,LTE,405,51,42,62289,2,336,-90,-6,82,4,0,-1,-1.0,-1.0,1800,1566,27064,17:18:30,29556,35774.25
38,22.31190215,87.30545956,-3.0,17:18:31,1.49,12,17:18:31,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066435429,26208940,0,0,5,-112,LTE,405,51,42,62289,2,336,-92,-6,82,4,0,-1,-1.0,-1.0,1800,1566,25156,17:18:31,21216,203947.28125
39,22.3118875,87.30545429,-3.0,17:18:32,1.38,13,17:18:32,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066458469,26209356,0,0,5,-112,LTE,405,51,42,62289,2,336,-92,-6,82,4,0,-1,-1.0,-1.0,1800,1566,36932,17:18:32,45488,128054.5
40,22.3118705,87.305452,-3.0,17:18:33,1.77,10,17:18:33,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066616869,26212684,0,0,5,-112,LTE,405,51,42,62289,2,336,-92,-6,82,4,0,-1,-1.0,-1.0,1800,1566,23456,17:18:33,16584,124618.15625000001
41,22.31185383,87.30545223,-3.0,17:18:34,1.07,11,17:18:34,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1066867429,26217260,0,0,5,-109,LTE,405,51,42,62289,2,336,-94,-7,82,4,0,-1,-1.0,-1.0,1800,1566,161728,17:18:34,203800,70537.5
42,22.31184242,87.30545171,-4.0,17:18:35,1.01,12,17:18:35,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1067130949,26222044,0,0,5,-109,LTE,405,51,42,62289,2,336,-94,-7,82,4,0,-1,-1.0,-1.0,1800,1566,255136,17:18:35,269256,75741.84375
43,22.3118295,87.30544902,-5.0,17:18:36,1.43,12,17:18:36,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1067264869,26227116,0,0,5,-109,LTE,405,51,42,62289,2,336,-94,-7,82,4,0,-1,-1.0,-1.0,1800,1566,268304,17:18:36,245192,49759.875
44,22.31180896,87.30543722,-11.0,17:18:37,2.07,12,17:18:37,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1067499589,26232372,0,0,2,-108,LTE,405,51,42,62289,2,336,-92,-6,82,4,0,-1,-1.0,-1.0,1800,1566,138992,17:18:37,134732,220113.5
45,22.31178877,87.30542779,-11.0,17:18:38,1.85,13,17:18:38,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1068087109,26242928,0,0,2,-108,LTE,405,51,42,62289,2,336,-92,-6,82,4,0,-1,-1.0,-1.0,1800,1566,239976,17:18:38,326124,317112.34375
46,22.31176558,87.30542034,-14.0,17:18:39,1.81,12,17:18:39,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1068425509,26249012,0,0,2,-108,LTE,405,51,42,62289,2,336,-92,-6,82,4,0,-1,-1.0,-1.0,1800,1566,598076,17:18:39,562496,272111.48125
47,22.31173745,87.30541079,-14.0,17:18:40,2.26,12,17:18:40,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1068707749,26254160,0,0,3,-105,LTE,405,51,42,62289,2,336,-93,-7,82,4,0,-1,-1.0,-1.0,1800,1566,344484,17:18:40,356328,549207.7999999999
48,22.31170846,87.30540461,-15.0,17:18:41,1.99,12,17:18:41,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1068835909,26257400,0,0,3,-105,LTE,405,51,42,62289,2,336,-93,-7,82,4,0,-1,-1.0,-1.0,1800,1566,287388,17:18:41,293480,142469.975
49,22.31167813,87.30540344,-13.0,17:18:42,2.46,13,17:18:42,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1069030309,26263968,0,0,3,-105,LTE,405,51,42,62289,2,336,-93,-7,82,4,0,-1,-1.0,-1.0,1800,1566,131400,17:18:42,100472,136345.90625
50,22.31164859,87.3054015,-2.0,17:18:43,2.13,13,17:18:43,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1069351429,26269740,0,0,5,-107,LTE,405,51,42,62289,2,336,-91,-6,82,4,0,-1,-1.0,-1.0,1800,1566,200968,17:18:43,256544,585337.5625
51,22.31162156,87.30539415,-12.0,17:18:44,2.42,12,17:18:44,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1069681189,26275720,0,0,5,-107,LTE,405,51,42,62289,2,336,-91,-6,82,4,0,-1,-1.0,-1.0,1800,1566,326892,17:18:44,333808,121461.14583333333
52,22.31159844,87.30538259,-13.0,17:18:45,2.21,10,17:18:45,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1069976389,26281024,0,0,5,-107,LTE,405,51,42,62289,2,336,-91,-6,82,4,0,-1,-1.0,-1.0,1800,1566,335740,17:18:45,323400,176197.40625
53,22.31157752,87.30537063,-12.0,17:18:46,2.21,10,17:18:46,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1070183749,26285264,0,0,5,-102,LTE,405,51,42,62289,2,336,-91,-7,82,4,0,-1,-1.0,-1.0,1800,1566,300504,17:18:46,320392,54171.5
54,22.31155587,87.30536556,-13.0,17:18:47,2.23,12,17:18:47,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1070405509,26294016,0,0,5,-102,LTE,405,51,42,62289,2,336,-91,-7,82,4,0,-1,-1.0,-1.0,1800,1566,211600,17:18:47,193808,196758.625
55,22.31153356,87.30536557,-13.0,17:18:48,2.23,12,17:18:48,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1070679109,26299164,0,0,5,-102,LTE,405,51,42,62289,2,336,-91,-7,82,4,0,-1,-1.0,-1.0,1800,1566,230512,17:18:48,252364,196758.625
56,22.31150901,87.30536865,-13.0,17:18:49,2.37,12,17:18:49,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1070824549,26302188,0,0,4,-105,LTE,405,51,42,62289,2,336,-94,-6,82,4,0,-1,-1.0,-1.0,1800,1566,278748,17:18:49,270960,51028.541666666664
57,22.31148758,87.30537258,-4.0,17:18:50,1.73,13,17:18:50,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1071001669,26309520,0,0,4,-105,LTE,405,51,42,62289,2,336,-94,-6,82,4,0,-1,-1.0,-1.0,1800,1566,148464,17:18:50,154260,148657.39583333334
58,22.31147057,87.30537336,-10.0,17:18:51,1.53,10,17:18:51,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1071128389,26312380,0,0,6,-103,LTE,405,51,42,62289,2,336,-92,-6,82,4,0,-1,-1.0,-1.0,1800,1566,184452,17:18:51,189164,53386.46875
59,22.31144176,87.30537495,-1.0,17:18:52,4.07,11,17:18:52,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1071237829,26314644,0,0,6,-103,LTE,405,51,42,62289,2,336,-92,-6,82,4,0,-1,-1.0,-1.0,1800,1566,129580,17:18:52,134296,62959.125
60,22.31141064,87.30537805,-2.0,17:18:53,2.39,12,17:18:53,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1071455269,26320612,0,0,6,-103,LTE,405,51,42,62289,2,336,-92,-6,82,4,0,-1,-1.0,-1.0,1800,1566,111704,17:18:53,144356,135291.75
61,22.31138597,87.30537901,-4.0,17:18:54,2.78,12,17:18:54,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1071476869,26320872,0,0,5,-101,LTE,405,51,42,62289,2,336,-88,-6,82,4,0,-1,-1.0,-1.0,1800,1566,223408,17:18:54,182076,144497.36458333334
62,22.3113646,87.30537584,-5.0,17:18:55,1.87,11,17:18:55,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1071484069,26321080,0,0,5,-101,LTE,405,51,42,62289,2,336,-88,-6,82,4,0,-1,-1.0,-1.0,1800,1566,21860,17:18:55,22360,112182.61875
63,22.31134902,87.30537066,-9.0,17:18:56,1.38,12,17:18:56,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1071521509,26322172,0,0,5,-101,LTE,405,51,42,62289,2,336,-88,-6,82,4,0,-1,-1.0,-1.0,1800,1566,7408,17:18:56,7640,188713.625
64,22.31133338,87.30536618,-10.0,17:18:57,1.77,13,17:18:57,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1071543109,26322692,0,0,4,-103,LTE,405,51,42,62289,2,336,-88,-6,82,4,0,-1,-1.0,-1.0,1800,1566,38532,17:18:57,39744,192800.9583333333
65,22.31131345,87.30536224,-10.0,17:18:58,2.22,12,17:18:58,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1071558949,26323004,0,0,4,-103,LTE,405,51,42,62289,2,336,-88,-6,82,4,0,-1,-1.0,-1.0,1800,1566,22120,17:18:58,37800,91787.375
66,22.31129306,87.30535895,-10.0,17:18:59,1.98,13,17:18:59,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1071558949,26323004,0,0,4,-103,LTE,405,51,42,62289,2,336,-88,-6,82,4,0,-1,-1.0,-1.0,1800,1566,16152,17:18:59,1544,178354.41666666666
67,22.3112734,87.30535606,-9.0,17:19:00,2.12,10,17:19:00,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,1071558949,26323004,0,0,5,-103,LTE,405,51,42,62289,2,336,-89,-7,82,4,0,-1,-1.0,-1.0,1800,1566,0,17:19:0,0,2090.75
68,22.31125418,87.30535362,-8.0,17:19:01,1.84,12,17:19:01,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,1071558949,26323274,0,0,5,-103,LTE,405,51,42,62289,2,336,-89,-7,82,4,0,-1,-1.0,-1.0,1800,1566,0,17:19:1,0,189.09375
69,22.31123693,87.30534598,-8.0,17:19:02,1.75,12,17:19:02,READY,airtel,40551,0,LTE,IDLE,CONNECTED,OUT,1071558949,26323357,0,0,5,-103,LTE,405,51,42,62289,2,336,-89,-7,82,4,0,-1,-1.0,-1.0,1800,1566,270,17:19:2,382,1147.625
70,22.31122093,87.30533377,-10.0,17:19:03,1.41,13,17:19:03,READY,airtel,40551,0,LTE,IDLE,CONNECTED,OUT,1071558949,26323440,0,0,3,-100,LTE,405,51,42,62289,2,336,-81,-6,82,4,0,-1,-1.0,-1.0,1800,1566,83,17:19:3,111,12150.15625
71,22.31120648,87.30532145,-11.0,17:19:04,1.63,13,17:19:04,READY,airtel,40551,0,LTE,IDLE,CONNECTED,OUT,1071580549,26324567,0,0,3,-100,LTE,405,51,42,62289,2,336,-81,-6,82,4,0,-1,-1.0,-1.0,1800,1566,83,17:19:4,111,30350.375
72,22.31118951,87.30531174,-10.0,17:19:05,1.65,11,17:19:05,READY,airtel,40551,0,LTE,IDLE,CONNECTED,OUT,1071580549,26324702,0,0,2,-101,LTE,405,51,42,62289,2,336,-92,-7,82,4,0,-1,-1.0,-1.0,1800,1566,22727,17:19:5,23535,3935.65625
73,22.31117127,87.30530486,-10.0,17:19:06,1.81,13,17:19:06,READY,airtel,40551,0,LTE,IDLE,CONNECTED,OUT,1071602149,26325961,0,0,2,-101,LTE,405,51,42,62289,2,336,-92,-7,82,4,0,-1,-1.0,-1.0,1800,1566,135,17:19:6,23858,2730.53125
74,22.31115467,87.30529833,-11.0,17:19:07,1.42,12,17:19:07,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1071602149,26326044,0,0,2,-101,LTE,405,51,42,62289,2,336,-92,-7,82,4,0,-1,-1.0,-1.0,1800,1566,22859,17:19:7,0,742804.9958333333
75,22.31114286,87.30529163,-10.0,17:19:08,0.87,13,17:19:08,READY,airtel,40551,0,LTE,IDLE,CONNECTED,OUT,1071602149,26326044,0,0,4,-99,LTE,405,51,42,62289,2,336,-92,-7,82,4,0,-1,-1.0,-1.0,1800,1566,83,17:19:8,111,2132.625
76,22.31113565,87.30528646,-11.0,17:19:09,0.58,11,17:19:09,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,1071602149,26326044,0,0,4,-99,LTE,405,51,42,62289,2,336,-92,-7,82,4,0,-1,-1.0,-1.0,1800,1566,0,17:19:9,0,1397.9375
77,22.31112816,87.30528274,-11.0,17:19:10,0.85,13,17:19:10,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,1071602149,26326210,0,0,4,-99,LTE,405,51,42,62289,2,336,-92,-7,82,4,0,-1,-1.0,-1.0,1800,1566,0,17:19:10,0,1401.40625
78,22.31111414,87.30527301,-10.0,17:19:11,2.41,14,17:19:11,READY,airtel,40551,0,LTE,IDLE,CONNECTED,OUT,1071602149,26326210,0,0,4,-98,LTE,405,51,42,62289,2,336,-94,-7,82,4,0,-1,-1.0,-1.0,1800,1566,166,17:19:11,222,1736.21875
79,22.31109324,87.30526332,-10.0,17:19:12,2.41,14,17:19:12,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,1071602149,26326210,0,0,4,-98,LTE,405,51,42,62289,2,336,-94,-7,82,4,0,-1,-1.0,-1.0,1800,1566,0,17:19:12,0,189.625
80,22.31107019,87.30525709,-9.0,17:19:13,2.16,14,17:19:13,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,1071602149,26326210,0,0,4,-98,LTE,405,51,42,62289,2,336,-94,-7,82,4,0,-1,-1.0,-1.0,1800,1566,0,17:19:13,0,364.0
81,22.31104673,87.30525601,-9.0,17:19:14,2.2,14,17:19:14,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,1071602149,26326210,0,0,5,-97,LTE,405,51,42,62289,2,336,-96,-8,82,3,0,-1,-1.0,-1.0,1800,1566,0,17:19:14,0,0.0
82,22.31102097,87.30525473,-8.0,17:19:15,2.72,14,17:19:15,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,1071602149,26326293,0,0,5,-97,LTE,405,51,42,62289,2,336,-96,-8,82,3,0,-1,-1.0,-1.0,1800,1566,0,17:19:15,0,20866.5
83,22.31099526,87.3052513,-8.0,17:19:16,2.25,13,17:19:16,READY,airtel,40551,0,LTE,IDLE,CONNECTED,OUT,1071730349,26332273,0,0,5,-97,LTE,405,51,42,62289,2,336,-96,-8,82,3,0,-1,-1.0,-1.0,1800,1566,83,17:19:16,111,64.03125
84,22.31097187,87.30524524,-8.0,17:19:17,2.16,11,17:19:17,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1071762029,26333573,0,0,3,-102,LTE,405,51,42,62289,2,336,-91,-6,82,4,0,-1,-1.0,-1.0,1800,1566,134180,17:19:17,168072,148435.1666666667
85,22.31094757,87.30523803,-8.0,17:19:18,2.21,12,17:19:18,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1071762029,26333573,0,0,3,-102,LTE,405,51,42,62289,2,336,-91,-6,82,4,0,-1,-1.0,-1.0,1800,1566,32980,17:19:18,4716,87956.5625
86,22.31092223,87.3052323,-8.0,17:19:19,2.47,12,17:19:19,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,1071777869,26334181,0,0,3,-102,LTE,405,51,42,62289,2,336,-91,-6,82,4,0,-1,-1.0,-1.0,1800,1566,0,17:19:19,0,12563.5625
87,22.3109065,87.30523049,-7.0,17:19:20,0.84,10,17:19:20,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1071835469,26335924,0,0,4,-101,LTE,405,51,42,62289,2,336,-94,-7,82,4,0,-1,-1.0,-1.0,1800,1566,16448,17:19:20,23227,220619.25
88,22.31089803,87.30523099,-7.0,17:19:21,0.84,10,17:19:21,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,1071933389,26337796,0,0,4,-101,LTE,405,51,42,62289,2,336,-94,-7,82,4,0,-1,-1.0,-1.0,1800,1566,59343,17:19:21,63932,220619.25
