Index (sec),latitude,longitude,elevation,time_gps,speed,sat,sys_time,sim_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac,node_id,cid,psc_pci,rssi,rsrq,rssnr,slev,gps,accuracy,lat,long,band,arfcn,Network Throughput,Time tcp,Throughput tcp,Predicted Throughput
25,22.31248386,87.31014449,-1,17:24:46,1.48,14,17:24:46,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,NONE,21015313,1310942,1,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,1552,17:24:46,1604,4938.5625
26,22.31248169,87.31013028,-2,17:24:47,1.52,14,17:24:47,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,IN,21016813,1310994,1,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-101,2147483647,2147483647,2,0,-1,-1,-1,900,9,0,17:24:47,0,585363.4062499999
27,22.31247983,87.31011639,-2,17:24:48,1.51,13,17:24:48,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21036313,1311730,1,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-101,2147483647,2147483647,2,0,-1,-1,-1,900,9,1552,17:24:48,1604,585363.4062499999
28,22.31247846,87.31010257,-2,17:24:49,1.48,13,17:24:49,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21052413,1312366,1,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-101,2147483647,2147483647,2,0,-1,-1,-1,900,9,20236,17:24:49,22544,498009.6145833333
29,22.31247732,87.31008826,-2,17:24:50,1.54,13,17:24:50,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21056913,1312582,1,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,16736,17:24:50,17300,267958.9791666667
30,22.31247665,87.31007364,-2,17:24:51,1.56,13,17:24:51,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21070533,1313612,1,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,4716,17:24:51,13602,392463.7083333334
31,22.31247602,87.31005771,-2,17:24:52,1.73,13,17:24:52,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21078485,1314084,1,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,14650,17:24:52,4896,485352.625
32,22.31247533,87.31004141,-2,17:24:53,1.63,15,17:24:53,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21094327,1315042,1,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,8424,17:24:53,10368,192330.8958333333
33,22.31247381,87.31002619,-2,17:24:54,1.63,15,17:24:54,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21110827,1315722,1,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,16800,17:24:54,17422,192330.8958333333
34,22.31247231,87.31001129,-3,17:24:55,1.6,15,17:24:55,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21112663,1316051,1,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,17180,17:24:55,16128,210805.1458333333
35,22.31247109,87.30999626,-3,17:24:56,1.64,15,17:24:56,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21123163,1316499,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-97,2147483647,2147483647,3,0,-1,-1,-1,900,9,2165,17:24:56,2269,732631.375
36,22.31247005,87.30998011,-3,17:24:57,1.56,15,17:24:57,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21133663,1316947,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-97,2147483647,2147483647,3,0,-1,-1,-1,900,9,10948,17:24:57,11312,268622.5625
37,22.31246912,87.30996388,-3,17:24:58,1.63,15,17:24:58,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21149866,1318818,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-97,2147483647,2147483647,3,0,-1,-1,-1,900,9,10948,17:24:58,11312,732631.375
38,22.31246773,87.309947,-4,17:24:59,1.67,15,17:24:59,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21160366,1319266,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,18074,17:24:59,21983,648090.5
39,22.312467,87.30992836,-4,17:25:00,1.92,14,17:25:00,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21169366,1319650,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,10948,17:25:00,9696,496725.875
40,22.31246596,87.309911,-4,17:25:01,1.58,15,17:25:01,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21177852,1319974,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,9384,17:25:01,8080,252261.25
41,22.31246462,87.30989618,-4,17:25:02,1.56,15,17:25:02,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21188352,1320338,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,8810,17:25:02,12408,268622.5625
42,22.31246261,87.30987936,-4,17:25:03,1.73,15,17:25:03,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21203352,1320754,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,10864,17:25:03,8020,271704.125
43,22.3124592,87.30986164,-4,17:25:04,1.71,15,17:25:04,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21212352,1321014,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,15416,17:25:04,15880,226592.875
44,22.31245555,87.30984317,-4,17:25:05,1.83,15,17:25:05,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21222852,1321222,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-97,2147483647,2147483647,3,0,-1,-1,-1,900,9,9260,17:25:05,9544,705598.9125
45,22.31245335,87.3098246,-4,17:25:06,1.88,15,17:25:06,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21231852,1321378,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-97,2147483647,2147483647,3,0,-1,-1,-1,900,9,10708,17:25:06,10988,396995.2083333333
46,22.31245204,87.30980550000001,-4,17:25:07,1.91,15,17:25:07,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21248352,1321846,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-97,2147483647,2147483647,3,0,-1,-1,-1,900,9,9156,17:25:07,9384,540881.25
47,22.3124513,87.30978639,-4,17:25:08,1.93,15,17:25:08,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21261852,1322054,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,16968,17:25:08,17484,763324.875
48,22.31245051,87.30976734,-4,17:25:09,1.94,15,17:25:09,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21264852,1322158,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,13708,17:25:09,14036,806626.125
49,22.31244989,87.30974901,-4,17:25:10,1.91,15,17:25:10,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21272352,1322454,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,3104,17:25:10,3208,540881.25
50,22.31244898,87.30973181,-4,17:25:11,1.79,15,17:25:11,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21284352,1322842,2,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,7796,17:25:11,8056,303794.90625
51,22.31244869,87.30971429,-3,17:25:12,1.86,15,17:25:12,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21296352,1323354,2,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,12388,17:25:12,12776,539345.0
52,22.31244874,87.30969605,-3,17:25:13,1.9,15,17:25:13,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21311352,1323982,2,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,12512,17:25:13,17684,431741.9375
53,22.31244874,87.30967779999999,-3,17:25:14,1.89,14,17:25:14,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21317352,1324238,2,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,15628,17:25:14,16240,375590.5
54,22.31244894,87.30965911,-3,17:25:15,1.93,14,17:25:15,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21332352,1324626,2,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,6256,17:25:15,1616,132221.59375
55,22.31244883,87.30964007,-3,17:25:16,1.93,14,17:25:16,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21345852,1325126,2,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,15388,17:25:16,17348,132221.59375
56,22.31244843,87.30962152,-3,17:25:17,1.9,15,17:25:17,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21353352,1325470,2,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-97,2147483647,2147483647,3,0,-1,-1,-1,900,9,14000,17:25:17,12916,431741.9375
57,22.31244687,87.30960481,-2,17:25:18,1.65,15,17:25:18,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21366852,1326118,2,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-97,2147483647,2147483647,3,0,-1,-1,-1,900,9,7844,17:25:18,8104,306650.5208333334
58,22.31244618,87.30958717,-3,17:25:19,1.96,15,17:25:19,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21372852,1326398,2,0,0,-107,GSM,405,51,8317,2147483647,12611,2147483647,-97,2147483647,2147483647,3,0,-1,-1,-1,900,9,14148,17:25:19,17856,459636.23125
59,22.31244557,87.30956666,-3,17:25:20,2.14,15,17:25:20,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21389352,1327166,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-97,2147483647,2147483647,3,0,-1,-1,-1,900,9,6280,17:25:20,3248,674985.5416666667
60,22.31244534,87.30954523,-4,17:25:21,2.13,15,17:25:21,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21393852,1327358,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-97,2147483647,2147483647,3,0,-1,-1,-1,900,9,17268,17:25:21,17840,350910.4166666666
61,22.3124456,87.30952439,-4,17:25:22,2.12,15,17:25:22,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21404352,1327870,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-97,2147483647,2147483647,3,0,-1,-1,-1,900,9,4692,17:25:22,8080,591361.0416666667
62,22.31244563,87.30950405,-4,17:25:23,2.11,15,17:25:23,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21413352,1328278,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-97,2147483647,2147483647,3,0,-1,-1,-1,900,9,11012,17:25:23,14644,641691.9166666667
63,22.31244455,87.30948388,-4,17:25:24,2.06,14,17:25:24,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21422352,1328718,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-97,2147483647,2147483647,3,0,-1,-1,-1,900,9,9408,17:25:24,3220,729643.875
64,22.31244285,87.30946301,-4,17:25:25,2.24,13,17:25:25,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21432852,1329190,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-97,2147483647,2147483647,3,0,-1,-1,-1,900,9,9440,17:25:25,14608,457289.8333333333
65,22.31244093,87.30944241,-4,17:25:26,2.12,13,17:25:26,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21441852,1329654,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-95,2147483647,2147483647,3,0,-1,-1,-1,900,9,10972,17:25:26,8112,591361.0416666667
66,22.31243927,87.30942271,-4,17:25:27,1.98,10,17:25:27,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21453852,1330102,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-95,2147483647,2147483647,3,0,-1,-1,-1,900,9,9464,17:25:27,8144,437564.375
67,22.31243711,87.30940357,-4,17:25:28,1.98,10,17:25:28,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21453852,1330102,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-95,2147483647,2147483647,3,0,-1,-1,-1,900,9,12448,17:25:28,12864,437564.375
68,22.31243481,87.30938431,-4,17:25:29,1.99,11,17:25:29,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21465852,1330518,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-95,2147483647,2147483647,3,0,-1,-1,-1,900,9,0,17:25:29,4812,354651.375
69,22.31243151,87.30936522,-5,17:25:30,1.82,11,17:25:30,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21473352,1330778,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-95,2147483647,2147483647,3,0,-1,-1,-1,900,9,12416,17:25:30,9624,277427.1666666667
70,22.31242794,87.30934635,-5,17:25:31,1.86,11,17:25:31,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21482352,1331090,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-95,2147483647,2147483647,3,0,-1,-1,-1,900,9,7760,17:25:31,8020,383149.3333333334
71,22.31242738,87.30932514,-6,17:25:32,2.16,11,17:25:32,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21489904,1331298,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-95,2147483647,2147483647,3,0,-1,-1,-1,900,9,9312,17:25:32,8020,364441.7916666667
72,22.3124271,87.30930416,-5,17:25:33,1.96,11,17:25:33,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21495904,1331506,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-95,2147483647,2147483647,3,0,-1,-1,-1,900,9,7760,17:25:33,9700,829142.0
73,22.31242768,87.30928399,-5,17:25:34,2.02,11,17:25:34,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21503404,1331766,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-95,2147483647,2147483647,3,0,-1,-1,-1,900,9,6208,17:25:34,4732,892840.8333333335
74,22.31242748,87.3092634,-5,17:25:35,2.05,11,17:25:35,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21507904,1331934,3,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,7760,17:25:35,8020,975891.3333333333
75,22.31242749,87.3092422,-5,17:25:36,2.11,10,17:25:36,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21518404,1332382,3,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,4668,17:25:36,4824,641691.9166666667
76,22.31242904,87.30922011,-5,17:25:37,2.12,10,17:25:37,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21518404,1332382,3,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,10948,17:25:37,11312,591361.0416666667
77,22.31242884,87.30919873,-5,17:25:38,2.11,10,17:25:38,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,NONE,21518404,1332382,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-101,2147483647,2147483647,2,0,-1,-1,-1,900,9,0,17:25:38,0,237.1875
78,22.31242851,87.30917779999999,-5,17:25:39,2.04,10,17:25:39,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,NONE,21518404,1332382,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-101,2147483647,2147483647,2,0,-1,-1,-1,900,9,0,17:25:39,0,13349.40625
79,22.31242774,87.30915606,-5,17:25:40,2.13,10,17:25:40,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,NONE,21518404,1332382,2,0,0,-105,GSM,405,51,8317,2147483647,12611,2147483647,-101,2147483647,2147483647,2,0,-1,-1,-1,900,9,0,17:25:40,0,305.75
80,22.31242767,87.30913386,-5,17:25:41,2.19,10,17:25:41,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,NONE,21518404,1332382,3,0,0,-103,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,0,17:25:41,0,139.375
81,22.31242669,87.30911387,-5,17:25:42,1.88,11,17:25:42,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,NONE,21518404,1332382,3,0,0,-103,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,0,17:25:42,0,6713.0625
82,22.31242513,87.30909558,-5,17:25:43,1.9,11,17:25:43,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,NONE,21518404,1332382,3,0,0,-103,GSM,405,51,8317,2147483647,12611,2147483647,-99,2147483647,2147483647,2,0,-1,-1,-1,900,9,0,17:25:43,0,6713.0625
83,22.31242145,87.30907922,-4,17:25:44,1.75,11,17:25:44,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,NONE,21521404,1332526,3,0,0,-101,GSM,405,51,8317,2147483647,12611,2147483647,-97,2147483647,2147483647,3,0,-1,-1,-1,900,9,0,17:25:44,0,7488.5
84,22.3124172,87.30906241,-4,17:25:45,1.98,12,17:25:45,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21528904,1332878,3,0,0,-101,GSM,405,51,8317,2147483647,12611,2147483647,-97,2147483647,2147483647,3,0,-1,-1,-1,900,9,3144,17:25:45,3248,986928.5333333334
85,22.31241474,87.30904475,-4,17:25:46,1.94,12,17:25:46,READY,airtel,40551,0,EDGE,IDLE,CONNECTED,INOUT,21534904,1333166,3,0,0,-101,GSM,405,51,8317,2147483647,12611,2147483647,-97,2147483647,2147483647,3,0,-1,-1,-1,900,9,7852,17:25:46,8112,409584.875
