Index (sec),latitude,longitude,elevation,time_gps,speed,sat,sys_time,sim_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac,node_id,cid,psc_pci,rssi,rsrq,rssnr,slev,gps,accuracy,lat,long,band,arfcn,Network Throughput,Time tcp,Throughput tcp,Predicted Throughput
24,22.32107989,87.30758981,-2.0,18:7:12,2.22,16,18:07:12,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,659731149,13250314,0,0,0,-108,LTE,405,51,43,60023,2,202,-85,-10,144,4,0,-1,-1.0,-1.0,1800,1566,1227336,18:7:12,1373728,479469.4375
25,22.32108537,87.30761165,-2.0,18:7:13,2.25,16,18:07:13,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,660612949,13267557,0,0,0,-110,LTE,405,51,43,60023,2,202,-85,-10,144,4,0,-1,-1.0,-1.0,1800,1566,1656984,18:7:13,1586520,496457.78125
26,22.32109116,87.30763281,-2.0,18:7:14,2.23,16,18:07:14,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,661102049,13282569,0,0,1,-105,LTE,405,51,43,60023,2,202,-89,-11,144,4,0,-1,-1.0,-1.0,1800,1566,899043,18:7:14,933939,690986.625
27,22.32109573,87.30765332,-2.0,18:7:15,2.06,16,18:07:15,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,661754629,13297177,0,0,1,-105,LTE,405,51,43,60023,2,202,-89,-11,144,4,0,-1,-1.0,-1.0,1800,1566,504112,18:7:15,502360,425425.5
28,22.32109912,87.30767364,-2.0,18:7:16,2.34,16,18:07:16,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,662836009,13318320,0,0,1,-105,LTE,405,51,43,60023,2,202,-89,-11,144,4,0,-1,-1.0,-1.0,1800,1566,667188,18:7:16,740704,647165.71875
29,22.32110148,87.30769627,-2.0,18:7:17,2.52,16,18:07:17,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,663432309,13329999,0,0,2,-106,LTE,405,51,43,60023,2,202,-91,-10,144,4,0,-1,-1.0,-1.0,1800,1566,1102523,18:7:17,1063139,336477.875
30,22.32110287,87.30771953,-2.0,18:7:18,2.46,16,18:07:18,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,663879869,13349814,0,0,2,-106,LTE,405,51,43,60023,2,202,-91,-10,144,4,0,-1,-1.0,-1.0,1800,1566,607979,18:7:18,595407,170594.5625
31,22.32110315,87.30774245,-2.0,18:7:19,2.33,16,18:07:19,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,664669129,13365414,0,0,2,-106,LTE,405,51,43,60023,2,202,-91,-10,144,4,0,-1,-1.0,-1.0,1800,1566,467375,18:7:19,522807,54249.875
32,22.32110252,87.30776555,-3.0,18:7:20,2.36,16,18:07:20,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,665730409,13386006,0,0,1,-106,LTE,405,51,43,60023,2,202,-92,-10,144,4,0,-1,-1.0,-1.0,1800,1566,804860,18:7:20,915488,377507.125
33,22.32110166,87.30778996,-3.0,18:7:21,2.4,16,18:07:21,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,666963209,13410061,0,0,1,-106,LTE,405,51,43,60023,2,202,-92,-10,144,4,0,-1,-1.0,-1.0,1800,1566,1081872,18:7:21,1095231,550893.5625
34,22.32109973,87.30781577,-5.0,18:7:22,2.41,16,18:07:22,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,667807409,13426389,0,0,1,-106,LTE,405,51,43,60023,2,202,-92,-10,144,4,0,-1,-1.0,-1.0,1800,1566,1256855,18:7:22,1251004,670314.375
35,22.32109821,87.30783944,-4.0,18:7:23,2.17,16,18:07:23,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,668442569,13438713,0,0,1,-106,LTE,405,51,43,60023,2,202,-88,-11,144,4,0,-1,-1.0,-1.0,1800,1566,860528,18:7:23,884520,654816.8125
36,22.32109747,87.30786235,-4.0,18:7:24,2.22,16,18:07:24,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,669010729,13449737,0,0,1,-106,LTE,405,51,43,60023,2,202,-88,-11,144,4,0,-1,-1.0,-1.0,1800,1566,647484,18:7:24,619124,680983.625
37,22.3210975,87.30788382,-4.0,18:7:25,1.98,16,18:07:25,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,670045209,13469809,0,0,1,-106,LTE,405,51,43,60023,2,202,-88,-11,144,4,0,-1,-1.0,-1.0,1800,1566,579184,18:7:25,636052,432848.6875
38,22.32109676,87.30790358,-4.0,18:7:26,1.86,16,18:07:26,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,670739329,13483360,0,0,2,-104,LTE,405,51,43,60023,2,202,-87,-11,144,4,0,-1,-1.0,-1.0,1800,1566,1054552,18:7:26,1092423,317414.875
39,22.32109516,87.30791987,-4.0,18:7:27,1.47,16,18:07:27,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,671684029,13501716,0,0,2,-104,LTE,405,51,43,60023,2,202,-87,-11,144,4,0,-1,-1.0,-1.0,1800,1566,707671,18:7:27,765140,570216.5
40,22.32109411,87.30793691,-4.0,18:7:28,1.78,16,18:07:28,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,672479989,13517108,0,0,2,-104,LTE,405,51,43,60023,2,202,-87,-11,144,4,0,-1,-1.0,-1.0,1800,1566,963056,18:7:28,957528,278090.6666666666
41,22.32109335,87.30794786,-4.0,18:7:29,0.65,16,18:07:29,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,673097729,13551924,0,0,1,-104,LTE,405,51,43,60023,2,202,-87,-11,144,4,0,-1,-1.0,-1.0,1800,1566,811352,18:7:29,787256,691321.75
42,22.321093,87.30795754,-4.0,18:7:30,1.23,16,18:07:30,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,673842769,13569764,0,0,1,-104,LTE,405,51,43,60023,2,202,-87,-11,144,4,0,-1,-1.0,-1.0,1800,1566,652556,18:7:30,674888,492245.5
43,22.32108945,87.30796995,-4.0,18:7:31,1.13,16,18:07:31,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,674900029,13590304,0,0,1,-104,LTE,405,51,43,60023,2,202,-87,-11,144,4,0,-1,-1.0,-1.0,1800,1566,762880,18:7:31,840296,506466.25
44,22.32108535,87.3079804,-3.0,18:7:32,0.96,16,18:07:32,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,675718769,13606216,0,0,2,-102,LTE,405,51,43,60023,2,202,-86,-11,144,4,0,-1,-1.0,-1.0,1800,1566,1077800,18:7:32,1106352,281370.125
45,22.32108029,87.3079915,-3.0,18:7:33,1.21,16,18:07:33,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,676406189,13619528,0,0,2,-102,LTE,405,51,43,60023,2,202,-86,-11,144,4,0,-1,-1.0,-1.0,1800,1566,834652,18:7:33,812956,270599.25
46,22.32107597,87.30800406,-3.0,18:7:34,1.11,16,18:07:34,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,677399129,13638820,0,0,2,-102,LTE,405,51,43,60023,2,202,-86,-11,144,4,0,-1,-1.0,-1.0,1800,1566,700732,18:7:34,755272,277978.25
47,22.32107277,87.3080209,-3.0,18:7:35,1.84,16,18:07:35,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,678962909,13669219,0,0,1,-102,LTE,405,51,43,60023,2,202,-86,-11,144,4,0,-1,-1.0,-1.0,1800,1566,1012232,18:7:35,1190672,514476.25
48,22.32107087,87.30803965,-3.0,18:7:36,1.71,16,18:07:36,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,679922349,13687835,0,0,1,-102,LTE,405,51,43,60023,2,202,-86,-11,144,4,0,-1,-1.0,-1.0,1800,1566,1594179,18:7:36,1512179,509064.5
49,22.32106797,87.30805907,-4.0,18:7:37,1.91,16,18:07:37,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,680733049,13703591,0,0,1,-102,LTE,405,51,43,60023,2,202,-86,-11,144,4,0,-1,-1.0,-1.0,1800,1566,978056,18:7:37,987052,563608.5
50,22.32106343,87.30807982,-4.0,18:7:38,1.95,16,18:07:38,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,681318629,13714927,0,0,1,-105,LTE,405,51,43,60023,2,202,-88,-11,144,4,0,-1,-1.0,-1.0,1800,1566,826456,18:7:38,833976,320579.0833333333
51,22.32105818,87.30810229,-4.0,18:7:39,2.15,15,18:07:39,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,681684449,13736179,0,0,1,-105,LTE,405,51,43,60023,2,202,-88,-11,144,4,0,-1,-1.0,-1.0,1800,1566,596916,18:7:39,548444,686357.125
52,22.3210527,87.30812378,-4.0,18:7:40,2.0,14,18:07:40,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,682300849,13765611,0,0,1,-105,LTE,405,51,43,60023,2,202,-88,-11,144,4,0,-1,-1.0,-1.0,1800,1566,387072,18:7:40,438624,583709.25
53,22.32104556,87.30814618,-5.0,18:7:41,2.28,14,18:07:41,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,683581889,13790467,0,0,1,-103,LTE,405,51,43,60023,2,202,-89,-11,144,4,0,-1,-1.0,-1.0,1800,1566,645832,18:7:41,822284,462011.46875
54,22.32103875,87.3081687,-4.0,18:7:42,2.16,14,18:07:42,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,684845509,13815063,0,0,1,-103,LTE,405,51,43,60023,2,202,-89,-11,144,4,0,-1,-1.0,-1.0,1800,1566,1305896,18:7:42,1296012,494815.6458333333
55,22.32103157,87.30819077,-4.0,18:7:43,2.19,14,18:07:43,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,685727229,13832171,0,0,1,-103,LTE,405,51,43,60023,2,202,-89,-11,144,4,0,-1,-1.0,-1.0,1800,1566,1288216,18:7:43,1238408,550764.5625
56,22.321023,87.30821296,-5.0,18:7:44,2.29,14,18:07:44,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,686663889,13850423,0,0,1,-104,LTE,405,51,43,60023,2,202,-89,-10,144,4,0,-1,-1.0,-1.0,1800,1566,898828,18:7:44,940680,556540.0625
57,22.32101341,87.30823536,-6.0,18:7:45,2.3,14,18:07:45,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,687085989,13858803,0,0,1,-104,LTE,405,51,43,60023,2,202,-89,-10,144,4,0,-1,-1.0,-1.0,1800,1566,954912,18:7:45,945012,470118.5625
58,22.32100284,87.30825838,-6.0,18:7:46,2.35,14,18:07:46,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,687493349,13877579,0,0,1,-104,LTE,405,51,43,60023,2,202,-89,-10,144,4,0,-1,-1.0,-1.0,1800,1566,430480,18:7:46,417612,331028.84375
59,22.32099084,87.3082808,-6.0,18:7:47,2.37,15,18:07:47,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,688056149,13888551,0,0,1,-106,LTE,405,51,43,60023,2,202,-89,-11,144,4,0,-1,-1.0,-1.0,1800,1566,426136,18:7:47,464372,370004.0
60,22.32097548,87.30830296,-7.0,18:7:48,2.49,15,18:07:48,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,688590809,13898951,0,0,1,-106,LTE,405,51,43,60023,2,202,-89,-11,144,4,0,-1,-1.0,-1.0,1800,1566,573772,18:7:48,567376,876752.09375
61,22.32096295,87.30832676,-8.0,18:7:49,2.43,15,18:07:49,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,689041049,13908307,0,0,1,-106,LTE,405,51,43,60023,2,202,-89,-11,144,4,0,-1,-1.0,-1.0,1800,1566,545060,18:7:49,606528,693185.0
62,22.32095391,87.30835043,-8.0,18:7:50,2.47,15,18:07:50,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,689479229,13928239,0,0,1,-109,LTE,405,51,43,60023,2,202,-93,-11,144,4,0,-1,-1.0,-1.0,1800,1566,459596,18:7:50,401580,373493.0
63,22.32094499,87.30837323,-8.0,18:7:51,2.28,15,18:07:51,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,690350229,13947999,0,0,1,-109,LTE,405,51,43,60023,2,202,-93,-11,144,4,0,-1,-1.0,-1.0,1800,1566,458112,18:7:51,545028,569574.3125
64,22.320935,87.30839477,-9.0,18:7:52,2.31,15,18:07:52,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,691146189,13963443,0,0,1,-109,LTE,405,51,43,60023,2,202,-93,-11,144,4,0,-1,-1.0,-1.0,1800,1566,890760,18:7:52,981084,495158.625
65,22.32092608,87.308417,-9.0,18:7:53,2.35,12,18:07:53,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,691674149,13973687,0,0,2,-111,LTE,405,51,43,60023,2,202,-95,-11,144,4,0,-1,-1.0,-1.0,1800,1566,811404,18:7:53,731524,288904.0833333333
66,22.32091825,87.30843711,-8.0,18:7:54,2.23,12,18:07:54,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,692216849,13984243,0,0,2,-111,LTE,405,51,43,60023,2,202,-95,-11,144,4,0,-1,-1.0,-1.0,1800,1566,538204,18:7:54,532076,100005.08333333334
67,22.32090899,87.30845813,-9.0,18:7:55,2.36,12,18:07:55,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,692625549,13992282,0,0,2,-111,LTE,405,51,43,60023,2,202,-95,-11,144,4,0,-1,-1.0,-1.0,1800,1566,553256,18:7:55,567296,343450.75
68,22.3208988,87.30847978,-9.0,18:7:56,2.36,11,18:07:56,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,693326369,14005906,0,0,2,-107,LTE,405,51,43,60023,2,202,-92,-11,144,4,0,-1,-1.0,-1.0,1800,1566,416739,18:7:56,450835,459302.8333333334
69,22.32088792,87.30850147,-9.0,18:7:57,2.33,11,18:07:57,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,693851649,14016150,0,0,2,-107,LTE,405,51,43,60023,2,202,-92,-11,144,4,0,-1,-1.0,-1.0,1800,1566,714444,18:7:57,692132,1175870.0208333333
70,22.32088092,87.30852126,-9.0,18:7:58,2.29,10,18:07:58,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,694170569,14023394,0,0,2,-107,LTE,405,51,43,60023,2,202,-92,-11,144,4,0,-1,-1.0,-1.0,1800,1566,535524,18:7:58,636132,531005.25
71,22.32087268,87.30854105,-10.0,18:7:59,2.26,10,18:07:59,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,694624829,14042090,0,0,1,-110,LTE,405,51,43,60023,2,202,-95,-10,144,4,0,-1,-1.0,-1.0,1800,1566,326164,18:7:59,246096,578906.9921875
72,22.32086382,87.30856092,-9.0,18:8:00,2.32,9,18:08:00,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,695277409,14054778,0,0,1,-110,LTE,405,51,43,60023,2,202,-95,-10,144,4,0,-1,-1.0,-1.0,1800,1566,472956,18:8:0,631312,638001.1171875
73,22.32085232,87.30858152,-9.0,18:8:01,2.4,9,18:08:01,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,695828149,14065438,0,0,1,-110,LTE,405,51,43,60023,2,202,-95,-10,144,4,0,-1,-1.0,-1.0,1800,1566,665268,18:8:1,586872,758181.3828125
74,22.32083781,87.30860203,-11.0,18:8:02,2.44,8,18:08:02,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,696206029,14076682,0,0,1,-111,LTE,405,51,43,60023,2,202,-96,-11,144,3,0,-1,-1.0,-1.0,1800,1566,561400,18:8:2,596660,692948.78125
75,22.32082688,87.30862145,-11.0,18:8:03,2.12,10,18:08:03,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,696739349,14094406,0,0,1,-111,LTE,405,51,43,60023,2,202,-96,-11,144,3,0,-1,-1.0,-1.0,1800,1566,389124,18:8:3,416300,565707.6875
76,22.32081564,87.3086404,-11.0,18:8:04,2.19,11,18:08:04,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,697519229,14109538,0,0,1,-111,LTE,405,51,43,60023,2,202,-96,-11,144,3,0,-1,-1.0,-1.0,1800,1566,551044,18:8:4,561464,427148.625
77,22.32080376,87.30866024,-13.0,18:8:05,2.25,11,18:08:05,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,698283029,14124358,0,0,1,-111,LTE,405,51,43,60023,2,202,-98,-12,144,3,0,-1,-1.0,-1.0,1800,1566,795012,18:8:5,905540,743651.59375
78,22.32078919,87.30868025,-13.0,18:8:06,2.05,11,18:08:06,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,698737289,14139782,0,0,1,-111,LTE,405,51,43,60023,2,202,-98,-12,144,3,0,-1,-1.0,-1.0,1800,1566,778620,18:8:6,714756,459372.625
79,22.32077346,87.30870019,-13.0,18:8:07,2.31,11,18:08:07,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,699275969,14152006,0,0,1,-111,LTE,405,51,43,60023,2,202,-98,-12,144,3,0,-1,-1.0,-1.0,1800,1566,469684,18:8:7,484292,616419.2375
80,22.32075691,87.30872133,-13.0,18:8:08,2.43,11,18:08:08,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,700227369,14170466,0,0,2,-114,LTE,405,51,43,60023,2,202,-99,-11,144,3,0,-1,-1.0,-1.0,1800,1566,550904,18:8:8,635972,712632.40625
81,22.32074423,87.30874128,-12.0,18:8:09,2.18,12,18:08:09,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,700804909,14181698,0,0,2,-114,LTE,405,51,43,60023,2,202,-99,-11,144,3,0,-1,-1.0,-1.0,1800,1566,969860,18:8:9,951992,144747.975
82,22.32073558,87.30876179,-10.0,18:8:10,2.2,12,18:08:10,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,701193509,14192162,0,0,2,-114,LTE,405,51,43,60023,2,202,-99,-11,144,3,0,-1,-1.0,-1.0,1800,1566,588772,18:8:10,549628,109494.0
83,22.32073192,87.30877765,-11.0,18:8:11,1.36,12,18:08:11,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,701441409,14202478,0,0,2,-113,LTE,405,51,43,60023,2,202,-99,-12,144,3,0,-1,-1.0,-1.0,1800,1566,399064,18:8:11,399296,243413.75
84,22.32072814,87.30879156,-12.0,18:8:12,1.41,12,18:08:12,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,701796509,14215910,0,0,2,-113,LTE,405,51,43,60023,2,202,-99,-12,144,3,0,-1,-1.0,-1.0,1800,1566,258216,18:8:12,251392,175971.875
85,22.32072625,87.30880775,-11.0,18:8:13,1.71,12,18:08:13,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,702402189,14227662,0,0,2,-113,LTE,405,51,43,60023,2,202,-99,-12,144,3,0,-1,-1.0,-1.0,1800,1566,368532,18:8:13,415640,211222.4083333333
86,22.32072242,87.30882557,-10.0,18:8:14,1.79,12,18:08:14,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,702816249,14235722,0,0,2,-111,LTE,405,51,43,60023,2,202,-99,-12,144,3,0,-1,-1.0,-1.0,1800,1566,617432,18:8:14,679616,190903.0625
87,22.32071907,87.30884315,-9.0,18:8:15,1.67,12,18:08:15,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,703019929,14240702,0,0,2,-111,LTE,405,51,43,60023,2,202,-99,-12,144,3,0,-1,-1.0,-1.0,1800,1566,422120,18:8:15,362232,409233.375
88,22.32071225,87.30886278,-9.0,18:8:16,1.93,12,18:08:16,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,703195469,14251006,0,0,2,-111,LTE,405,51,43,60023,2,202,-99,-12,144,3,0,-1,-1.0,-1.0,1800,1566,208660,18:8:16,188604,502678.53124999994
