Index (sec),latitude,longitude,elevation,time_gps,speed,sat,sys_time,sim_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac,node_id,cid,psc_pci,rssi,rsrq,rssnr,slev,gps,accuracy,lat,long,band,arfcn,Network Throughput,Time tcp,Throughput tcp,Predicted Throughput
35,22.31941945,87.30507907,2.7439999999999998,15:3:58,2.833,16,15:03:58,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,358801135,9334326,0,0,5,-102,LTE,405,51,43,60023,2,202,-105,-15,44,3,0,-1,-1.0,-1.0,1800,1566,124740,15:3:58,126576,179402.5
36,22.31941407,87.30504841,2.595,15:3:59,2.5540000000000003,16,15:03:59,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,358822735,9335306,0,0,5,-106,LTE,405,51,42,62289,2,336,-102,-11,44,3,0,-1,-1.0,-1.0,1800,1566,30864,15:3:59,22680,85522.04166666667
37,22.31940664,87.30502149,2.694,15:4:00,2.354,16,15:04:00,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,358848655,9336722,0,0,5,-106,LTE,405,51,42,62289,2,336,-102,-11,44,3,0,-1,-1.0,-1.0,1800,1566,22580,15:4:0,26468,97168.90625
38,22.31939952,87.30499593,2.823,15:4:01,2.344,16,15:04:01,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,358861615,9337310,0,0,5,-106,LTE,405,51,42,62289,2,336,-102,-11,44,3,0,-1,-1.0,-1.0,1800,1566,27336,15:4:1,31400,65956.34375
39,22.31939657,87.30497144,2.714,15:4:02,2.11,16,15:04:02,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,358867375,9337598,0,0,7,-108,LTE,405,51,42,62289,2,336,-104,-12,44,3,0,-1,-1.0,-1.0,1800,1566,13548,15:4:2,7752,83473.0
40,22.31939451,87.30494635,2.678,15:4:03,2.38,17,15:04:03,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,358868815,9337678,0,0,7,-108,LTE,405,51,42,62289,2,336,-104,-12,44,3,0,-1,-1.0,-1.0,1800,1566,6048,15:4:3,6256,81245.5
41,22.31938863,87.30492003,2.4330000000000003,15:4:04,2.204,17,15:04:04,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,358883215,9338478,0,0,7,-108,LTE,405,51,42,62289,2,336,-104,-12,44,3,0,-1,-1.0,-1.0,1800,1566,1520,15:4:4,4716,49350.39583333333
42,22.31938611,87.3048924,2.237,15:4:05,2.318,17,15:04:05,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,358901935,9339426,0,0,5,-109,LTE,405,51,42,62289,2,336,-103,-10,44,3,0,-1,-1.0,-1.0,1800,1566,15200,15:4:5,14148,77354.16666666666
43,22.31938519,87.3048675,2.142,15:4:06,2.125,17,15:04:06,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,358922095,9340186,0,0,5,-109,LTE,405,51,42,62289,2,336,-103,-10,44,3,0,-1,-1.0,-1.0,1800,1566,19668,15:4:6,21880,141064.5
44,22.31938278,87.30484061,1.7180000000000002,15:4:07,2.2680000000000002,17,15:04:07,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,358936495,9340650,0,0,5,-109,LTE,405,51,42,62289,2,336,-103,-10,44,3,0,-1,-1.0,-1.0,1800,1566,20920,15:4:7,21548,39573.84375
45,22.31938178,87.30481299,1.46,15:4:08,2.4419999999999997,17,15:04:08,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,358943695,9340970,0,0,7,-105,LTE,405,51,42,62289,2,336,-102,-11,44,3,0,-1,-1.0,-1.0,1800,1566,14864,15:4:8,13876,125724.83749999998
46,22.31937931,87.3047823,1.103,15:4:09,2.531,17,15:04:09,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,358946575,9341086,0,0,7,-105,LTE,405,51,42,62289,2,336,-102,-11,44,3,0,-1,-1.0,-1.0,1800,1566,7520,15:4:9,6224,63232.5625
47,22.31937513,87.30475671,1.053,15:4:10,1.9340000000000002,17,15:04:10,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,358960975,9341630,0,0,7,-105,LTE,405,51,42,62289,2,336,-102,-11,44,3,0,-1,-1.0,-1.0,1800,1566,2996,15:4:10,4644,36274.41666666667
48,22.31937343,87.30473515,1.143,15:4:11,1.64,17,15:04:11,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,358972495,9342126,0,0,7,-108,LTE,405,51,42,62289,2,336,-105,-13,44,3,0,-1,-1.0,-1.0,1800,1566,14944,15:4:11,13920,107591.75
49,22.31937324,87.30471308,1.3030000000000002,15:4:12,1.744,17,15:04:12,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,358996975,9343022,0,0,7,-108,LTE,405,51,42,62289,2,336,-105,-13,44,3,0,-1,-1.0,-1.0,1800,1566,12016,15:4:12,15532,87915.03125
50,22.31937147,87.30469004,1.527,15:4:13,1.811,17,15:04:13,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,359012815,9343594,0,0,7,-108,LTE,405,51,42,62289,2,336,-105,-13,44,3,0,-1,-1.0,-1.0,1800,1566,25376,15:4:13,24704,167043.64583333334
51,22.31936979,87.30466612,1.5630000000000002,15:4:14,1.8719999999999999,17,15:04:14,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,359020015,9343854,0,0,7,-107,LTE,405,51,42,62289,2,336,-105,-13,44,3,0,-1,-1.0,-1.0,1800,1566,16412,15:4:14,15440,64530.59375
52,22.31936727,87.30464083,1.5019999999999998,15:4:15,2.204,17,15:04:15,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,359021455,9343906,0,0,7,-107,LTE,405,51,42,62289,2,336,-105,-13,44,3,0,-1,-1.0,-1.0,1800,1566,7460,15:4:15,7720,46074.23958333333
53,22.31936059,87.30461524,1.3090000000000002,15:4:16,1.996,17,15:04:16,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,359060335,9345310,0,0,7,-107,LTE,405,51,42,62289,2,336,-105,-13,44,3,0,-1,-1.0,-1.0,1800,1566,1492,15:4:16,6176,60942.6875
54,22.31935589,87.30458469,1.146,15:4:17,2.438,17,15:04:17,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,359067535,9345606,0,0,7,-106,LTE,405,51,42,62289,2,336,-105,-14,44,3,0,-1,-1.0,-1.0,1800,1566,40284,15:4:17,38520,81371.525
55,22.31934844,87.30454734,1.25,15:4:18,2.758,17,15:04:18,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,359080495,9346230,0,0,7,-106,LTE,405,51,42,62289,2,336,-105,-14,44,3,0,-1,-1.0,-1.0,1800,1566,7496,15:4:18,7856,104677.125
56,22.31933678,87.30450489,1.2930000000000001,15:4:19,2.873,17,15:04:19,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,359081935,9346294,0,0,7,-106,LTE,405,51,42,62289,2,336,-105,-14,44,3,0,-1,-1.0,-1.0,1800,1566,13584,15:4:19,12488,83101.0
57,22.31933212,87.30447314,1.298,15:4:20,2.104,17,15:04:20,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,359081935,9346294,0,0,5,-104,LTE,405,51,42,62289,2,336,-105,-15,44,3,0,-1,-1.0,-1.0,1800,1566,1504,15:4:20,1556,171830.625
58,22.31932401,87.3044371,1.848,15:4:21,2.675,17,15:04:21,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,359081935,9346294,0,0,5,-104,LTE,405,51,42,62289,2,336,-105,-15,44,3,0,-1,-1.0,-1.0,1800,1566,0,15:4:21,0,181.90625
59,22.31931745,87.30439849,1.864,15:4:22,2.617,17,15:04:22,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,359084815,9346422,0,0,5,-104,LTE,405,51,42,62289,2,336,-105,-15,44,3,0,-1,-1.0,-1.0,1800,1566,0,15:4:22,0,259639.5
60,22.3193141,87.30436246,1.851,15:4:23,2.293,17,15:04:23,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,359087695,9346550,0,0,7,-104,LTE,405,51,42,62289,2,336,-108,-15,44,2,0,-1,-1.0,-1.0,1800,1566,3008,15:4:23,4668,104176.25
61,22.31931234,87.30433029,1.7790000000000001,15:4:24,2.0669999999999997,17,15:04:24,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,359089135,9346614,0,0,7,-104,LTE,405,51,42,62289,2,336,-108,-15,44,2,0,-1,-1.0,-1.0,1800,1566,3008,15:4:24,1556,1279.3125
62,22.3193076,87.30429986,2.2769999999999997,15:4:25,2.15,17,15:04:25,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,359090575,9346678,0,0,7,-104,LTE,405,51,42,62289,2,336,-108,-15,44,2,0,-1,-1.0,-1.0,1800,1566,1504,15:4:25,1556,268319.1489583333
63,22.3193028,87.30426883,2.533,15:4:26,2.112,17,15:04:26,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,359090575,9346678,0,0,7,-106,LTE,405,51,42,62289,2,336,-107,-17,44,2,0,-1,-1.0,-1.0,1800,1566,1504,15:4:26,1556,72492.46875
64,22.31930331,87.30423818,2.416,15:4:27,2.1590000000000003,17,15:04:27,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,359090575,9346678,0,0,7,-106,LTE,405,51,42,62289,2,336,-107,-17,44,2,0,-1,-1.0,-1.0,1800,1566,0,15:4:27,0,1049.25
65,22.31930197,87.30420336,2.423,15:4:28,2.2119999999999997,17,15:04:28,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,359092015,9346750,0,0,7,-106,LTE,405,51,42,62289,2,336,-107,-17,44,2,0,-1,-1.0,-1.0,1800,1566,0,15:4:28,0,942.09375
66,22.31929938,87.30416955,2.306,15:4:29,2.271,17,15:04:29,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,359092015,9346750,0,0,7,-106,LTE,405,51,42,62289,2,336,-107,-15,44,2,0,-1,-1.0,-1.0,1800,1566,1512,15:4:29,1564,126952.125
67,22.31929359,87.30413768,2.519,15:4:30,2.557,17,15:04:30,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,359092015,9346750,0,0,7,-106,LTE,405,51,42,62289,2,336,-107,-15,44,2,0,-1,-1.0,-1.0,1800,1566,0,15:4:30,0,1403.4375
68,22.31928739,87.30410592,2.83,15:4:31,2.464,17,15:04:31,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,359092015,9346750,0,0,7,-106,LTE,405,51,42,62289,2,336,-107,-15,44,2,0,-1,-1.0,-1.0,1800,1566,0,15:4:31,0,4099.4375
69,22.31928055,87.30407469,2.9,15:4:32,2.628,17,15:04:32,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,359092015,9346750,0,0,7,-101,LTE,405,51,42,62289,2,336,-104,-18,44,3,0,-1,-1.0,-1.0,1800,1566,0,15:4:32,0,1400.5
70,22.31927333,87.30404295,2.71,15:4:33,2.458,17,15:04:33,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,359123695,9348082,0,0,7,-101,LTE,405,51,42,62289,2,336,-104,-18,44,3,0,-1,-1.0,-1.0,1800,1566,0,15:4:33,0,6826.28125
71,22.31926769,87.30401896,2.67,15:4:34,1.716,17,15:04:34,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,359277827,9351522,0,0,7,-101,LTE,405,51,42,62289,2,336,-104,-18,44,3,0,-1,-1.0,-1.0,1800,1566,33012,15:4:34,48112,42836.03125
72,22.31926442,87.30400039,2.72,15:4:35,1.415,17,15:04:35,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,359462147,9355006,0,0,4,-104,LTE,405,51,43,60023,2,202,-103,-15,44,3,0,-1,-1.0,-1.0,1800,1566,157572,15:4:35,173556,144496.3020833333
73,22.31926159,87.30397571,2.758,15:4:36,2.029,17,15:04:36,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,359656599,9358594,0,0,4,-104,LTE,405,51,43,60023,2,202,-103,-15,44,3,0,-1,-1.0,-1.0,1800,1566,187804,15:4:36,188360,106346.73541666666
74,22.31925965,87.3039502,2.8080000000000003,15:4:37,1.7790000000000001,17,15:04:37,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,359827959,9361714,0,0,4,-104,LTE,405,51,43,60023,2,202,-103,-15,44,3,0,-1,-1.0,-1.0,1800,1566,198040,15:4:37,198604,78335.71875
75,22.31925831,87.30392378,2.648,15:4:38,2.095,17,15:04:38,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,360015159,9365502,0,0,6,-103,LTE,405,51,43,60023,2,202,-101,-15,44,3,0,-1,-1.0,-1.0,1800,1566,174480,15:4:38,195600,149392.1145833333
76,22.31925745,87.30389875,2.775,15:4:39,2.026,17,15:04:39,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,360141879,9372310,0,0,6,-103,LTE,405,51,43,60023,2,202,-101,-15,44,3,0,-1,-1.0,-1.0,1800,1566,190988,15:4:39,176960,86409.0
77,22.31925429,87.30387458,2.926,15:4:40,1.689,17,15:04:40,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,360242679,9376706,0,0,6,-103,LTE,405,51,43,60023,2,202,-101,-15,44,3,0,-1,-1.0,-1.0,1800,1566,133528,15:4:40,155496,139723.875
78,22.31925155,87.303853,2.978,15:4:41,1.4509999999999998,17,15:04:41,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,360307479,9380282,0,0,6,-104,LTE,405,51,43,60023,2,202,-99,-15,44,3,0,-1,-1.0,-1.0,1800,1566,105196,15:4:41,92992,63166.90625
79,22.31924908,87.3038299,2.883,15:4:42,1.4869999999999999,17,15:04:42,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,360401343,9384934,0,0,6,-104,LTE,405,51,43,60023,2,202,-99,-15,44,3,0,-1,-1.0,-1.0,1800,1566,68376,15:4:42,58164,60922.875
80,22.31924369,87.30380357,2.7319999999999998,15:4:43,1.7209999999999999,17,15:04:43,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,360502143,9387082,0,0,6,-104,LTE,405,51,43,60023,2,202,-99,-15,44,3,0,-1,-1.0,-1.0,1800,1566,98516,15:4:43,127660,58534.25
81,22.3192376,87.30378005,2.6439999999999997,15:4:44,1.597,17,15:04:44,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,360605230,9389723,0,0,6,-102,LTE,405,51,43,60023,2,202,-100,-15,44,3,0,-1,-1.0,-1.0,1800,1566,102948,15:4:44,95068,93505.625
82,22.3192305,87.30375959,2.804,15:4:45,1.219,17,15:04:45,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,360688548,9392360,0,0,6,-102,LTE,405,51,43,60023,2,202,-100,-15,44,3,0,-1,-1.0,-1.0,1800,1566,105728,15:4:45,99797,60535.78125
83,22.31922632,87.30373796,3.015,15:4:46,1.4040000000000001,17,15:04:46,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,360850999,9396953,0,0,6,-102,LTE,405,51,43,60023,2,202,-100,-15,44,3,0,-1,-1.0,-1.0,1800,1566,85955,15:4:46,96309,75572.0
84,22.31922194,87.30371145,3.498,15:4:47,2.12,17,15:04:47,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,361062148,9403645,0,0,6,-99,LTE,405,51,43,60023,2,202,-100,-16,44,3,0,-1,-1.0,-1.0,1800,1566,167044,15:4:47,202019,34181.125
85,22.3192183,87.30368305,3.944,15:4:48,2.006,17,15:04:48,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,361270215,9409486,0,0,6,-99,LTE,405,51,43,60023,2,202,-100,-16,44,3,0,-1,-1.0,-1.0,1800,1566,217841,15:4:48,206491,123823.09375
86,22.31921891,87.30365576,3.925,15:4:49,1.669,17,15:04:49,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,361388685,9412560,0,0,6,-99,LTE,405,51,43,60023,2,202,-100,-16,44,3,0,-1,-1.0,-1.0,1800,1566,213908,15:4:49,211950,184324.75
87,22.31922032,87.30362665,4.316,15:4:50,1.889,17,15:04:50,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,361528365,9419344,0,0,7,-101,LTE,405,51,43,60023,2,202,-101,-15,44,3,0,-1,-1.0,-1.0,1800,1566,121544,15:4:50,119176,118707.25
88,22.31921809,87.30358865,4.6339999999999995,15:4:51,2.375,17,15:04:51,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,361621965,9421529,0,0,7,-101,LTE,405,51,43,60023,2,202,-101,-15,44,3,0,-1,-1.0,-1.0,1800,1566,146464,15:4:51,153824,56337.23958333333
