Index (sec),latitude,longitude,elevation,time_gps,speed,sat,sys_time,sim_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac,node_id,cid,psc_pci,rssi,rsrq,rssnr,slev,gps,accuracy,lat,long,band,arfcn,Network Throughput,Time tcp,Throughput tcp,Predicted Throughput
35,22.31951307,87.30063099,-4.0,17:59:26,2.31,14,17:59:26,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,490814743,9485385,0,0,2,-102,LTE,405,51,42,60005,2,124,-94,-12,64,4,0,-1,-1.0,-1.0,1800,1566,651628,17:59:26,756444,222999.5
36,22.31953532,87.30063469,-4.0,17:59:27,2.41,14,17:59:27,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,491588939,9490169,0,0,2,-102,LTE,405,51,42,60005,2,124,-94,-12,64,4,0,-1,-1.0,-1.0,1800,1566,952360,17:59:27,961924,294475.5
37,22.31955627,87.30063866,-4.0,17:59:28,2.29,13,17:59:28,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,492227311,9496261,0,0,2,-103,LTE,405,51,42,60005,2,124,-96,-13,64,3,0,-1,-1.0,-1.0,1800,1566,778980,17:59:28,719472,376093.7083333333
38,22.31957775,87.30064243,-5.0,17:59:29,2.35,13,17:59:29,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,492803719,9501617,0,0,2,-103,LTE,405,51,42,60005,2,124,-96,-13,64,3,0,-1,-1.0,-1.0,1800,1566,644464,17:59:29,702524,572118.375
39,22.31960394,87.30064218,-5.0,17:59:30,2.67,13,17:59:30,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,493498299,9509377,0,0,2,-103,LTE,405,51,42,60005,2,124,-96,-13,64,3,0,-1,-1.0,-1.0,1800,1566,581764,17:59:30,562892,274380.6875
40,22.31963265,87.30063901,-5.0,17:59:31,2.68,13,17:59:31,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,493830307,9513777,0,0,2,-106,LTE,405,51,42,60005,2,124,-100,-13,64,3,0,-1,-1.0,-1.0,1800,1566,702340,17:59:31,699536,218306.625
41,22.31966089,87.30063586,-4.0,17:59:32,2.61,13,17:59:32,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,494307667,9529145,0,0,2,-106,LTE,405,51,42,60005,2,124,-100,-13,64,3,0,-1,-1.0,-1.0,1800,1566,336408,17:59:32,331332,561920.125
42,22.31968929,87.3006324,-3.0,17:59:33,2.49,13,17:59:33,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,495094247,9533773,0,0,2,-106,LTE,405,51,42,60005,2,124,-100,-13,64,3,0,-1,-1.0,-1.0,1800,1566,492728,17:59:33,599548,971488.0
43,22.31971554,87.30062985,-4.0,17:59:34,2.5,13,17:59:34,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,495798059,9539801,0,0,3,-109,LTE,405,51,42,60005,2,124,-100,-11,64,3,0,-1,-1.0,-1.0,1800,1566,791208,17:59:34,788532,646345.1875
44,22.31974107,87.30062655,-3.0,17:59:35,2.42,13,17:59:35,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,496236239,9544365,0,0,3,-109,LTE,405,51,42,60005,2,124,-100,-11,64,3,0,-1,-1.0,-1.0,1800,1566,709840,17:59:35,716332,820825.0
45,22.31976629,87.30062304,-3.0,17:59:36,2.4,13,17:59:36,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,497038951,9548797,0,0,3,-109,LTE,405,51,42,60005,2,124,-100,-11,64,3,0,-1,-1.0,-1.0,1800,1566,442744,17:59:36,467252,384163.3986111111
46,22.31978971,87.30061922,-2.0,17:59:37,2.13,15,17:59:37,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,497516095,9552933,0,0,1,-112,LTE,405,51,42,60005,2,124,-103,-12,64,3,0,-1,-1.0,-1.0,1800,1566,807144,17:59:37,809076,153334.125
47,22.3198113,87.30061603,-3.0,17:59:38,2.28,15,17:59:38,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,497831047,9564713,0,0,1,-112,LTE,405,51,42,60005,2,124,-103,-12,64,3,0,-1,-1.0,-1.0,1800,1566,481280,17:59:38,434340,202496.2291666667
48,22.319836,87.30061274,-3.0,17:59:39,2.6,14,17:59:39,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,498381839,9573141,0,0,1,-112,LTE,405,51,42,60005,2,124,-103,-12,64,3,0,-1,-1.0,-1.0,1800,1566,326732,17:59:39,424888,699692.75
49,22.31985929,87.30060872,-3.0,17:59:40,2.43,14,17:59:40,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,499122859,9576729,0,0,3,-110,LTE,405,51,42,60005,2,124,-103,-12,64,3,0,-1,-1.0,-1.0,1800,1566,559220,17:59:40,575268,347594.75
50,22.31988259,87.30060454,-3.0,17:59:41,2.52,14,17:59:41,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,499601239,9579901,0,0,3,-110,LTE,405,51,42,60005,2,124,-103,-12,64,3,0,-1,-1.0,-1.0,1800,1566,744608,17:59:41,695544,371768.46875
51,22.31990633,87.30059961,-2.0,17:59:42,2.55,14,17:59:42,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,499792911,9586025,0,0,3,-110,LTE,405,51,42,60005,2,124,-103,-12,64,3,0,-1,-1.0,-1.0,1800,1566,481552,17:59:42,458692,802532.7083333333
52,22.31992928,87.30059506,-2.0,17:59:43,2.37,15,17:59:43,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,499956391,9595597,0,0,2,-110,LTE,405,51,42,60005,2,124,-103,-12,64,3,0,-1,-1.0,-1.0,1800,1566,197796,17:59:43,209224,886454.625
53,22.31995043,87.30059104,-2.0,17:59:44,2.3,15,17:59:44,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,500300771,9603905,0,0,2,-110,LTE,405,51,42,60005,2,124,-103,-12,64,3,0,-1,-1.0,-1.0,1800,1566,173052,17:59:44,183832,311492.734375
54,22.3199661,87.30058949,-2.0,17:59:45,1.69,15,17:59:45,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,500700091,9607937,0,0,2,-110,LTE,405,51,42,60005,2,124,-103,-12,64,3,0,-1,-1.0,-1.0,1800,1566,352688,17:59:45,392680,480113.53125
55,22.31998484,87.30058926,-3.0,17:59:46,2.0,15,17:59:46,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,501111471,9610745,0,0,1,-108,LTE,405,51,42,60005,2,124,-103,-12,64,3,0,-1,-1.0,-1.0,1800,1566,403352,17:59:46,384852,469076.125
56,22.32000816,87.30058836,-3.0,17:59:47,2.41,15,17:59:47,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,501485331,9613865,0,0,1,-108,LTE,405,51,42,60005,2,124,-103,-12,64,3,0,-1,-1.0,-1.0,1800,1566,414188,17:59:47,447780,583436.125
57,22.32003425,87.30058536,-2.0,17:59:48,2.59,15,17:59:48,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,501747971,9617089,0,0,1,-108,LTE,405,51,42,60005,2,124,-103,-12,64,3,0,-1,-1.0,-1.0,1800,1566,376980,17:59:48,382688,791969.125
58,22.32005779,87.30058211,-2.0,17:59:49,2.25,15,17:59:49,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,502172751,9625513,0,0,2,-107,LTE,405,51,42,60005,2,124,-102,-12,64,3,0,-1,-1.0,-1.0,1800,1566,265864,17:59:49,239508,165348.16517857142
59,22.32008335,87.30057792,-2.0,17:59:50,2.87,15,17:59:50,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,502972731,9630349,0,0,2,-107,LTE,405,51,42,60005,2,124,-102,-12,64,3,0,-1,-1.0,-1.0,1800,1566,433204,17:59:50,510392,712149.25
60,22.32011071,87.30057169,-2.0,17:59:51,2.56,15,17:59:51,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,503420291,9634741,0,0,2,-107,LTE,405,51,42,60005,2,124,-102,-12,64,3,0,-1,-1.0,-1.0,1800,1566,804816,17:59:51,806744,213136.875
61,22.32013591,87.30056596,-1.0,17:59:52,2.47,15,17:59:52,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,504151931,9639577,0,0,2,-109,LTE,405,51,42,60005,2,124,-103,-13,64,3,0,-1,-1.0,-1.0,1800,1566,451952,17:59:52,473148,239633.625
62,22.32016211,87.30055864,-1.0,17:59:53,2.73,15,17:59:53,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,504982731,9644777,0,0,2,-109,LTE,405,51,42,60005,2,124,-103,-13,64,3,0,-1,-1.0,-1.0,1800,1566,736476,17:59:53,789252,566770.5
63,22.32018833,87.30055294,-1.0,17:59:54,2.61,15,17:59:54,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,505601811,9650453,0,0,2,-109,LTE,405,51,42,60005,2,124,-103,-13,64,3,0,-1,-1.0,-1.0,1800,1566,836000,17:59:54,826400,562208.8125
64,22.32021406,87.30054762,-1.0,17:59:55,2.63,15,17:59:55,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,506211511,9654801,0,0,2,-108,LTE,405,51,42,60005,2,124,-103,-13,64,3,0,-1,-1.0,-1.0,1800,1566,624756,17:59:55,658280,707760.0
65,22.32023943,87.30054348,-1.0,17:59:56,2.56,15,17:59:56,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,506909651,9659209,0,0,2,-108,LTE,405,51,42,60005,2,124,-103,-13,64,3,0,-1,-1.0,-1.0,1800,1566,614048,17:59:56,592396,380841.8333333333
66,22.3202635,87.30053978,-1.0,17:59:57,2.57,15,17:59:57,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,507792711,9663681,0,0,2,-108,LTE,405,51,42,60005,2,124,-103,-13,64,3,0,-1,-1.0,-1.0,1800,1566,702548,17:59:57,753016,441677.375
67,22.32028754,87.30053612,-1.0,17:59:58,2.62,16,17:59:58,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,508297891,9667657,0,0,2,-108,LTE,405,51,42,60005,2,124,-103,-13,64,3,0,-1,-1.0,-1.0,1800,1566,887532,17:59:58,893240,754596.4375
68,22.32030965,87.30053175,-2.0,17:59:59,2.54,16,17:59:59,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,508722671,9670569,0,0,2,-108,LTE,405,51,42,60005,2,124,-103,-13,64,3,0,-1,-1.0,-1.0,1800,1566,509156,17:59:59,467936,412945.3333333334
69,22.32033238,87.30052773,-2.0,17:60:00,2.6,16,18:00:00,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,509312271,9673533,0,0,2,-108,LTE,405,51,42,60005,2,124,-103,-13,64,3,0,-1,-1.0,-1.0,1800,1566,427692,18:0:0,462944,596633.9166666666
70,22.32035592,87.30052388,-2.0,17:60:01,2.7,15,18:00:01,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,509955471,9696545,0,0,2,-106,LTE,405,51,42,60005,2,124,-101,-13,64,3,0,-1,-1.0,-1.0,1800,1566,592564,18:0:1,619228,181562.0
71,22.32038016,87.30051929,-1.0,17:60:02,2.75,15,18:00:02,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,510664331,9699769,0,0,2,-106,LTE,405,51,42,60005,2,124,-101,-13,64,3,0,-1,-1.0,-1.0,1800,1566,666212,18:0:2,684252,820499.25
72,22.32040459,87.30051536,-1.0,17:60:03,2.68,16,18:00:03,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,511203011,9703897,0,0,2,-106,LTE,405,51,42,60005,2,124,-101,-13,64,3,0,-1,-1.0,-1.0,1800,1566,712084,18:0:3,719616,218306.625
73,22.32042881,87.30051253,-1.0,17:60:04,2.69,16,18:00:04,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,511605011,9726701,0,0,2,-105,LTE,405,51,42,60005,2,124,-103,-14,64,3,0,-1,-1.0,-1.0,1800,1566,542808,18:0:4,521680,279590.375
74,22.32045099,87.30051061,-1.0,17:60:05,2.39,16,18:00:05,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,512174511,9739925,0,0,2,-105,LTE,405,51,42,60005,2,124,-103,-14,64,3,0,-1,-1.0,-1.0,1800,1566,424804,18:0:5,467032,338139.4166666667
75,22.32047098,87.30050887,-1.0,17:60:06,2.2,16,18:00:06,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,512722571,9743513,0,0,2,-105,LTE,405,51,42,60005,2,124,-103,-14,64,3,0,-1,-1.0,-1.0,1800,1566,582724,18:0:6,607056,347645.0833333334
76,22.32049389,87.30050792,0.0,17:60:07,2.75,16,18:00:07,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,513167451,9747397,0,0,2,-105,LTE,405,51,42,60005,2,124,-104,-14,64,3,0,-1,-1.0,-1.0,1800,1566,551648,18:0:7,564248,488893.875
77,22.32052185,87.30050365,-1.0,17:60:08,3.05,16,18:00:08,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,513565431,9750649,0,0,2,-105,LTE,405,51,42,60005,2,124,-104,-14,64,3,0,-1,-1.0,-1.0,1800,1566,448764,18:0:8,420880,506130.6875
78,22.32054857,87.30049768,-1.0,17:60:09,2.73,16,18:00:09,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,514141631,9754117,0,0,2,-105,LTE,405,51,42,60005,2,124,-104,-14,64,3,0,-1,-1.0,-1.0,1800,1566,401232,18:0:9,469288,491070.6145833334
79,22.32057204,87.30049251,-1.0,17:60:10,2.46,15,18:00:10,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,514699071,9756925,0,0,3,-106,LTE,405,51,42,60005,2,124,-104,-14,64,3,0,-1,-1.0,-1.0,1800,1566,579668,18:0:10,565484,662319.9218750001
80,22.32059411,87.30048887,-1.0,17:60:11,2.4,15,18:00:11,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,514945631,9760505,0,0,3,-106,LTE,405,51,42,60005,2,124,-104,-14,64,3,0,-1,-1.0,-1.0,1800,1566,560248,18:0:11,551284,764853.25
81,22.32061642,87.30048524,-2.0,17:60:12,2.57,15,18:00:12,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,515201571,9775605,0,0,3,-106,LTE,405,51,42,60005,2,124,-104,-14,64,3,0,-1,-1.0,-1.0,1800,1566,250140,18:0:12,224992,918651.19375
82,22.3206376,87.30048238,-2.0,17:60:13,2.5,15,18:00:13,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,515370411,9782793,0,0,3,-107,LTE,405,51,42,60005,2,124,-106,-15,64,2,0,-1,-1.0,-1.0,1800,1566,271040,18:0:13,282360,309235.3541666667
83,22.32065786,87.30048196,-2.0,17:60:14,2.53,14,18:00:14,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,515517811,9790853,0,0,3,-107,LTE,405,51,42,60005,2,124,-106,-15,64,2,0,-1,-1.0,-1.0,1800,1566,176028,18:0:14,176148,352260.0833333333
84,22.32067855,87.30048438,-2.0,17:60:15,2.45,14,18:00:15,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,515671911,9797793,0,0,3,-107,LTE,405,51,42,60005,2,124,-106,-15,64,2,0,-1,-1.0,-1.0,1800,1566,155460,18:0:15,182824,227165.27083333334
85,22.3207007,87.3004878,-2.0,17:60:16,2.49,14,18:00:16,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,515781791,9802681,0,0,3,-105,LTE,405,51,42,60005,2,124,-107,-15,64,2,0,-1,-1.0,-1.0,1800,1566,161040,18:0:16,133556,194051.54166666666
86,22.32072361,87.30049244,-1.0,17:60:17,2.42,15,18:00:17,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,516029691,9808173,0,0,3,-105,LTE,405,51,42,60005,2,124,-107,-15,64,2,0,-1,-1.0,-1.0,1800,1566,114768,18:0:17,125792,318223.25
87,22.32074453,87.30049982,-1.0,17:60:18,2.24,15,18:00:18,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,516316451,9814217,0,0,3,-105,LTE,405,51,42,60005,2,124,-107,-15,64,2,0,-1,-1.0,-1.0,1800,1566,253392,18:0:18,273408,328790.7083333333
88,22.32076453,87.30050656,-1.0,17:60:19,2.25,15,18:00:19,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,516420971,9816297,0,0,3,-105,LTE,405,51,42,60005,2,124,-107,-15,64,2,0,-1,-1.0,-1.0,1800,1566,292804,18:0:19,296924,291513.5833333334
