Index (sec),latitude,longitude,elevation,time_gps,speed,sat,sys_time,sim_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac,node_id,cid,psc_pci,rssi,rsrq,rssnr,slev,gps,accuracy,lat,long,band,arfcn,Network Throughput,Time tcp,Throughput tcp,Predicted Throughput
25,22.32099656,87.30646804,-4.0,16:60:45,2.11,14,17:00:45,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,853173092,21017480,0,0,0,-108,LTE,405,51,43,60023,2,202,-87,-11,86,4,0,-1,-1.0,-1.0,1800,1566,110028,17:0:45,105452,474012.875
26,22.32099582,87.30644547,-3.0,16:60:46,1.73,10,17:00:46,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,853265252,21019560,0,0,2,-104,LTE,405,51,43,60023,2,202,-90,-11,86,4,0,-1,-1.0,-1.0,1800,1566,92112,17:0:46,102912,159949.8125
27,22.32099559,87.30642417,-2.0,16:60:47,1.99,12,17:00:47,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,853357412,21023616,0,0,2,-104,LTE,405,51,43,60023,2,202,-90,-11,86,4,0,-1,-1.0,-1.0,1800,1566,94240,17:0:47,86248,346850.4583333333
28,22.3209945,87.30640058,-1.0,16:60:48,1.95,12,17:00:48,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,853439492,21025904,0,0,2,-104,LTE,405,51,43,60023,2,202,-90,-11,86,4,0,-1,-1.0,-1.0,1800,1566,96216,17:0:48,108752,331574.75
29,22.32098982,87.30637666,-1.0,16:60:49,2.31,12,17:00:49,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,853504292,21028052,0,0,2,-107,LTE,405,51,43,60023,2,202,-95,-11,86,4,0,-1,-1.0,-1.0,1800,1566,84368,17:0:49,83560,325378.375
30,22.32098423,87.3063577,0.0,16:60:50,1.58,12,17:00:50,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,853583492,21031020,0,0,2,-107,LTE,405,51,43,60023,2,202,-95,-11,86,4,0,-1,-1.0,-1.0,1800,1566,66948,17:0:50,71032,282301.65625
31,22.32098031,87.30634008,-1.0,16:60:51,2.04,11,17:00:51,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,853664132,21032632,0,0,2,-107,LTE,405,51,43,60023,2,202,-95,-11,86,4,0,-1,-1.0,-1.0,1800,1566,82168,17:0:51,79964,88528.31875
32,22.32097767,87.30632098,0.0,16:60:52,2.01,11,17:00:52,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,853740452,21034140,0,0,2,-107,LTE,405,51,43,60023,2,202,-91,-10,86,4,0,-1,-1.0,-1.0,1800,1566,82252,17:0:52,81536,105146.40625
33,22.32098219,87.30629958,1.0,16:60:53,2.19,13,17:00:53,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,853816772,21035544,0,0,2,-107,LTE,405,51,43,60023,2,202,-91,-10,86,4,0,-1,-1.0,-1.0,1800,1566,77828,17:0:53,81296,167129.875
34,22.32098701,87.30627675,0.0,16:60:54,2.14,13,17:00:54,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,853920452,21037468,0,0,2,-107,LTE,405,51,43,60023,2,202,-91,-10,86,4,0,-1,-1.0,-1.0,1800,1566,77724,17:0:54,88776,467956.875
35,22.32099014,87.30625247,0.0,16:60:55,2.05,12,17:00:55,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,854029892,21040860,0,0,3,-103,LTE,405,51,43,60023,2,202,-90,-11,86,4,0,-1,-1.0,-1.0,1800,1566,105604,17:0:55,113256,348167.1041666667
36,22.32098957,87.30622828,1.0,16:60:56,2.36,13,17:00:56,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,854114852,21043564,0,0,3,-103,LTE,405,51,43,60023,2,202,-90,-11,86,4,0,-1,-1.0,-1.0,1800,1566,112832,17:0:56,105324,445772.2041666667
37,22.32098756,87.30620508,0.0,16:60:57,1.92,12,17:00:57,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,854243012,21047940,0,0,3,-103,LTE,405,51,43,60023,2,202,-90,-11,86,4,0,-1,-1.0,-1.0,1800,1566,87664,17:0:57,98544,142469.975
38,22.32098523,87.30618019,-1.0,16:60:58,2.86,12,17:00:58,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,854342372,21050016,0,0,2,-105,LTE,405,51,43,60023,2,202,-89,-11,86,4,0,-1,-1.0,-1.0,1800,1566,132536,17:0:58,139132,473809.125
39,22.32098261,87.30615889,-2.0,16:60:59,1.82,10,17:00:59,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,854427332,21053444,0,0,2,-105,LTE,405,51,43,60023,2,202,-89,-11,86,4,0,-1,-1.0,-1.0,1800,1566,101436,17:0:59,104760,299264.3125
40,22.32098094,87.30614178,-1.0,17:1:00,1.72,11,17:01:00,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,854515172,21056740,0,0,2,-105,LTE,405,51,43,60023,2,202,-89,-11,86,4,0,-1,-1.0,-1.0,1800,1566,88388,17:1:0,80432,107211.25
41,22.32098157,87.30612437,-2.0,17:1:01,1.72,12,17:01:01,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,854644772,21059236,0,0,3,-102,LTE,405,51,43,60023,2,202,-88,-11,86,4,0,-1,-1.0,-1.0,1800,1566,91136,17:1:1,105908,469265.0416666666
42,22.32098505,87.30610677,-6.0,17:1:02,2.13,12,17:01:02,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,854771492,21061576,0,0,3,-102,LTE,405,51,43,60023,2,202,-88,-11,86,4,0,-1,-1.0,-1.0,1800,1566,132096,17:1:2,123488,117108.23958333334
43,22.32098963,87.30608614,-5.0,17:1:03,2.34,12,17:01:03,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,854875172,21063604,0,0,3,-102,LTE,405,51,43,60023,2,202,-88,-11,86,4,0,-1,-1.0,-1.0,1800,1566,129060,17:1:3,142920,394274.8645833333
44,22.32099461,87.30606465,-3.0,17:1:04,2.14,13,17:01:04,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,854968772,21065372,0,0,2,-103,LTE,405,51,43,60023,2,202,-89,-11,86,4,0,-1,-1.0,-1.0,1800,1566,105708,17:1:4,103976,299650.9583333333
45,22.3209991,87.30604186,-1.0,17:1:05,2.17,9,17:01:05,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,855086852,21067660,0,0,2,-103,LTE,405,51,43,60023,2,202,-89,-11,86,4,0,-1,-1.0,-1.0,1800,1566,95368,17:1:5,99584,344718.59375000006
46,22.32100582,87.30602087,-2.0,17:1:06,2.12,12,17:01:06,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,855186212,21071596,0,0,2,-103,LTE,405,51,43,60023,2,202,-89,-11,86,4,0,-1,-1.0,-1.0,1800,1566,120368,17:1:6,119016,295845.3833333333
47,22.32101546,87.30600003,-2.0,17:1:07,2.1,10,17:01:07,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,855274052,21075844,0,0,2,-103,LTE,405,51,43,60023,2,202,-91,-11,86,4,0,-1,-1.0,-1.0,1800,1566,103296,17:1:7,103864,601252.5833333333
48,22.32102711,87.30598064,-4.0,17:1:08,2.11,10,17:01:08,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,855367652,21077872,0,0,2,-103,LTE,405,51,43,60023,2,202,-91,-11,86,4,0,-1,-1.0,-1.0,1800,1566,92088,17:1:8,92176,295845.3833333333
49,22.32103285,87.30596146,-4.0,17:1:09,1.88,9,17:01:09,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,855477144,21080004,0,0,2,-103,LTE,405,51,43,60023,2,202,-91,-11,86,4,0,-1,-1.0,-1.0,1800,1566,95628,17:1:9,102672,175446.08333333334
50,22.32103432,87.30594151,-1.0,17:1:10,1.78,13,17:01:10,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,855560716,21081680,0,0,1,-106,LTE,405,51,43,60023,2,202,-92,-10,86,4,0,-1,-1.0,-1.0,1800,1566,111624,17:1:10,114620,395343.0416666667
51,22.32103444,87.30592024,-1.0,17:1:11,2.01,12,17:01:11,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,855638528,21083924,0,0,1,-106,LTE,405,51,43,60023,2,202,-92,-10,86,4,0,-1,-1.0,-1.0,1800,1566,85248,17:1:11,84552,682040.25
52,22.3210348,87.30590009,0.0,17:1:12,1.68,11,17:01:12,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,855710580,21086360,0,0,1,-106,LTE,405,51,43,60023,2,202,-92,-10,86,4,0,-1,-1.0,-1.0,1800,1566,80056,17:1:12,82468,438861.375
53,22.32103526,87.30588108,-1.0,17:1:13,1.78,12,17:01:13,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,855779700,21088868,0,0,3,-105,LTE,405,51,43,60023,2,202,-97,-12,86,3,0,-1,-1.0,-1.0,1800,1566,74488,17:1:13,88000,141757.0
54,22.32103499,87.30586202,-1.0,17:1:14,1.78,12,17:01:14,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,855881940,21092072,0,0,3,-105,LTE,405,51,43,60023,2,202,-97,-12,86,3,0,-1,-1.0,-1.0,1800,1566,71628,17:1:14,63192,141757.0
55,22.32103589,87.30584039,-2.0,17:1:15,2.1,9,17:01:15,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,855976980,21093840,0,0,3,-105,LTE,405,51,43,60023,2,202,-97,-12,86,3,0,-1,-1.0,-1.0,1800,1566,105444,17:1:15,112952,552357.125
56,22.32103502,87.30582485,-3.0,17:1:16,1.02,13,17:01:16,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,856037460,21095088,0,0,3,-106,LTE,405,51,43,60023,2,202,-96,-12,86,3,0,-1,-1.0,-1.0,1800,1566,96808,17:1:16,96336,170406.0
57,22.32103216,87.30580709,-5.0,17:1:17,2.31,13,17:01:17,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,856109460,21097840,0,0,3,-106,LTE,405,51,43,60023,2,202,-96,-12,86,3,0,-1,-1.0,-1.0,1800,1566,61728,17:1:17,60412,136120.09375
58,22.32103046,87.30578347,-6.0,17:1:18,2.12,14,17:01:18,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,856169940,21099504,0,0,3,-106,LTE,405,51,43,60023,2,202,-96,-12,86,3,0,-1,-1.0,-1.0,1800,1566,74752,17:1:18,77332,417980.25
59,22.32102982,87.30576108,-6.0,17:1:19,2.12,14,17:01:19,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,856256340,21101168,0,0,3,-111,LTE,405,51,43,60023,2,202,-97,-11,86,3,0,-1,-1.0,-1.0,1800,1566,62144,17:1:19,77464,186075.75
60,22.32102854,87.30574154,-5.0,17:1:20,1.74,11,17:01:20,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,856344180,21104480,0,0,3,-111,LTE,405,51,43,60023,2,202,-97,-11,86,3,0,-1,-1.0,-1.0,1800,1566,88064,17:1:20,79832,468858.5
61,22.32102658,87.30572089,-5.0,17:1:21,2.02,13,17:01:21,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,856408980,21105936,0,0,3,-111,LTE,405,51,43,60023,2,202,-97,-11,86,3,0,-1,-1.0,-1.0,1800,1566,91152,17:1:21,95916,246549.125
62,22.32102414,87.3057013,-5.0,17:1:22,1.68,12,17:01:22,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,856472340,21107588,0,0,3,-109,LTE,405,51,43,60023,2,202,-90,-9,86,4,0,-1,-1.0,-1.0,1800,1566,66256,17:1:22,64872,170816.1875
63,22.321023,87.30568015,-5.0,17:1:23,2.24,11,17:01:23,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,856548660,21109532,0,0,3,-109,LTE,405,51,43,60023,2,202,-90,-9,86,4,0,-1,-1.0,-1.0,1800,1566,65012,17:1:23,73180,265645.0
64,22.3210217,87.30566008,-4.0,17:1:24,1.64,13,17:01:24,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,856620660,21111288,0,0,3,-109,LTE,405,51,43,60023,2,202,-90,-9,86,4,0,-1,-1.0,-1.0,1800,1566,78264,17:1:24,75760,181911.875
65,22.32101501,87.30564148,-5.0,17:1:25,1.61,14,17:01:25,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,856699860,21113364,0,0,2,-111,LTE,405,51,43,60023,2,202,-97,-11,86,3,0,-1,-1.0,-1.0,1800,1566,73756,17:1:25,80584,110103.35416666667
66,22.32100617,87.30562572,-7.0,17:1:26,1.54,12,17:01:26,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,856768980,21114612,0,0,2,-111,LTE,405,51,43,60023,2,202,-97,-11,86,3,0,-1,-1.0,-1.0,1800,1566,81276,17:1:26,78848,153968.0
67,22.32099405,87.30561243,-8.0,17:1:27,1.56,13,17:01:27,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,856828020,21116280,0,0,2,-111,LTE,405,51,43,60023,2,202,-97,-11,86,3,0,-1,-1.0,-1.0,1800,1566,70368,17:1:27,72272,198479.0
68,22.32097952,87.30560206,-7.0,17:1:28,1.6,13,17:01:28,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,856888500,21118128,0,0,4,-112,LTE,405,51,43,60023,2,202,-97,-11,86,3,0,-1,-1.0,-1.0,1800,1566,60708,17:1:28,65700,126215.8125
69,22.32096606,87.30559483,-7.0,17:1:29,1.22,12,17:01:29,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,856950420,21120108,0,0,4,-112,LTE,405,51,43,60023,2,202,-97,-11,86,3,0,-1,-1.0,-1.0,1800,1566,62328,17:1:29,59596,190221.25
70,22.32095212,87.30558744,-7.0,17:1:30,1.79,12,17:01:30,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857012340,21122592,0,0,4,-112,LTE,405,51,43,60023,2,202,-97,-11,86,3,0,-1,-1.0,-1.0,1800,1566,63900,17:1:30,69148,137992.5625
71,22.32093791,87.30558134,-6.0,17:1:31,1.47,14,17:01:31,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857080020,21125152,0,0,3,-113,LTE,405,51,43,60023,2,202,-96,-10,86,3,0,-1,-1.0,-1.0,1800,1566,64404,17:1:31,61884,83869.0
72,22.32092362,87.30557578,-6.0,17:1:32,1.51,12,17:01:32,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857150580,21127128,0,0,3,-113,LTE,405,51,43,60023,2,202,-96,-10,86,3,0,-1,-1.0,-1.0,1800,1566,70240,17:1:32,78748,91032.125
73,22.32091186,87.30557343,-6.0,17:1:33,0.99,14,17:01:33,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857202420,21128181,0,0,3,-113,LTE,405,51,43,60023,2,202,-96,-10,86,3,0,-1,-1.0,-1.0,1800,1566,72536,17:1:33,69904,191917.125
74,22.32090222,87.30557339,-6.0,17:1:34,0.99,14,17:01:34,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857248819,21130526,0,0,2,-112,LTE,405,51,43,60023,2,202,-101,-11,86,3,0,-1,-1.0,-1.0,1800,1566,52893,17:1:34,57325,192054.25
75,22.32088696,87.30557845,-6.0,17:1:35,1.91,13,17:01:35,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857289465,21132437,0,0,2,-112,LTE,405,51,43,60023,2,202,-101,-11,86,3,0,-1,-1.0,-1.0,1800,1566,48744,17:1:35,46157,203601.21875
76,22.32086851,87.30558211,-6.0,17:1:36,1.82,12,17:01:36,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857323934,21134138,0,0,2,-112,LTE,405,51,43,60023,2,202,-101,-11,86,3,0,-1,-1.0,-1.0,1800,1566,42557,17:1:36,42531,104962.64583333331
77,22.32085298,87.30558237,-7.0,17:1:37,1.35,14,17:01:37,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857355666,21136774,0,0,2,-106,LTE,405,51,43,60023,2,202,-102,-13,86,3,0,-1,-1.0,-1.0,1800,1566,36170,17:1:37,38833,126503.3125
78,22.32083633,87.30558242,-6.0,17:1:38,1.74,14,17:01:38,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857401226,21138282,0,0,2,-106,LTE,405,51,43,60023,2,202,-102,-13,86,3,0,-1,-1.0,-1.0,1800,1566,34368,17:1:38,35820,382782.25
79,22.32081603,87.30558488,-6.0,17:1:39,2.09,15,17:01:39,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857448746,21139374,0,0,2,-106,LTE,405,51,43,60023,2,202,-102,-13,86,3,0,-1,-1.0,-1.0,1800,1566,47068,17:1:39,50168,803031.875
80,22.32079553,87.30558967,-5.0,17:1:40,1.79,13,17:01:40,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857516426,21140726,0,0,2,-105,LTE,405,51,43,60023,2,202,-95,-12,86,4,0,-1,-1.0,-1.0,1800,1566,48612,17:1:40,48368,340908.6625
81,22.32077445,87.30559485,-5.0,17:1:41,2.43,14,17:01:41,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857559626,21141558,0,0,2,-105,LTE,405,51,43,60023,2,202,-95,-12,86,4,0,-1,-1.0,-1.0,1800,1566,69032,17:1:41,69344,129389.5
82,22.32075428,87.30559684,-6.0,17:1:42,1.88,11,17:01:42,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857591306,21142694,0,0,2,-105,LTE,405,51,43,60023,2,202,-95,-12,86,4,0,-1,-1.0,-1.0,1800,1566,44032,17:1:42,45200,232477.99583333335
83,22.32074622,87.30559491,-7.0,17:1:43,0.49,11,17:01:43,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857621546,21144110,0,0,3,-105,LTE,405,51,43,60023,2,202,-95,-11,86,4,0,-1,-1.0,-1.0,1800,1566,32816,17:1:43,32504,258491.25
84,22.32074267,87.30559465,-3.0,17:1:44,0.48,10,17:01:44,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857647466,21145106,0,0,3,-105,LTE,405,51,43,60023,2,202,-95,-11,86,4,0,-1,-1.0,-1.0,1800,1566,31656,17:1:44,34276,258491.25
85,22.3207308,87.3055983,-3.0,17:1:45,1.77,12,17:01:45,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857689226,21147050,0,0,3,-105,LTE,405,51,43,60023,2,202,-95,-11,86,4,0,-1,-1.0,-1.0,1800,1566,26916,17:1:45,31016,82640.83333333333
86,22.32071165,87.30560365,-4.0,17:1:46,2.24,14,17:01:46,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857751146,21148922,0,0,3,-104,LTE,405,51,43,60023,2,202,-96,-12,86,3,0,-1,-1.0,-1.0,1800,1566,43704,17:1:46,43568,268075.6875
87,22.32068859,87.30560819,-4.0,17:1:47,2.4,14,17:01:47,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857781386,21149558,0,0,3,-104,LTE,405,51,43,60023,2,202,-96,-12,86,3,0,-1,-1.0,-1.0,1800,1566,63792,17:1:47,70144,141237.96875
88,22.32066868,87.30561068,-5.0,17:1:48,1.82,12,17:01:48,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,857820266,21151186,0,0,3,-104,LTE,405,51,43,60023,2,202,-96,-12,86,3,0,-1,-1.0,-1.0,1800,1566,30876,17:1:48,25896,330566.8166666667
