Index (sec),latitude,longitude,elevation,time_gps,speed,sat,sys_time,sim_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac,node_id,cid,psc_pci,rssi,rsrq,rssnr,slev,gps,accuracy,lat,long,band,arfcn,Network Throughput,Time tcp,Throughput tcp,Predicted Throughput
41,22.31525885,87.31607601,-10.0,17:48:08,2.24,14,17:48:08,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,915946457,20573519,0,0,3,-107,LTE,405,51,43,60022,2,397,-103,-15,42,3,0,-1,-1.0,-1.0,1800,1566,387548,17:48:8,404860,382680.50000000006
42,22.31527311,87.31607339,-10.0,17:48:09,1.69,13,17:48:09,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,916040257,20576371,0,0,3,-107,LTE,405,51,43,60022,2,397,-103,-15,42,3,0,-1,-1.0,-1.0,1800,1566,377120,17:48:9,363756,204300.75
43,22.31528919,87.31607224,-9.0,17:48:10,2.41,15,17:48:10,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,916288157,20586267,0,0,3,-105,LTE,405,51,43,60022,2,397,-105,-16,42,3,0,-1,-1.0,-1.0,1800,1566,96652,17:48:10,134128,813864.0
44,22.31530908,87.31607114,-9.0,17:48:11,2.42,15,17:48:11,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,916487817,20591311,0,0,3,-105,LTE,405,51,43,60022,2,397,-105,-16,42,3,0,-1,-1.0,-1.0,1800,1566,257796,17:48:11,248576,865039.0
45,22.31533008,87.31606878,-9.0,17:48:12,2.34,14,17:48:12,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,916770557,20602471,0,0,3,-105,LTE,405,51,43,60022,2,397,-105,-16,42,3,0,-1,-1.0,-1.0,1800,1566,204704,17:48:12,200332,413587.5859375
46,22.31535198,87.31606226,-6.0,17:48:13,2.77,15,17:48:13,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,916956817,20606059,0,0,2,-108,LTE,405,51,43,68212,1,234,-102,-14,42,3,0,-1,-1.0,-1.0,1800,1566,293900,17:48:13,304384,1298023.375
47,22.31537344,87.31605484,-6.0,17:48:14,2.91,13,17:48:14,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,917026497,20608907,0,0,2,-108,LTE,405,51,43,68212,1,234,-102,-14,42,3,0,-1,-1.0,-1.0,1800,1566,189848,17:48:14,193832,802308.75
48,22.31539607,87.31604695,-6.0,17:48:15,2.9,12,17:48:15,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,917143077,20614171,0,0,2,-108,LTE,405,51,43,68212,1,234,-102,-14,42,3,0,-1,-1.0,-1.0,1800,1566,72528,17:48:15,74352,841297.25
49,22.3154185,87.31604544,-5.0,17:48:16,2.82,12,17:48:16,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,917279757,20618531,0,0,2,-111,LTE,405,51,43,68212,1,234,-103,-14,42,3,0,-1,-1.0,-1.0,1800,1566,121844,17:48:16,128024,1149393.25
50,22.31543899,87.31604352,-6.0,17:48:17,2.3,13,17:48:17,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,917453957,20623267,0,0,2,-111,LTE,405,51,43,68212,1,234,-103,-14,42,3,0,-1,-1.0,-1.0,1800,1566,141040,17:48:17,142868,498235.625
51,22.31545716,87.31604921,-7.0,17:48:18,2.37,15,17:48:18,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,917717937,20628519,0,0,2,-111,LTE,405,51,43,68212,1,234,-103,-14,42,3,0,-1,-1.0,-1.0,1800,1566,178936,17:48:18,192716,376484.0
52,22.31547179,87.31606113,-6.0,17:48:19,1.87,13,17:48:19,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,917851937,20631171,0,0,2,-110,LTE,405,51,43,68212,1,234,-105,-14,42,3,0,-1,-1.0,-1.0,1800,1566,269232,17:48:19,276788,622933.875
53,22.31548521,87.31607078,-6.0,17:48:20,2.08,14,17:48:20,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,917979237,20635479,0,0,2,-110,LTE,405,51,43,68212,1,234,-105,-14,42,3,0,-1,-1.0,-1.0,1800,1566,136652,17:48:20,143692,412030.4166666667
54,22.31550039,87.31607741,-7.0,17:48:21,2.05,15,17:48:21,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,918181577,20639431,0,0,2,-110,LTE,405,51,43,68212,1,234,-105,-14,42,3,0,-1,-1.0,-1.0,1800,1566,131608,17:48:21,125716,466210.4166666666
55,22.31551933,87.31607935,-7.0,17:48:22,2.46,14,17:48:22,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,918386597,20643435,0,0,6,-110,LTE,405,51,43,68212,1,234,-107,-15,42,2,0,-1,-1.0,-1.0,1800,1566,206292,17:48:22,217740,199179.28125
56,22.31553942,87.31607531,-8.0,17:48:23,2.31,13,17:48:23,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,918458957,20646911,0,0,6,-110,LTE,405,51,43,68212,1,234,-107,-15,42,2,0,-1,-1.0,-1.0,1800,1566,209024,17:48:23,206636,214144.5
57,22.31555871,87.31606992,-8.0,17:48:24,2.31,13,17:48:24,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,918536677,20651007,0,0,6,-110,LTE,405,51,43,68212,1,234,-107,-15,42,2,0,-1,-1.0,-1.0,1800,1566,75836,17:48:24,67256,214144.5
58,22.31557965,87.31606467,-5.0,17:48:25,2.33,12,17:48:25,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,918643877,20654067,0,0,3,-113,LTE,405,51,43,68212,1,234,-104,-13,42,3,0,-1,-1.0,-1.0,1800,1566,81816,17:48:25,90588,273539.796875
59,22.31560387,87.31606125,-5.0,17:48:26,2.79,11,17:48:26,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,918868997,20658487,0,0,3,-113,LTE,405,51,43,68212,1,234,-104,-13,42,3,0,-1,-1.0,-1.0,1800,1566,110260,17:48:26,135744,301324.0625
60,22.31563271,87.31605783,-6.0,17:48:27,3.13,14,17:48:27,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919032477,20661815,0,0,3,-113,LTE,405,51,43,68212,1,234,-104,-13,42,3,0,-1,-1.0,-1.0,1800,1566,229540,17:48:27,221912,334255.5625
61,22.31565915,87.31605401,-7.0,17:48:28,2.5,13,17:48:28,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919128957,20664919,0,0,2,-112,LTE,405,51,43,68212,1,234,-107,-14,42,2,0,-1,-1.0,-1.0,1800,1566,166808,17:48:28,163104,520959.5
62,22.31568251,87.31605082,-7.0,17:48:29,2.5,13,17:48:29,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919185237,20668071,0,0,2,-112,LTE,405,51,43,68212,1,234,-107,-14,42,2,0,-1,-1.0,-1.0,1800,1566,99584,17:48:29,103204,520959.5
63,22.31571808,87.3160497,-10.0,17:48:30,2.97,13,17:48:30,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919214717,20669807,0,0,2,-112,LTE,405,51,43,68212,1,234,-107,-14,42,2,0,-1,-1.0,-1.0,1800,1566,59432,17:48:30,55808,651601.375
64,22.31574916,87.31605016,-9.0,17:48:31,2.42,13,17:48:31,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919253577,20671811,0,0,5,-109,LTE,405,51,43,68212,1,234,-109,-16,42,2,0,-1,-1.0,-1.0,1800,1566,31216,17:48:31,32352,104224.69166666667
65,22.31577771,87.31605267,-12.0,17:48:32,2.69,13,17:48:32,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919270997,20672755,0,0,5,-109,LTE,405,51,43,68212,1,234,-109,-16,42,2,0,-1,-1.0,-1.0,1800,1566,40864,17:48:32,37948,177591.86458333334
66,22.31580483,87.31605302,-9.0,17:48:33,2.65,11,17:48:33,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919291097,20673739,0,0,5,-109,LTE,405,51,43,68212,1,234,-109,-16,42,2,0,-1,-1.0,-1.0,1800,1566,18364,17:48:33,19056,133297.0625
67,22.31583014,87.31605227,-11.0,17:48:34,2.58,13,17:48:34,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919313877,20674631,0,0,4,-110,LTE,405,51,43,68212,1,234,-111,-16,42,2,0,-1,-1.0,-1.0,1800,1566,21084,17:48:34,21836,84680.36875
68,22.31585106,87.31605118,-8.0,17:48:35,2.24,13,17:48:35,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919342017,20675627,0,0,4,-110,LTE,405,51,43,68212,1,234,-111,-16,42,2,0,-1,-1.0,-1.0,1800,1566,23672,17:48:35,27336,254151.85416666666
69,22.31586785,87.3160503,-9.0,17:48:36,2.0,11,17:48:36,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919364797,20676483,0,0,4,-110,LTE,405,51,43,68212,1,234,-111,-16,42,2,0,-1,-1.0,-1.0,1800,1566,29136,17:48:36,27348,325247.125
70,22.31588571,87.31604674,-9.0,17:48:37,2.27,11,17:48:37,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919415717,20677887,0,0,6,-104,LTE,405,51,43,68212,1,234,-109,-16,42,2,0,-1,-1.0,-1.0,1800,1566,23636,17:48:37,34428,242392.34375
71,22.31590261,87.31604312,-10.0,17:48:38,2.12,11,17:48:38,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919461277,20678875,0,0,6,-104,LTE,405,51,43,68212,1,234,-109,-16,42,2,0,-1,-1.0,-1.0,1800,1566,52324,17:48:38,46772,156278.0
72,22.31591943,87.31603947,0.0,17:48:39,2.13,10,17:48:39,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919493437,20679615,0,0,6,-104,LTE,405,51,43,68212,1,234,-109,-16,42,2,0,-1,-1.0,-1.0,1800,1566,46548,17:48:39,49340,150977.75
73,22.31594062,87.31603284,-1.0,17:48:40,2.64,12,17:48:40,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919516217,20680887,0,0,5,-103,LTE,405,51,43,68212,1,234,-107,-16,42,2,0,-1,-1.0,-1.0,1800,1566,32900,17:48:40,31172,402021.625
74,22.31596155,87.31602472,-4.0,17:48:41,2.24,9,17:48:41,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919529617,20681539,0,0,5,-103,LTE,405,51,43,68212,1,234,-107,-16,42,2,0,-1,-1.0,-1.0,1800,1566,24052,17:48:41,22016,377833.875
75,22.31597854,87.31601355,-5.0,17:48:42,2.54,12,17:48:42,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919556417,20682799,0,0,5,-103,LTE,405,51,43,68212,1,234,-107,-16,42,2,0,-1,-1.0,-1.0,1800,1566,14052,17:48:42,20368,320547.625
76,22.31599957,87.31600418,-6.0,17:48:43,2.55,11,17:48:43,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919603317,20684443,0,0,6,-102,LTE,405,51,42,62289,2,336,-104,-12,42,3,0,-1,-1.0,-1.0,1800,1566,28060,17:48:43,24748,196853.125
77,22.31602079,87.31599493,-7.0,17:48:44,2.55,11,17:48:44,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919634137,20685275,0,0,6,-102,LTE,405,51,42,62289,2,336,-104,-12,42,3,0,-1,-1.0,-1.0,1800,1566,48544,17:48:44,53032,196853.125
78,22.31604216,87.31598442,-11.0,17:48:45,2.93,11,17:48:45,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919644857,20685535,0,0,6,-102,LTE,405,51,42,62289,2,336,-104,-12,42,3,0,-1,-1.0,-1.0,1800,1566,31652,17:48:45,34016,574623.25
79,22.31605687,87.3159797,-12.0,17:48:46,1.75,12,17:48:46,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919650217,20685755,0,0,6,-102,LTE,405,51,42,62289,2,336,-103,-14,42,3,0,-1,-1.0,-1.0,1800,1566,10980,17:48:46,7140,168852.4166666667
80,22.31607257,87.31597842,-12.0,17:48:47,2.19,12,17:48:47,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919664957,20686339,0,0,6,-102,LTE,405,51,42,62289,2,336,-103,-14,42,3,0,-1,-1.0,-1.0,1800,1566,5580,17:48:47,7232,332718.875
81,22.31609283,87.31597693,-13.0,17:48:48,2.77,12,17:48:48,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919668977,20686555,0,0,6,-102,LTE,405,51,42,62289,2,336,-103,-14,42,3,0,-1,-1.0,-1.0,1800,1566,15324,17:48:48,15936,260692.375
82,22.31611745,87.31597172,-14.0,17:48:49,2.74,13,17:48:49,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,919731957,20689359,0,0,3,-104,LTE,405,51,43,68212,1,234,-103,-14,42,3,0,-1,-1.0,-1.0,1800,1566,4236,17:48:49,1464,53740.75
83,22.31614166,87.31596421,-12.0,17:48:50,2.72,15,17:48:50,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919833797,20691491,0,0,3,-104,LTE,405,51,43,68212,1,234,-103,-14,42,3,0,-1,-1.0,-1.0,1800,1566,65784,17:48:50,83684,709089.375
84,22.31616507,87.31595496,-11.0,17:48:51,2.94,15,17:48:51,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,919953057,20693831,0,0,3,-104,LTE,405,51,43,68212,1,234,-103,-14,42,3,0,-1,-1.0,-1.0,1800,1566,103972,17:48:51,108308,842493.125
85,22.31619035,87.31594529,-9.0,17:48:52,2.65,15,17:48:52,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,920061597,20695963,0,0,4,-100,LTE,405,51,42,62289,2,336,-96,-9,42,3,0,-1,-1.0,-1.0,1800,1566,121600,17:48:52,120824,598190.14375
86,22.31621427,87.31593698,-10.0,17:48:53,2.65,13,17:48:53,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,920066957,20696119,0,0,4,-100,LTE,405,51,42,62289,2,336,-96,-9,42,3,0,-1,-1.0,-1.0,1800,1566,110672,17:48:53,101088,598190.14375
87,22.31623938,87.3159274,-10.0,17:48:54,2.9,12,17:48:54,READY,airtel,40551,0,LTE,IDLE,CONNECTED,OUT,920066957,20696119,0,0,4,-100,LTE,405,51,42,62289,2,336,-96,-9,42,3,0,-1,-1.0,-1.0,1800,1566,5516,17:48:54,5696,26675.75
88,22.31626014,87.3159212,-10.0,17:48:55,2.21,12,17:48:55,READY,airtel,40551,0,LTE,IDLE,CONNECTED,NONE,920372477,20703243,0,0,2,-103,LTE,405,51,43,60022,2,397,-99,-14,42,3,0,-1,-1.0,-1.0,1800,1566,0,17:48:55,0,406300.0
