Index (sec),latitude,longitude,elevation,time_gps,speed,sat,sys_time,sim_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac,node_id,cid,psc_pci,rssi,rsrq,rssnr,slev,gps,accuracy,lat,long,band,arfcn,Network Throughput,Time tcp,Throughput tcp,Predicted Throughput
76,22.30974104,87.30523625,0,17:05:06,1.62,15,17:05:06,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,285693114,6588173,0,0,2,-96,LTE,405,51,42,60004,1,381,-91,-11,54,4,0,-1,-1,-1,1800,1566,1288112,17:05:06,1182168,900295.78125
77,22.30973765,87.30521987,-1,17:05:07,1.87,15,17:05:07,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,287071974,6612233,0,0,2,-96,LTE,405,51,42,60004,1,381,-91,-11,54,4,0,-1,-1,-1,1800,1566,1012232,17:05:07,1194208,468985.0
78,22.30973761,87.30520223,-2,17:05:08,2.03,14,17:05:08,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,288276634,6626793,0,0,3,-95,LTE,405,51,42,60004,1,381,-93,-12,54,4,0,-1,-1,-1,1800,1566,1402920,17:05:08,1397836,515754.875
79,22.30973695,87.30518331,-3,17:05:09,2.11,14,17:05:09,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,289493354,6649149,0,0,3,-95,LTE,405,51,42,60004,1,381,-93,-12,54,4,0,-1,-1,-1,1800,1566,1219220,17:05:09,1197688,394470.3052083333
80,22.30973833,87.30516481,-5,17:05:10,1.9,14,17:05:10,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,290596174,6663865,0,0,3,-95,LTE,405,51,42,60004,1,381,-93,-12,54,4,0,-1,-1,-1,1800,1566,1239076,17:05:10,1305024,750423.25
81,22.30974004,87.30514822,-6,17:05:11,1.71,14,17:05:11,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,291674874,6681377,0,0,2,-98,LTE,405,51,42,60004,1,381,-93,-11,54,4,0,-1,-1,-1,1800,1566,1117536,17:05:11,1182600,826074.5416666666
82,22.30974376,87.30513158,-6,17:05:12,1.5,13,17:05:12,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,292508354,6695193,0,0,2,-98,LTE,405,51,42,60004,1,381,-93,-11,54,4,0,-1,-1,-1,1800,1566,1096212,17:05:12,1067212,307871.75
83,22.30974633,87.3051179,-6,17:05:13,1.13,13,17:05:13,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,293702294,6710741,0,0,2,-98,LTE,405,51,42,60004,1,381,-93,-11,54,4,0,-1,-1,-1,1800,1566,847296,17:05:13,819844,438375.4125
84,22.3097495,87.30510282,-7,17:05:14,1.65,13,17:05:14,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,295316994,6738697,0,0,2,-99,LTE,405,51,42,60004,1,381,-94,-11,54,4,0,-1,-1,-1,1800,1566,1209488,17:05:14,1447844,592805.125
85,22.30975344,87.30508451,-7,17:05:15,1.77,13,17:05:15,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,296450634,6759797,0,0,2,-99,LTE,405,51,42,60004,1,381,-94,-11,54,4,0,-1,-1,-1,1800,1566,1642656,17:05:15,1557164,641141.8583333334
86,22.30975505,87.30506478,-7,17:05:16,2.0,13,17:05:16,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,297596334,6774825,0,0,2,-99,LTE,405,51,42,60004,1,381,-92,-11,54,4,0,-1,-1,-1,1800,1566,1154740,17:05:16,1113260,1099005.015625
87,22.309755600000003,87.30504431,-7,17:05:17,1.94,14,17:05:17,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,298696474,6788449,0,0,2,-99,LTE,405,51,42,60004,1,381,-92,-11,54,4,0,-1,-1,-1,1800,1566,1160728,17:05:17,1223280,781858.6220238096
88,22.3097558,87.30502242,-7,17:05:18,2.18,14,17:05:18,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,299926594,6815441,0,0,2,-99,LTE,405,51,42,60004,1,381,-92,-11,54,4,0,-1,-1,-1,1800,1566,1113764,17:05:18,1206352,804154.78125
89,22.30976272,87.30500338,-3,17:05:19,1.8,14,17:05:19,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,301150014,6831041,0,0,2,-97,LTE,405,51,42,60004,1,381,-94,-12,54,4,0,-1,-1,-1,1800,1566,1257112,17:05:19,1277676,582256.25
90,22.30977384,87.30498863,-4,17:05:20,1.78,14,17:05:20,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,302376114,6846433,0,0,2,-97,LTE,405,51,42,60004,1,381,-94,-12,54,4,0,-1,-1,-1,1800,1566,1239020,17:05:20,1241732,513330.625
91,22.30978775,87.3049767,-4,17:05:21,1.64,14,17:05:21,READY,airtel,40551,0,LTE,IDLE,CONNECTED,INOUT,303189494,6861685,0,0,2,-97,LTE,405,51,42,60004,1,381,-94,-12,54,4,0,-1,-1,-1,1800,1566,1241492,17:05:21,1217036,918579.9375
